complaint_id,prediction_timestamp,withdrawal_timestamp,withdrawal_delay_hours,time_window_label
CASE_015564,2024-11-10 01:11:21.819133073,2024-11-10 01:20:30.243794387,0.152,0
CASE_015565,2025-04-13 16:14:53.673933788,2025-04-14 19:45:04.734815021,27.503,4
CASE_015567,2024-07-05 14:02:47.962655691,2024-07-05 16:46:24.433913413,2.727,1
CASE_015568,2025-09-18 05:55:22.846370229,2025-09-18 07:56:24.156510327,2.017,1
CASE_015569,2024-01-13 16:38:12.270301646,2024-01-13 21:40:41.404880850,5.041,2
CASE_015571,2024-06-03 21:06:53.597761449,2024-06-03 23:42:40.712668461,2.596,1
CASE_015575,2024-12-26 11:06:55.505273694,2024-12-26 16:37:04.485485860,5.502,2
CASE_015577,2025-01-19 23:11:16.551494494,2025-01-19 23:52:45.469523430,0.691,0
CASE_015578,2025-06-12 02:56:24.869563265,2025-06-12 13:07:16.144213535,10.181,3
CASE_015579,2025-04-01 18:16:06.653512492,2025-04-01 18:52:56.208943892,0.614,0
CASE_015580,2024-10-07 11:51:36.717765156,2024-10-07 17:01:38.807493942,5.167,2
CASE_015581,2024-04-18 05:48:37.746718302,2024-04-18 07:15:23.623913824,1.446,1
CASE_015584,2025-08-26 20:51:00.011036673,2025-08-27 00:25:42.364647161,3.578,2
CASE_015586,2025-05-05 01:24:55.692107054,2025-05-06 06:15:00.559565251,28.835,4
CASE_015587,2024-09-14 00:08:40.835763064,2024-09-14 01:51:29.806501916,1.714,1
CASE_015588,2024-10-01 03:58:46.917259543,2024-10-01 06:49:36.769759757,2.847,1
CASE_015589,2024-11-25 23:54:49.199704286,2024-11-26 04:33:48.766576345,4.65,2
CASE_015592,2025-06-19 22:37:58.464062270,2025-06-20 03:07:34.002078559,4.493,2
CASE_015593,2024-08-16 06:58:48.017687198,2024-08-16 08:45:01.299067278,1.77,1
CASE_015594,2024-02-18 10:44:58.780389641,2024-02-18 15:18:28.201627840,4.558,2
CASE_015597,2025-07-10 13:21:28.688648956,2025-07-11 17:11:58.051089670,27.841,4
CASE_015599,2024-11-20 16:13:23.325404839,2024-11-20 16:47:42.526781804,0.572,0
CASE_015602,2024-04-30 04:28:36.190772313,2024-04-30 05:31:21.697537880,1.046,1
CASE_015604,2024-04-27 10:13:25.542384855,2024-04-27 12:31:30.777616653,2.301,1
CASE_015606,2025-03-21 17:03:17.801847290,2025-03-21 17:16:00.571284799,0.212,0
CASE_015607,2024-09-26 11:47:28.565053104,2024-09-27 13:33:11.172803651,25.762,4
CASE_015608,2024-08-27 20:25:54.450841792,2024-08-27 21:55:24.721671926,1.492,1
CASE_015611,2024-07-03 02:17:24.836754795,2024-07-03 09:46:34.427349536,7.486,3
CASE_015612,2024-10-01 15:27:35.262733528,2024-10-01 22:26:44.594614735,6.986,3
CASE_015613,2024-09-17 14:23:53.549967751,2024-09-17 22:25:46.225230355,8.031,3
CASE_015614,2025-04-14 09:30:38.611609528,2025-04-14 17:54:03.790122411,8.39,3
CASE_015615,2024-01-08 19:25:18.688172697,2024-01-08 22:15:02.038524847,2.829,1
CASE_015617,2024-10-15 21:46:07.611214858,2024-10-16 04:34:25.833716427,6.805,3
CASE_015619,2025-01-30 15:45:22.984510096,2025-01-30 17:03:48.759364028,1.307,1
CASE_015620,2024-02-17 14:50:00.214231021,2024-02-18 04:54:54.440085680,14.082,4
CASE_015621,2024-11-17 08:45:47.454340035,2024-11-18 13:43:31.536070696,28.962,4
CASE_015622,2025-03-28 02:52:42.701509821,2025-03-28 22:48:39.558509916,19.932,4
CASE_015624,2024-01-07 19:29:23.125709948,2024-01-07 22:12:50.323928265,2.724,1
CASE_015626,2024-01-02 17:32:29.465792253,2024-01-03 00:47:16.098380433,7.246,3
CASE_015631,2024-01-05 19:09:31.376876232,2024-01-06 02:49:05.464712897,7.659,3
CASE_015635,2025-07-28 16:51:51.516085001,2025-07-29 02:53:03.228237117,10.02,3
CASE_015637,2024-01-06 16:24:13.269756028,2024-01-06 17:04:49.107726544,0.677,0
CASE_015638,2025-01-14 20:31:50.090077129,2025-01-14 23:57:10.533517746,3.422,2
CASE_015642,2024-08-02 04:43:20.251060761,2024-08-02 05:59:13.873302293,1.265,1
CASE_015646,2024-10-28 01:57:34.277322416,2024-10-28 02:59:51.532462959,1.038,1
CASE_015647,2024-11-22 19:23:42.853559401,2024-11-22 22:23:48.990812931,3.002,2
CASE_015651,2025-05-31 03:25:38.971302520,2025-05-31 05:17:58.686209225,1.872,1
CASE_015652,2025-04-04 14:01:42.310876848,2025-04-04 21:26:43.168890133,7.417,3
CASE_015654,2025-02-24 01:11:20.541218055,2025-02-24 02:07:29.630112989,0.936,0
CASE_015655,2024-01-28 02:30:04.883761335,2024-01-28 03:56:47.198545358,1.445,1
CASE_015657,2025-04-10 20:53:47.440006887,2025-04-11 05:42:31.323693341,8.812,3
CASE_015658,2024-03-13 17:33:27.235281480,2024-03-13 21:06:25.569107888,3.55,2
CASE_015659,2025-08-07 20:37:44.574907184,2025-08-08 01:35:12.872161716,4.958,2
CASE_015664,2024-04-23 03:29:54.683119197,2024-04-23 14:36:43.095927748,11.113,3
CASE_015665,2024-03-11 10:23:11.348328058,2024-03-11 11:59:11.795465492,1.6,1
CASE_015668,2024-07-21 01:11:31.998349130,2024-07-21 07:55:17.221779927,6.729,3
CASE_015670,2024-07-27 21:24:46.513689872,2024-07-29 03:26:49.450247379,30.034,4
CASE_015673,2025-09-11 16:12:35.470875581,2025-09-12 20:43:02.068270258,28.507,4
CASE_015678,2025-03-02 06:57:16.941042145,2025-03-02 15:18:37.121396364,8.356,3
CASE_015679,2024-02-06 02:14:46.342503357,2024-02-06 05:28:44.280770872,3.233,2
CASE_015681,2025-06-18 00:58:56.874038795,2025-06-18 07:01:07.013275803,6.036,3
CASE_015683,2025-08-02 06:33:21.125542893,2025-08-03 04:58:22.070953962,22.417,4
CASE_015684,2025-03-17 06:30:58.764898198,2025-03-17 11:44:18.629211034,5.222,2
CASE_015685,2024-12-24 19:06:40.987547390,2024-12-24 19:15:39.072559709,0.149,0
CASE_015690,2024-12-08 02:02:29.700145742,2024-12-08 07:50:45.035586176,5.804,2
CASE_015693,2024-05-22 10:35:22.259448269,2024-05-22 13:00:24.752948763,2.417,1
CASE_015696,2025-09-18 18:08:03.448056077,2025-09-18 21:56:15.917425628,3.803,2
CASE_015697,2024-09-23 16:05:26.081452246,2024-09-24 07:42:45.341771417,15.622,4
CASE_015699,2025-08-10 16:10:21.088788374,2025-08-10 17:32:24.963284020,1.368,1
CASE_015700,2024-03-15 04:07:44.503425865,2024-03-15 14:24:03.941448825,10.272,3
CASE_015701,2024-08-19 15:57:16.890216367,2024-08-19 18:31:53.634976823,2.577,1
CASE_015702,2025-03-11 20:42:09.184011223,2025-03-13 01:41:59.415685923,28.997,4
CASE_015703,2025-08-27 03:42:22.629581187,2025-08-27 19:53:53.088776143,16.192,4
CASE_015704,2024-11-27 21:31:42.440306678,2024-11-28 02:44:44.675209957,5.217,2
CASE_015706,2025-03-25 18:26:26.574590360,2025-03-26 23:55:52.772468554,29.491,4
CASE_015709,2024-04-06 22:35:08.723482205,2024-04-07 05:34:31.876383251,6.99,3
CASE_015712,2024-11-21 15:08:56.787494091,2024-11-21 20:01:26.004313370,4.875,2
CASE_015717,2024-09-18 02:20:01.006292987,2024-09-18 04:37:00.313722851,2.283,1
CASE_015718,2024-11-01 00:54:20.391814049,2024-11-01 02:30:19.436591070,1.6,1
CASE_015720,2024-01-03 08:08:07.675113870,2024-01-03 10:17:40.928659455,2.159,1
CASE_015727,2025-01-11 12:04:37.961804425,2025-01-11 18:56:55.344542541,6.871,3
CASE_015728,2024-05-14 22:32:37.066363267,2024-05-15 17:19:10.928554670,18.776,4
CASE_015730,2025-03-19 04:18:18.195226270,2025-03-19 04:21:38.855968078,0.056,0
CASE_015736,2024-05-04 11:01:34.946834688,2024-05-04 19:59:33.364776011,8.966,3
CASE_015738,2024-05-24 10:16:14.681004730,2024-05-25 04:04:43.297485180,17.808,4
CASE_015741,2025-08-12 18:58:41.684070926,2025-08-12 21:29:52.301240584,2.52,1
CASE_015744,2024-12-11 22:44:56.846522747,2024-12-12 11:57:13.108692970,13.205,4
CASE_015745,2024-07-14 23:59:32.813058610,2024-07-15 08:55:12.769395833,8.928,3
CASE_015746,2024-01-03 15:34:39.897550292,2024-01-03 23:21:11.905648985,7.776,3
CASE_015747,2024-07-04 05:25:45.443503835,2024-07-04 06:34:21.792492507,1.143,1
CASE_015748,2025-04-29 04:55:23.750414969,2025-04-29 08:41:12.058807431,3.763,2
CASE_015752,2024-06-27 19:11:57.715159265,2024-06-28 07:58:59.087582575,12.784,4
CASE_015759,2024-03-19 10:07:15.456671574,2024-03-19 13:24:15.582366224,3.283,2
CASE_015760,2024-12-29 02:43:15.941644735,2024-12-29 05:55:16.081416940,3.2,2
CASE_015761,2025-02-05 06:40:29.999806556,2025-02-05 08:42:47.910022609,2.038,1
CASE_015763,2024-07-20 06:11:03.923330252,2024-07-20 12:45:00.160968141,6.566,3
CASE_015764,2025-01-01 04:08:57.579044338,2025-01-01 08:17:58.104532656,4.15,2
CASE_015766,2024-04-09 02:09:34.802936584,2024-04-09 09:34:21.889829474,7.413,3
CASE_015768,2024-05-24 16:39:52.168467498,2024-05-24 20:58:47.289205409,4.315,2
CASE_015770,2024-02-11 23:58:37.921402595,2024-02-12 05:35:47.075968942,5.619,2
CASE_015775,2024-08-02 05:07:25.707992756,2024-08-02 12:42:12.545232541,7.58,3
CASE_015776,2025-03-02 03:30:26.529063485,2025-03-02 10:00:38.206372142,6.503,3
CASE_015777,2025-05-25 09:38:38.581256453,2025-05-26 04:49:33.686249707,19.182,4
CASE_015780,2025-09-14 08:56:51.644535017,2025-09-15 06:25:22.082204701,21.475,4
CASE_015782,2024-06-22 00:38:17.078247733,2024-06-22 02:08:47.637405671,1.508,1
CASE_015783,2024-05-04 21:41:11.376336032,2024-05-04 22:49:07.485002729,1.132,1
CASE_015784,2025-03-12 15:29:06.815717438,2025-03-12 19:05:28.303096432,3.606,2
CASE_015785,2025-09-21 01:05:14.234053786,2025-09-21 03:48:00.434760658,2.713,1
CASE_015786,2025-05-16 17:30:53.205958973,2025-05-16 18:30:01.201508010,0.986,0
CASE_015788,2024-04-11 14:26:33.449012170,2024-04-11 19:11:47.108909741,4.754,2
CASE_015789,2025-01-04 14:04:36.663189821,2025-01-05 04:39:01.555208498,14.574,4
CASE_015790,2024-12-01 14:20:48.206832124,2024-12-02 04:22:26.475927198,14.027,4
CASE_015791,2025-03-20 12:14:00.164307249,2025-03-20 14:08:16.966334624,1.905,1
CASE_015792,2024-11-14 08:24:24.998939806,2024-11-15 02:35:57.325110395,18.192,4
CASE_015793,2024-12-05 07:19:20.772080725,2024-12-05 09:22:39.986556621,2.055,1
CASE_015794,2025-08-10 20:25:31.730716188,2025-08-11 06:00:12.444948819,9.578,3
CASE_015796,2024-08-28 08:25:12.760638943,2024-08-28 11:42:27.244428106,3.287,2
CASE_015797,2025-01-25 14:38:23.198724483,2025-01-25 19:19:37.611507922,4.687,2
CASE_015798,2024-02-24 04:32:15.117020175,2024-02-24 06:19:47.736938246,1.792,1
CASE_015800,2024-09-27 00:13:19.333893195,2024-09-27 08:35:57.126197299,8.377,3
CASE_015803,2024-03-28 03:37:12.687828517,2024-03-28 08:49:35.724476922,5.206,2
CASE_015804,2024-03-15 14:48:24.301007976,2024-03-16 03:49:20.036326882,13.015,4
CASE_015806,2025-04-25 00:54:33.567261776,2025-04-25 06:26:14.712593023,5.528,2
CASE_015809,2025-08-02 16:22:19.539817147,2025-08-02 19:34:27.874728057,3.202,2
CASE_015812,2024-03-05 16:11:41.642184448,2024-03-05 16:23:10.906621284,0.191,0
CASE_015813,2024-07-17 21:52:45.958403230,2024-07-18 01:47:36.343918935,3.914,2
CASE_015814,2025-03-02 04:36:43.526686022,2025-03-02 07:45:24.707237857,3.145,2
CASE_015817,2024-02-18 10:26:44.630292254,2024-02-19 00:06:28.797462010,13.662,4
CASE_015819,2025-04-16 08:17:27.162275816,2025-04-16 11:34:24.624454417,3.283,2
CASE_015820,2024-01-27 04:44:36.250535119,2024-01-27 13:46:38.665784954,9.034,3
CASE_015821,2024-08-02 02:16:21.178616026,2024-08-02 13:55:32.048650100,11.653,3
CASE_015825,2025-02-12 04:13:18.494566207,2025-02-12 15:52:32.067692625,11.654,3
CASE_015827,2024-01-31 08:16:36.645514104,2024-01-31 09:12:10.708423955,0.926,0
CASE_015828,2025-01-12 10:04:35.311148205,2025-01-12 16:16:30.196300367,6.199,3
CASE_015829,2025-02-13 10:11:37.037833507,2025-02-13 10:57:25.461825818,0.763,0
CASE_015830,2024-01-09 00:44:20.234302884,2024-01-09 01:05:59.533318315,0.361,0
CASE_015835,2025-03-08 05:17:34.823447098,2025-03-08 11:34:40.960285569,6.285,3
CASE_015837,2025-06-03 20:27:48.492327084,2025-06-03 20:56:03.842593992,0.471,0
CASE_015838,2024-12-18 14:31:27.086057713,2024-12-19 00:10:55.840505875,9.658,3
CASE_015843,2025-05-04 12:10:38.767187090,2025-05-05 08:17:16.508156103,20.11,4
CASE_015846,2025-08-19 14:23:37.145711128,2025-08-19 16:47:19.125933787,2.395,1
CASE_015847,2025-01-27 10:43:30.485750280,2025-01-27 17:24:14.577956585,6.679,3
CASE_015848,2025-06-12 13:58:17.754201495,2025-06-12 16:14:35.762344198,2.272,1
CASE_015849,2025-04-29 14:59:43.968734976,2025-04-30 19:56:11.601053588,28.941,4
CASE_015850,2024-03-05 13:09:12.743301480,2024-03-05 14:43:54.992928061,1.578,1
CASE_015853,2025-07-07 23:24:40.180079861,2025-07-08 01:44:04.282421118,2.323,1
CASE_015858,2025-07-30 13:56:29.658008417,2025-07-31 07:30:29.702161279,17.567,4
CASE_015859,2025-09-26 22:42:03.756400441,2025-09-26 23:54:06.049053957,1.201,1
CASE_015860,2025-03-01 10:44:41.518535410,2025-03-01 20:01:12.266565364,9.275,3
CASE_015866,2024-06-05 09:03:45.547091009,2024-06-05 11:21:37.113276630,2.298,1
CASE_015867,2024-05-21 07:21:32.738123769,2024-05-21 15:35:22.209898096,8.23,3
CASE_015868,2024-08-10 03:44:22.173365851,2024-08-10 11:33:30.985090692,7.819,3
CASE_015871,2024-06-22 21:51:32.011879363,2024-06-23 00:45:14.658934337,2.895,1
CASE_015873,2024-12-31 20:24:45.368484714,2024-12-31 23:14:10.418390373,2.824,1
CASE_015877,2024-12-18 17:17:16.407810577,2024-12-19 01:45:48.511894638,8.476,3
CASE_015879,2024-06-23 17:03:26.460532950,2024-06-24 22:46:40.177971314,29.72,4
CASE_015880,2025-05-27 21:47:30.596149327,2025-05-28 00:32:46.458149338,2.754,1
CASE_015881,2025-05-07 23:13:57.113695592,2025-05-08 03:35:37.248139398,4.361,2
CASE_015882,2025-09-13 18:03:38.757808836,2025-09-13 19:22:30.764746960,1.314,1
CASE_015884,2025-05-27 08:08:03.244096152,2025-05-27 12:13:41.957588837,4.094,2
CASE_015885,2024-04-30 14:19:49.457511023,2024-05-01 08:53:20.872435095,18.559,4
CASE_015886,2025-06-06 02:27:21.899979749,2025-06-06 05:13:50.420492452,2.775,1
CASE_015890,2024-07-14 11:03:10.360741661,2024-07-14 17:24:08.512853135,6.349,3
CASE_015892,2024-03-16 16:37:22.968708683,2024-03-17 00:39:53.937775623,8.042,3
CASE_015895,2025-06-18 12:58:12.923720047,2025-06-18 13:11:22.433241426,0.219,0
CASE_015896,2024-03-27 20:38:23.812840339,2024-03-27 22:11:35.518437495,1.553,1
CASE_015902,2024-06-03 16:45:33.959676572,2024-06-04 16:21:47.599023347,23.604,4
CASE_015903,2025-02-03 08:43:17.575114947,2025-02-03 16:15:37.757228166,7.539,3
CASE_015905,2024-04-25 13:07:43.833530177,2024-04-25 23:41:20.574589571,10.56,3
CASE_015909,2025-02-01 01:23:29.018762708,2025-02-02 08:23:28.981979536,31.0,4
CASE_015912,2025-05-17 00:51:48.014628993,2025-05-17 19:31:54.080772243,18.668,4
CASE_015914,2024-11-10 08:28:54.097868123,2024-11-11 12:15:46.104731914,27.781,4
CASE_015915,2024-10-16 04:05:52.335782118,2024-10-16 06:08:52.767181368,2.05,1
CASE_015917,2024-03-18 07:24:24.159378574,2024-03-19 12:53:59.698129379,29.493,4
CASE_015919,2024-04-24 12:05:09.366966339,2024-04-24 23:20:25.651519468,11.255,3
CASE_015921,2024-06-13 18:13:38.411222751,2024-06-14 23:55:34.055129444,29.699,4
CASE_015925,2024-08-19 00:20:55.039868374,2024-08-19 06:30:54.630286793,6.167,3
CASE_015927,2025-01-27 18:54:37.974055199,2025-01-27 19:43:25.386103921,0.813,0
CASE_015928,2024-09-04 23:23:56.046889016,2024-09-05 01:51:43.267319776,2.463,1
CASE_015929,2025-04-29 23:11:42.457708326,2025-04-29 23:37:30.946754371,0.43,0
CASE_015930,2025-04-03 02:33:34.707907898,2025-04-03 09:50:48.329909549,7.287,3
CASE_015931,2024-11-03 05:35:03.498190432,2024-11-03 10:10:11.963737671,4.586,2
CASE_015933,2025-01-12 12:13:28.484630230,2025-01-12 15:19:36.297762667,3.102,2
CASE_015934,2024-11-10 15:23:40.466094130,2024-11-10 18:33:05.485256318,3.157,2
CASE_015936,2025-01-11 18:51:49.384325983,2025-01-12 14:51:53.791154238,20.001,4
CASE_015939,2025-09-05 18:37:43.567936519,2025-09-05 22:43:52.781068465,4.103,2
CASE_015940,2024-06-24 18:46:17.420119735,2024-06-25 08:29:02.499713898,13.713,4
CASE_015941,2024-03-15 08:43:21.952277737,2024-03-16 01:36:10.981348915,16.88,4
CASE_015942,2025-09-23 21:24:58.885375275,2025-09-24 11:56:15.336793862,14.521,4
CASE_015944,2025-03-07 12:18:58.517205669,2025-03-07 16:16:08.521302212,3.953,2
CASE_015945,2024-04-26 06:29:10.520435762,2024-04-26 07:12:57.919160570,0.73,0
CASE_015947,2025-04-10 21:06:35.342786655,2025-04-11 06:02:58.245668206,8.94,3
CASE_015950,2024-12-15 00:29:00.674762387,2024-12-15 05:54:25.523435673,5.424,2
CASE_015952,2025-03-16 04:29:36.734998818,2025-03-16 08:23:34.709905037,3.899,2
CASE_015953,2024-01-04 17:08:48.839156349,2024-01-05 01:23:55.440348952,8.252,3
CASE_015955,2024-05-27 20:33:58.112232205,2024-05-27 23:47:46.537816502,3.23,2
CASE_015956,2024-04-20 21:12:06.591294009,2024-04-20 23:49:47.610346903,2.628,1
CASE_015957,2025-01-02 17:42:29.359867022,2025-01-03 02:04:52.119722687,8.373,3
CASE_015960,2025-02-17 07:34:34.870076416,2025-02-18 02:02:36.261789660,18.467,4
CASE_015962,2024-11-17 02:02:57.683038590,2024-11-17 06:33:09.709998637,4.503,2
CASE_015963,2025-08-01 02:07:39.835625211,2025-08-01 05:12:35.550167295,3.082,2
CASE_015964,2024-11-15 14:27:08.418076044,2024-11-15 14:29:45.452820819,0.044,0
CASE_015966,2025-04-17 20:10:27.713144611,2025-04-18 08:18:48.268173613,12.139,4
CASE_015967,2024-12-09 06:33:34.383196401,2024-12-09 14:22:35.271498383,7.817,3
CASE_015969,2024-05-30 02:32:35.445103240,2024-05-30 07:03:04.387509176,4.508,2
CASE_015971,2025-03-07 07:24:40.587918727,2025-03-07 11:50:53.038167988,4.437,2
CASE_015972,2024-08-28 23:16:38.024286701,2024-08-29 09:16:11.988836842,9.993,3
CASE_015974,2025-08-10 10:37:35.717661464,2025-08-10 14:18:44.107641761,3.686,2
CASE_015980,2024-10-19 12:38:56.360840357,2024-10-19 13:54:00.634744415,1.251,1
CASE_015983,2024-04-04 12:52:00.574019840,2024-04-04 18:27:17.377545312,5.588,2
CASE_015990,2024-11-23 22:53:05.661004440,2024-11-24 01:01:56.127743016,2.147,1
CASE_015991,2025-03-10 05:27:12.100699539,2025-03-10 06:47:50.417447868,1.344,1
CASE_015993,2025-01-22 13:33:26.870803064,2025-01-23 00:31:35.871782433,10.969,3
CASE_015998,2024-01-02 04:02:21.113582682,2024-01-02 17:25:40.115053203,13.389,4
CASE_015999,2025-01-30 14:07:15.131267405,2025-01-30 17:51:24.132055665,3.736,2
CASE_016000,2025-04-20 16:28:46.686783614,2025-04-20 21:18:41.859820959,4.832,2
CASE_016004,2024-09-21 13:40:28.031397771,2024-09-22 01:47:43.575708724,12.121,4
CASE_016005,2024-05-19 13:24:00.072001125,2024-05-19 14:39:42.117027707,1.262,1
CASE_016006,2025-07-23 20:41:47.853429097,2025-07-23 20:58:17.154572550,0.275,0
CASE_016008,2024-08-13 18:19:51.235146617,2024-08-13 19:18:54.985891794,0.984,0
CASE_016009,2024-02-11 08:53:23.564855738,2024-02-11 12:07:35.183467637,3.237,2
CASE_016010,2024-08-27 00:59:38.068815653,2024-08-27 12:29:08.294630151,11.492,3
CASE_016011,2025-05-23 02:27:44.077151949,2025-05-23 10:47:30.906516232,8.33,3
CASE_016012,2024-08-04 22:55:11.357170805,2024-08-04 23:38:19.268445709,0.719,0
CASE_016016,2024-08-28 17:24:26.737376968,2024-08-29 04:11:53.377458987,10.791,3
CASE_016018,2025-06-16 11:24:54.219413862,2025-06-17 04:06:44.350538982,16.697,4
CASE_016019,2024-08-23 01:12:21.610260520,2024-08-23 06:09:35.189959944,4.954,2
CASE_016020,2025-02-28 00:57:12.530043968,2025-02-28 05:23:03.710548820,4.431,2
CASE_016024,2024-09-24 11:19:43.359184991,2024-09-24 15:37:54.777408356,4.303,2
CASE_016025,2024-05-14 02:45:28.531692633,2024-05-14 18:33:39.784593040,15.803,4
CASE_016027,2024-09-08 19:24:06.162148976,2024-09-08 23:10:46.866752723,3.778,2
CASE_016029,2025-07-14 09:39:10.580148472,2025-07-14 19:51:34.133710652,10.207,3
CASE_016030,2025-05-02 21:09:37.280803454,2025-05-03 08:37:41.508277136,11.468,3
CASE_016031,2025-03-28 05:59:10.350401675,2025-03-28 13:11:29.545916318,7.205,3
CASE_016032,2025-05-04 01:13:55.218793473,2025-05-04 05:14:26.813476891,4.009,2
CASE_016033,2025-03-13 20:40:12.571563150,2025-03-13 22:36:25.373979514,1.937,1
CASE_016036,2024-10-29 08:47:24.619939209,2024-10-29 11:13:25.040931419,2.433,1
CASE_016039,2025-08-14 23:44:33.113132077,2025-08-15 23:31:09.562625831,23.777,4
CASE_016041,2025-09-13 04:37:47.012392003,2025-09-13 06:07:58.510609863,1.503,1
CASE_016042,2025-04-11 04:36:13.951442615,2025-04-11 05:52:42.229231663,1.275,1
CASE_016043,2024-10-12 19:18:36.758082660,2024-10-13 11:21:41.140353655,16.051,4
CASE_016045,2024-01-25 01:27:03.499888934,2024-01-26 04:21:36.695054233,26.909,4
CASE_016046,2024-07-11 14:22:30.501084381,2024-07-11 18:49:00.816649562,4.442,2
CASE_016047,2025-04-21 01:36:59.357862565,2025-04-21 05:05:54.912307968,3.482,2
CASE_016048,2024-08-12 17:21:31.253157311,2024-08-13 20:12:41.887136569,26.853,4
CASE_016052,2024-03-24 11:03:05.290823769,2024-03-24 23:03:39.888431400,12.01,4
CASE_016053,2024-08-12 01:15:57.594841111,2024-08-12 02:55:42.788626792,1.663,1
CASE_016054,2024-08-12 14:46:27.622224222,2024-08-12 15:00:51.770137605,0.24,0
CASE_016055,2024-02-01 13:09:17.924918799,2024-02-01 21:07:22.113612512,7.968,3
CASE_016060,2024-04-17 18:07:52.756118602,2024-04-18 18:23:46.074932080,24.265,4
CASE_016061,2024-11-14 06:13:40.733595037,2024-11-14 06:33:00.948054121,0.322,0
CASE_016063,2024-08-09 19:55:17.613219595,2024-08-09 21:36:10.518717372,1.681,1
CASE_016065,2024-05-12 13:29:01.718287908,2024-05-12 16:38:51.307802587,3.164,2
CASE_016066,2024-02-11 09:14:42.446178185,2024-02-11 11:38:01.154593512,2.389,1
CASE_016067,2024-10-14 02:45:48.118546377,2024-10-14 06:54:58.564231511,4.153,2
CASE_016069,2025-01-12 04:29:25.818063231,2025-01-12 07:23:06.371680751,2.895,1
CASE_016071,2025-03-21 15:44:53.493017127,2025-03-21 17:42:45.492894825,1.964,1
CASE_016073,2025-09-08 03:10:24.483220857,2025-09-08 17:37:02.609829308,14.444,4
CASE_016076,2024-03-26 00:24:23.598452517,2024-03-26 04:34:12.169193685,4.163,2
CASE_016078,2024-03-16 14:09:43.500195417,2024-03-16 14:32:11.574744422,0.374,0
CASE_016079,2024-09-28 01:17:30.467326571,2024-09-28 03:19:52.790056597,2.04,1
CASE_016081,2025-03-11 01:09:37.379727438,2025-03-11 04:16:31.034366969,3.115,2
CASE_016083,2025-02-03 07:09:41.976270707,2025-02-03 08:21:56.939987368,1.204,1
CASE_016087,2025-05-23 23:42:22.714797342,2025-05-24 04:09:51.623292237,4.458,2
CASE_016089,2024-03-30 16:44:11.296116727,2024-03-30 17:46:35.095310838,1.04,1
CASE_016090,2024-12-14 01:58:58.744795334,2024-12-14 10:41:58.712473094,8.717,3
CASE_016091,2024-02-14 05:40:26.277183029,2024-02-14 23:03:08.419598149,17.378,4
CASE_016093,2025-09-09 10:01:51.931620722,2025-09-09 11:01:01.957707310,0.986,0
CASE_016097,2025-04-08 06:24:36.497949504,2025-04-08 08:03:19.721188661,1.645,1
CASE_016098,2025-07-08 17:54:40.289101041,2025-07-08 22:14:43.908684858,4.334,2
CASE_016100,2025-02-09 09:19:02.114935828,2025-02-09 10:21:09.536324564,1.035,1
CASE_016101,2024-02-21 10:43:57.888736140,2024-02-21 21:35:00.331072366,10.851,3
CASE_016102,2025-09-13 21:39:49.007255294,2025-09-13 23:58:11.945950668,2.306,1
CASE_016103,2025-05-24 02:32:53.405948227,2025-05-24 03:19:43.893288309,0.781,0
CASE_016104,2025-09-02 05:45:52.001337695,2025-09-02 05:51:45.151694433,0.098,0
CASE_016106,2025-08-20 14:02:12.987453779,2025-08-20 15:28:43.258851911,1.442,1
CASE_016107,2024-11-07 00:09:11.045726279,2024-11-07 02:01:26.841975423,1.871,1
CASE_016112,2025-03-21 09:32:11.279069307,2025-03-22 03:24:24.294757189,17.87,4
CASE_016115,2024-01-24 03:21:34.318853915,2024-01-24 07:21:18.078040145,3.995,2
CASE_016117,2025-08-09 16:57:52.923363225,2025-08-10 02:58:46.100080448,10.015,3
CASE_016118,2024-07-17 21:31:48.546613606,2024-07-17 23:44:30.234194524,2.212,1
CASE_016120,2024-08-27 08:25:34.715752069,2024-08-27 15:18:57.915805997,6.89,3
CASE_016122,2025-01-30 18:02:35.869407001,2025-01-30 19:30:41.701097316,1.468,1
CASE_016125,2025-08-16 16:45:17.448723466,2025-08-17 07:42:15.894985322,14.95,4
CASE_016128,2025-05-13 01:55:48.318116088,2025-05-13 20:39:49.918788274,18.734,4
CASE_016129,2025-08-05 17:01:11.552178799,2025-08-05 18:22:53.189653617,1.362,1
CASE_016130,2024-08-09 06:32:13.035059326,2024-08-09 06:40:59.298714921,0.146,0
CASE_016131,2024-03-17 11:29:07.658812260,2024-03-17 13:54:28.808405927,2.423,1
CASE_016133,2025-08-05 13:06:12.941465949,2025-08-05 14:51:54.825498943,1.762,1
CASE_016134,2024-01-03 23:05:28.911259483,2024-01-04 04:39:39.969720513,5.57,2
CASE_016136,2025-05-07 07:56:48.448499911,2025-05-07 17:56:03.318940018,9.987,3
CASE_016138,2025-07-14 22:54:08.460890507,2025-07-15 00:49:23.738048735,1.921,1
CASE_016141,2024-03-01 09:51:12.681501846,2024-03-02 03:45:12.917714019,17.9,4
CASE_016142,2024-10-29 00:58:49.347027939,2024-10-29 01:39:53.385358897,0.684,0
CASE_016143,2024-02-14 21:18:36.077396134,2024-02-15 15:12:19.736977678,17.895,4
CASE_016146,2025-06-30 11:45:51.848299289,2025-06-30 11:47:53.740652454,0.034,0
