complaint_id,reported_loss_amount,amount_deviation_z,transaction_count_deviation,velocity_1h,velocity_24h,unusual_time_of_day,new_beneficiary_anomaly,sudden_degree_change,is_otp_shared,clicked_malicious_link,urgency_score
CASE_013788,18820.9,0.0904,6,0,9,0,0,0,0,0,0.645
CASE_013790,8961.24,-0.0925,-3,0,0,0,0,1,0,0,0.655
CASE_013792,77416.24,1.1772,2,5,5,0,0,0,0,0,0.867
CASE_013796,1852.25,-0.2243,5,4,8,0,0,0,1,0,0.731
CASE_013797,1988.9,-0.2218,8,0,11,0,0,0,0,0,0.45
CASE_013798,55083.29,0.763,-1,0,2,0,0,0,0,1,0.495
CASE_013799,8025.95,-0.1098,0,3,3,1,0,0,1,1,0.22
CASE_013800,5043.9,-0.1651,-1,0,2,0,0,0,1,0,0.598
CASE_013805,4830.31,-0.1691,1,0,4,1,0,0,0,0,0.231
CASE_013806,15280.87,0.0248,6,0,9,1,1,0,1,0,0.621
CASE_013809,22322.84,0.1554,2,5,5,1,0,0,1,1,0.758
CASE_013811,1534.89,-0.2302,3,6,6,0,0,1,1,1,0.343
CASE_013812,2005.23,-0.2215,3,6,6,1,0,0,0,0,0.502
CASE_013814,66016.08,0.9657,7,2,10,1,0,0,1,0,0.368
CASE_013815,11106.11,-0.0527,4,0,7,0,0,0,1,1,0.691
CASE_013818,2230.56,-0.2173,1,0,4,1,0,1,0,1,0.744
CASE_013820,10031.46,-0.0726,1,0,4,0,0,0,0,0,0.542
CASE_013821,9159.6,-0.0888,0,2,3,0,0,1,0,0,0.44
CASE_013822,5354.71,-0.1593,3,0,6,0,0,1,0,0,0.509
CASE_013824,6579.61,-0.1366,3,0,6,1,0,0,0,1,0.258
CASE_013827,11254.66,-0.0499,1,0,4,1,0,0,0,0,0.834
CASE_013829,11611.34,-0.0433,2,0,5,1,0,0,0,1,0.667
CASE_013830,2567.91,-0.211,0,3,3,0,0,0,0,0,0.799
CASE_013831,5270.03,-0.1609,-3,0,0,0,0,0,1,0,0.492
CASE_013833,54236.13,0.7472,6,0,9,0,0,0,0,1,0.594
CASE_013835,27226.8,0.2463,3,0,6,0,0,0,0,1,0.601
CASE_013844,61586.02,0.8836,7,0,10,0,0,0,0,1,0.915
CASE_013845,186013.45,3.1913,7,0,10,0,0,0,1,1,0.465
CASE_013847,48575.9,0.6423,1,4,4,1,0,1,0,1,0.62
CASE_013848,27498.03,0.2513,1,0,4,0,0,0,1,0,0.433
CASE_013851,2236.65,-0.2172,2,0,5,0,0,0,0,1,0.646
CASE_013852,14830.32,0.0164,5,0,8,0,0,0,1,0,0.727
CASE_013853,2230.08,-0.2173,2,0,5,0,1,0,1,0,0.46
CASE_013857,6024.62,-0.1469,-2,0,1,1,0,0,1,1,0.538
CASE_013858,8853.62,-0.0944,6,9,9,0,0,0,1,0,0.532
CASE_013860,20128.74,0.1147,2,5,5,0,0,0,1,0,0.467
CASE_013863,10993.09,-0.0548,9,0,12,1,0,0,1,0,0.876
CASE_013864,18630.36,0.0869,5,0,8,0,0,1,1,1,0.944
CASE_013865,5775.86,-0.1515,-1,2,2,0,0,0,1,0,0.552
CASE_013867,18033.5,0.0758,3,6,6,0,0,0,1,1,0.851
CASE_013869,43042.96,0.5397,-2,0,1,0,0,0,0,0,0.68
CASE_013871,160431.19,2.7168,10,2,13,0,0,0,0,0,0.904
CASE_013872,5759.5,-0.1518,7,3,10,0,0,0,1,0,0.333
CASE_013874,2686.75,-0.2088,-3,0,0,1,0,0,0,1,0.935
CASE_013875,76304.23,1.1565,-1,1,2,1,0,1,0,0,0.734
CASE_013877,13205.4,-0.0137,2,1,5,0,0,0,0,1,0.362
CASE_013881,66399.23,0.9728,0,3,3,1,0,0,1,1,0.476
CASE_013882,9974.76,-0.0737,2,0,5,0,0,0,0,1,0.363
CASE_013887,10528.24,-0.0634,7,0,10,0,0,0,0,1,0.359
CASE_013888,11875.53,-0.0384,4,0,7,1,0,0,1,1,0.316
CASE_013889,7258.26,-0.124,-3,0,0,1,1,0,1,0,0.568
CASE_013890,19986.3,0.112,1,0,4,0,0,0,0,0,0.716
CASE_013892,2017.36,-0.2212,1,4,4,0,0,0,0,1,0.692
CASE_013893,7999.5,-0.1103,3,0,6,0,0,0,1,1,0.8
CASE_013898,24832.01,0.2019,0,0,3,1,0,0,0,1,0.649
CASE_013900,5269.33,-0.1609,-1,0,2,0,0,0,0,0,0.802
CASE_013901,3935.65,-0.1857,1,4,4,1,0,0,0,0,0.725
CASE_013902,316962.72,5.6199,8,6,11,0,0,0,1,0,0.618
CASE_013903,113554.98,1.8474,-1,0,2,0,0,1,1,1,0.878
CASE_013904,70240.29,1.0441,-3,0,0,0,0,0,0,1,0.072
CASE_013908,1761.11,-0.226,3,1,6,0,0,0,1,0,0.711
CASE_013909,179083.68,3.0627,1,4,4,1,0,0,1,1,0.618
CASE_013912,9305.18,-0.0861,7,0,10,0,0,0,1,0,0.536
CASE_013914,13805.23,-0.0026,1,1,4,0,0,0,0,0,0.401
CASE_013917,60103.84,0.8561,9,0,12,0,0,0,1,0,0.651
CASE_013918,65140.5,0.9495,4,1,7,1,0,0,0,0,0.686
CASE_013920,12401.97,-0.0286,-3,0,0,0,0,0,1,1,0.86
CASE_013921,14415.93,0.0087,1,1,4,0,0,0,1,0,0.453
CASE_013922,13356.56,-0.0109,4,7,7,0,1,1,1,0,0.557
CASE_013923,6713.06,-0.1341,5,0,8,1,0,0,0,0,0.759
CASE_013925,5124.1,-0.1636,2,0,5,0,0,0,0,0,0.688
CASE_013932,39398.05,0.472,-1,2,2,0,0,0,1,0,0.725
CASE_013933,33968.4,0.3713,-1,2,2,0,0,0,0,1,0.324
CASE_013937,685.69,-0.2459,10,0,13,0,0,0,1,1,0.516
CASE_013939,8046.37,-0.1094,0,2,3,0,0,0,0,0,0.522
CASE_013941,39476.12,0.4735,0,2,3,0,0,0,1,1,0.43
CASE_013943,9972.93,-0.0737,2,0,5,1,0,0,0,0,0.537
CASE_013944,36672.44,0.4215,-3,0,0,0,0,0,1,0,0.543
CASE_013947,15349.82,0.026,7,8,10,0,0,0,0,0,0.521
CASE_013949,6673.65,-0.1349,1,4,4,0,0,0,1,1,0.398
CASE_013951,70826.9,1.0549,4,1,7,0,0,0,0,0,0.545
CASE_013952,82230.26,1.2664,8,1,11,0,0,0,0,1,0.763
CASE_013953,5752.28,-0.152,3,0,6,1,1,0,0,1,0.537
CASE_013955,5101.96,-0.164,-1,0,2,0,0,0,0,0,0.462
CASE_013956,8577.47,-0.0996,0,0,3,0,0,0,1,1,0.455
CASE_013958,100146.19,1.5987,0,0,3,0,0,0,0,0,0.478
CASE_013959,15572.34,0.0302,1,0,4,0,0,0,1,1,0.407
CASE_013962,8176.37,-0.107,0,3,3,0,0,0,1,0,0.668
CASE_013963,11357.66,-0.048,0,2,3,0,0,0,1,0,0.724
CASE_013971,7097.5,-0.127,4,0,7,0,0,1,0,0,0.71
CASE_013972,7771.56,-0.1145,1,0,4,1,0,0,1,1,0.215
CASE_013975,7290.02,-0.1234,2,0,5,0,1,0,1,0,0.192
CASE_013976,441354.79,7.927,2,0,5,1,0,0,0,0,0.654
CASE_013979,27447.61,0.2504,4,2,7,0,0,0,1,1,0.731
CASE_013980,6829.76,-0.132,11,4,14,0,0,0,0,1,0.886
CASE_013982,9292.36,-0.0863,7,0,10,1,0,0,0,0,0.333
CASE_013983,27432.98,0.2501,-1,0,2,0,0,1,1,0,0.696
CASE_013986,7978.57,-0.1107,-1,0,2,0,0,0,0,1,0.906
CASE_013988,55197.67,0.7651,0,1,3,0,1,0,0,0,0.214
CASE_013989,23327.11,0.174,-3,0,0,1,0,1,1,0,0.37
CASE_013991,23753.14,0.1819,6,0,9,0,0,0,0,1,0.46
CASE_013999,3030.81,-0.2024,1,4,4,0,0,0,1,0,0.778
CASE_014000,20175.35,0.1155,3,5,6,0,0,0,1,0,0.825
CASE_014001,6498.62,-0.1381,4,7,7,0,0,0,0,1,0.299
CASE_014003,150351.78,2.5299,-3,0,0,0,0,0,1,0,0.156
CASE_014004,22111.17,0.1514,10,0,13,1,0,0,1,0,0.302
CASE_014007,20898.18,0.1289,-3,0,0,1,1,0,1,0,0.592
CASE_014008,32433.51,0.3429,-2,1,1,0,0,0,0,0,0.263
CASE_014010,3036.35,-0.2023,6,0,9,0,0,0,1,0,0.504
CASE_014015,29602.99,0.2904,0,3,3,0,0,0,0,1,0.875
CASE_014017,8557.2,-0.0999,7,8,10,0,1,0,1,0,0.749
CASE_014018,4618.96,-0.173,8,0,11,0,0,0,0,0,0.614
CASE_014022,30506.84,0.3071,2,1,5,0,1,1,1,0,0.373
CASE_014024,14120.16,0.0032,1,0,4,0,1,0,0,1,0.461
CASE_014025,38704.81,0.4592,6,0,9,0,0,0,0,0,0.45
CASE_014031,24484.71,0.1955,-2,1,1,1,0,0,1,0,0.566
CASE_014033,18060.32,0.0763,-1,0,2,1,0,0,0,0,0.299
CASE_014034,1914.11,-0.2232,-3,0,0,0,0,0,1,1,0.317
CASE_014036,21628.49,0.1425,3,0,6,0,0,0,1,0,0.535
CASE_014037,9356.35,-0.0851,5,0,8,0,0,0,0,0,0.336
CASE_014038,11524.91,-0.0449,1,0,4,0,0,1,0,0,0.809
CASE_014039,18075.5,0.0766,9,3,12,0,0,0,0,0,0.569
CASE_014040,25028.09,0.2055,1,4,4,1,0,0,0,0,0.775
CASE_014042,22237.62,0.1538,4,0,7,1,0,0,1,1,0.458
CASE_014043,8092.06,-0.1086,1,4,4,0,0,0,0,0,0.538
CASE_014045,15507.66,0.029,2,0,5,1,0,1,1,0,0.539
CASE_014046,59534.57,0.8455,-2,0,1,0,0,0,1,1,0.363
CASE_014049,15760.8,0.0337,-3,0,0,0,0,0,1,0,0.734
CASE_014050,13035.16,-0.0169,4,2,7,1,0,0,1,0,0.307
CASE_014053,8454.57,-0.1018,4,2,7,0,0,0,1,1,0.828
CASE_014057,7502.49,-0.1195,10,0,13,0,0,0,0,0,0.9
CASE_014060,1694.84,-0.2272,0,1,3,1,0,0,0,0,0.314
CASE_014063,15083.33,0.0211,6,3,9,0,0,0,1,0,0.209
CASE_014067,7532.31,-0.119,8,6,11,0,0,0,0,0,0.424
CASE_014068,134546.84,2.2367,4,5,7,0,0,0,0,0,0.263
CASE_014069,6231.72,-0.1431,6,0,9,0,0,1,0,1,0.827
CASE_014071,96146.76,1.5245,-3,0,0,0,0,0,1,0,0.518
CASE_014075,61055.86,0.8737,-3,0,0,0,0,1,1,0,0.517
CASE_014078,13948.97,0.0001,3,0,6,0,0,0,1,0,0.342
CASE_014079,3828.84,-0.1876,-3,0,0,0,0,0,0,1,0.356
CASE_014084,7037.68,-0.1281,3,0,6,0,1,0,0,0,0.847
CASE_014086,5540.87,-0.1559,5,0,8,0,0,0,1,0,0.727
CASE_014091,62885.35,0.9077,3,0,6,0,0,1,1,1,0.445
CASE_014092,10394.84,-0.0659,2,0,5,0,0,0,0,0,0.461
CASE_014093,8462.57,-0.1017,4,0,7,0,0,0,1,1,0.802
CASE_014096,14274.75,0.0061,-3,0,0,0,0,0,0,0,0.859
CASE_014097,128225.22,2.1195,6,0,9,1,0,0,1,0,0.15
CASE_014098,4679.45,-0.1719,11,0,14,0,0,0,0,0,0.762
CASE_014101,5276.35,-0.1608,8,5,11,1,1,0,0,0,0.375
CASE_014103,78932.09,1.2053,8,2,11,0,0,0,0,0,0.126
CASE_014104,4048.91,-0.1836,0,0,3,0,0,0,0,1,0.18
CASE_014106,39132.42,0.4671,8,0,11,0,0,0,1,0,0.319
CASE_014107,186099.69,3.1929,7,8,10,1,0,0,1,0,0.757
CASE_014109,23109.67,0.17,7,0,10,0,0,0,1,1,0.598
CASE_014112,42937.75,0.5377,-1,0,2,0,0,0,0,1,0.491
CASE_014113,55324.46,0.7674,6,0,9,0,0,1,0,0,0.912
CASE_014114,5008.25,-0.1658,1,4,4,1,0,0,0,0,0.413
CASE_014115,15308.0,0.0253,0,0,3,0,0,0,1,0,0.367
CASE_014117,2183.1,-0.2182,10,0,13,0,0,1,0,0,0.377
CASE_014118,1755.88,-0.2261,3,0,6,0,0,0,1,0,0.317
CASE_014120,8711.66,-0.0971,4,2,7,1,0,0,0,1,0.73
CASE_014123,76052.94,1.1519,6,0,9,0,0,0,1,1,0.491
CASE_014124,4396.13,-0.1771,10,0,13,0,0,0,0,0,0.419
CASE_014125,13878.41,-0.0013,8,0,11,1,1,0,0,0,0.367
CASE_014127,3106.27,-0.201,6,0,9,0,0,0,0,0,0.647
CASE_014128,13275.7,-0.0124,0,0,3,0,0,0,0,0,0.55
CASE_014129,62170.06,0.8944,-3,0,0,0,0,0,1,0,0.953
CASE_014131,5711.07,-0.1527,9,4,12,0,0,0,0,0,0.76
CASE_014132,106734.39,1.7209,10,3,13,0,0,0,1,0,0.464
CASE_014133,3056.14,-0.202,4,0,7,0,0,1,0,0,0.052
CASE_014135,33577.73,0.3641,4,0,7,0,0,0,1,1,0.962
CASE_014136,16878.71,0.0544,4,0,7,0,0,0,1,1,0.891
CASE_014139,30355.16,0.3043,6,0,9,0,0,0,1,0,0.094
CASE_014140,18290.27,0.0806,12,0,15,0,0,0,0,0,0.9
CASE_014141,4930.3,-0.1672,6,0,9,1,0,0,1,0,0.679
CASE_014142,9810.91,-0.0767,5,0,8,0,0,0,1,1,0.429
CASE_014143,81598.23,1.2547,4,7,7,0,0,0,0,1,0.654
CASE_014144,9310.85,-0.086,-2,1,1,1,0,0,1,0,0.304
CASE_014145,89174.04,1.3952,3,1,6,0,0,0,0,1,0.201
CASE_014146,39314.22,0.4705,-3,0,0,1,0,0,0,1,0.711
CASE_014147,6991.04,-0.129,3,0,6,0,0,0,0,0,0.249
CASE_014148,5317.51,-0.16,-2,1,1,0,0,0,0,0,0.228
CASE_014149,15719.43,0.0329,13,7,16,0,0,0,1,0,0.522
CASE_014151,110544.24,1.7916,2,5,5,0,0,0,0,0,0.371
CASE_014155,2170.55,-0.2184,5,8,8,0,0,0,0,0,0.316
CASE_014156,28978.05,0.2788,4,0,7,0,0,1,1,0,0.577
CASE_014160,1638.69,-0.2283,0,3,3,0,0,0,1,0,0.388
CASE_014161,17216.08,0.0606,5,8,8,0,0,0,0,0,0.565
CASE_014162,70234.35,1.044,2,0,5,0,0,0,0,0,0.71
CASE_014163,8994.56,-0.0918,5,0,8,0,0,0,1,0,0.718
CASE_014164,9329.83,-0.0856,1,4,4,0,0,0,0,1,0.441
CASE_014165,89961.61,1.4098,3,0,6,0,0,0,0,1,0.929
CASE_014166,19357.54,0.1004,-2,0,1,0,0,0,0,0,0.889
CASE_014167,15952.28,0.0372,-1,0,2,0,0,0,1,0,0.73
CASE_014171,12100.23,-0.0342,-1,0,2,0,0,0,0,0,0.564
CASE_014172,4236.0,-0.1801,6,1,9,1,0,0,1,0,0.198
CASE_014173,6715.91,-0.1341,0,3,3,1,0,0,0,1,0.083
CASE_014174,1477.84,-0.2312,5,0,8,0,1,0,1,1,0.508
CASE_014176,69608.83,1.0324,-1,0,2,1,0,0,0,0,0.708
CASE_014177,4456.38,-0.176,0,3,3,1,0,0,1,0,0.862
CASE_014179,2661.47,-0.2093,1,0,4,0,0,0,0,0,0.567
CASE_014181,47535.89,0.623,-3,0,0,1,0,1,1,0,0.849
CASE_014182,4185.66,-0.181,6,0,9,0,0,0,1,1,0.528
CASE_014183,42785.75,0.5349,6,2,9,0,0,0,0,1,0.858
CASE_014184,6326.44,-0.1413,-3,0,0,0,0,0,0,0,0.331
CASE_014189,19292.1,0.0992,1,4,4,0,0,0,0,0,0.624
CASE_014190,7636.09,-0.117,-2,1,1,1,1,0,0,0,0.652
CASE_014191,39632.32,0.4764,6,5,9,0,0,0,1,0,0.13
CASE_014196,1953.99,-0.2224,1,0,4,0,1,0,1,0,0.551
CASE_014197,4885.34,-0.168,3,1,6,1,0,0,0,1,0.591
CASE_014198,4861.34,-0.1685,5,0,8,0,0,0,1,0,0.596
CASE_014199,9297.94,-0.0862,0,0,3,1,0,0,0,1,0.588
CASE_014200,34245.49,0.3765,-3,0,0,0,0,0,1,0,0.316
CASE_014202,8602.79,-0.0991,8,10,11,0,0,0,0,1,0.08
CASE_014203,14528.91,0.0108,7,0,10,0,0,0,0,0,0.328
CASE_014204,52216.4,0.7098,14,4,17,1,0,1,1,1,0.559
CASE_014205,5794.13,-0.1512,2,0,5,0,0,0,0,0,0.748
CASE_014207,23236.72,0.1723,7,0,10,0,0,1,0,1,0.374
CASE_014209,6264.38,-0.1425,1,2,4,1,0,1,1,1,0.527
CASE_014210,8318.47,-0.1044,2,2,5,0,0,0,1,1,0.656
CASE_014211,137997.63,2.3007,-1,2,2,0,0,0,0,1,0.363
CASE_014214,71751.41,1.0721,5,0,8,0,0,0,1,0,0.404
CASE_014215,1144.17,-0.2374,2,2,5,0,0,0,0,0,0.452
CASE_014216,46213.93,0.5985,-2,1,1,0,0,0,0,1,0.44
CASE_014220,24510.65,0.1959,5,0,8,0,0,0,0,0,0.296
CASE_014222,3129.09,-0.2006,9,6,12,0,0,0,0,0,0.694
CASE_014225,64283.44,0.9336,-1,0,2,0,0,1,0,0,0.198
CASE_014227,15446.63,0.0278,2,0,5,0,0,0,1,1,0.346
CASE_014228,29516.73,0.2888,-2,1,1,1,0,0,1,1,0.859
CASE_014233,25675.62,0.2175,2,0,5,0,0,0,0,1,0.565
CASE_014234,130061.79,2.1536,0,3,3,1,0,0,0,1,0.607
CASE_014236,61677.58,0.8853,-1,1,2,0,0,0,1,0,0.507
CASE_014244,1754.73,-0.2261,1,0,4,1,1,0,0,0,0.482
CASE_014246,4313.82,-0.1786,1,1,4,0,0,0,1,1,0.555
CASE_014247,18141.62,0.0778,4,1,7,0,0,0,1,1,0.607
CASE_014248,1988.01,-0.2218,2,1,5,0,0,0,1,0,0.129
CASE_014249,26823.53,0.2388,-1,2,2,0,0,0,0,0,0.837
CASE_014251,5907.42,-0.1491,-2,1,1,1,0,0,1,0,0.762
CASE_014253,8234.2,-0.1059,1,2,4,0,0,0,1,0,0.581
CASE_014257,17391.13,0.0639,5,0,8,0,0,0,0,0,0.768
CASE_014258,91558.15,1.4394,-1,2,2,1,0,0,0,1,0.913
CASE_014260,23723.79,0.1813,-2,1,1,1,0,0,1,0,0.415
CASE_014262,21964.25,0.1487,5,0,8,1,0,0,0,0,0.844
CASE_014263,603.23,-0.2475,2,5,5,0,0,0,0,0,0.554
CASE_014264,5499.79,-0.1566,7,0,10,0,0,1,1,0,0.561
CASE_014265,6561.59,-0.137,5,0,8,0,0,0,0,0,0.481
CASE_014268,31328.39,0.3224,2,0,5,0,0,0,1,1,0.91
CASE_014269,24131.26,0.1889,5,0,8,0,0,0,0,0,0.572
CASE_014270,10951.12,-0.0555,0,0,3,0,1,1,1,0,0.437
CASE_014273,8113.0,-0.1082,-1,1,2,1,0,0,1,1,0.545
CASE_014275,9473.93,-0.0829,2,1,5,0,0,1,1,0,0.655
CASE_014276,28807.64,0.2756,-1,0,2,0,0,0,1,0,0.746
CASE_014278,56426.99,0.7879,-3,0,0,0,0,0,0,0,0.538
CASE_014280,2610.45,-0.2102,3,2,6,0,0,0,0,0,0.704
CASE_014281,6397.11,-0.14,9,1,12,0,0,0,0,0,0.374
CASE_014283,36749.02,0.4229,-1,0,2,1,0,0,1,0,0.743
CASE_014285,24352.3,0.193,2,0,5,0,0,0,1,1,0.675
CASE_014292,43607.48,0.5501,5,6,8,1,0,0,1,0,0.329
CASE_014294,49927.85,0.6673,-2,1,1,0,1,0,1,0,0.109
CASE_014295,27587.08,0.253,0,3,3,0,0,1,0,0,0.607
CASE_014296,6510.89,-0.1379,5,0,8,1,0,0,1,0,0.81
CASE_014297,31263.61,0.3212,3,6,6,0,0,0,1,0,0.415
CASE_014299,81383.48,1.2507,-3,0,0,1,0,0,1,1,0.301
CASE_014300,65377.57,0.9539,4,0,7,0,1,0,0,0,0.485
CASE_014301,6143.03,-0.1447,3,6,6,0,0,0,1,0,0.793
CASE_014303,8265.82,-0.1053,0,3,3,1,0,0,0,1,0.59
CASE_014305,9404.72,-0.0842,3,0,6,0,0,0,1,0,0.715
CASE_014306,54547.69,0.753,8,9,11,0,0,0,0,0,0.736
CASE_014314,27189.06,0.2456,8,0,11,0,0,0,0,0,0.172
CASE_014316,1397.8,-0.2327,-2,0,1,0,0,0,1,0,0.719
CASE_014317,29304.51,0.2848,2,0,5,0,0,0,0,1,0.765
CASE_014318,32483.25,0.3438,0,0,3,0,0,1,1,0,0.337
CASE_014320,36582.6,0.4198,3,0,6,0,1,0,1,0,0.27
CASE_014322,9153.24,-0.0889,4,7,7,0,0,0,1,0,0.574
CASE_014324,129311.5,2.1396,5,0,8,0,0,0,0,0,0.447
CASE_014325,16827.16,0.0534,-2,1,1,0,0,1,1,1,0.435
CASE_014326,330229.1,5.866,5,5,8,1,0,0,1,0,0.495
CASE_014328,6649.58,-0.1353,5,0,8,0,0,0,0,1,0.183
CASE_014332,3464.7,-0.1944,5,8,8,0,0,0,1,1,0.219
CASE_014333,10769.83,-0.0589,2,5,5,1,0,0,0,0,0.783
CASE_014337,131310.7,2.1767,4,7,7,0,0,0,0,1,0.28
CASE_014338,3382.47,-0.1959,1,4,4,0,1,0,1,0,0.907
CASE_014339,74575.94,1.1245,7,0,10,0,1,0,0,0,0.271
CASE_014340,5229.49,-0.1617,3,6,6,0,0,0,0,0,0.195
CASE_014343,82356.16,1.2688,6,1,9,0,0,0,0,0,0.219
CASE_014345,34191.88,0.3755,3,4,6,0,0,0,1,1,0.307
CASE_014346,8042.0,-0.1095,2,0,5,0,0,1,1,0,0.916
CASE_014347,26804.23,0.2385,-2,1,1,0,0,0,1,0,0.519
CASE_014348,40890.6,0.4997,4,1,7,0,0,1,1,0,0.523
CASE_014352,20116.17,0.1144,-1,2,2,0,0,0,1,0,0.044
CASE_014353,6640.57,-0.1355,-3,0,0,1,0,0,1,0,0.926
CASE_014354,9559.77,-0.0814,-2,0,1,0,0,0,1,0,0.469
CASE_014358,56432.49,0.788,1,0,4,1,0,0,1,0,0.304
CASE_014359,13305.44,-0.0119,-1,1,2,0,0,0,0,0,0.893
CASE_014360,35020.89,0.3909,-3,0,0,0,0,0,0,1,0.692
CASE_014361,10781.23,-0.0587,-1,0,2,0,0,1,0,0,0.447
CASE_014364,11643.22,-0.0427,5,0,8,0,1,0,1,0,0.771
CASE_014368,47291.78,0.6185,5,0,8,0,0,0,1,0,0.556
CASE_014369,11055.54,-0.0536,1,4,4,0,0,0,1,1,0.457
CASE_014371,2792.15,-0.2069,2,5,5,0,0,0,0,1,0.694
CASE_014373,4950.21,-0.1668,2,0,5,0,0,0,1,1,0.64
CASE_014374,15104.29,0.0215,-3,0,0,0,0,0,1,0,0.593
CASE_014375,3990.67,-0.1846,-1,0,2,0,0,0,1,1,0.902
CASE_014378,15724.67,0.033,9,1,12,1,1,0,0,0,0.717
CASE_014379,30790.66,0.3124,8,4,11,0,0,1,1,0,0.66
CASE_014382,5511.76,-0.1564,3,6,6,0,1,0,1,0,0.792
CASE_014383,4215.01,-0.1805,5,0,8,0,0,1,1,1,0.375
CASE_014384,4176.49,-0.1812,4,7,7,1,0,1,0,0,0.835
CASE_014387,30271.3,0.3028,0,0,3,0,0,0,1,1,0.619
CASE_014388,13876.21,-0.0013,3,4,6,1,0,0,1,0,0.511
CASE_014389,9147.84,-0.089,2,0,5,0,1,0,0,1,0.417
CASE_014392,18884.25,0.0916,3,0,6,0,0,0,1,1,0.309
CASE_014396,35315.96,0.3963,5,0,8,1,0,0,1,1,0.218
CASE_014398,11047.97,-0.0537,7,7,10,1,0,1,1,0,0.61
CASE_014399,18206.28,0.079,1,4,4,0,0,1,1,0,0.747
CASE_014401,1397.03,-0.2327,-1,0,2,0,0,0,1,1,0.862
CASE_014402,13665.95,-0.0052,3,6,6,0,0,0,0,0,0.675
CASE_014405,7224.4,-0.1247,-1,1,2,0,0,0,0,0,0.847
CASE_014406,18961.27,0.093,2,0,5,1,0,0,1,1,0.944
CASE_014409,66649.89,0.9775,0,0,3,1,0,1,0,0,0.556
CASE_014411,3072.45,-0.2017,0,0,3,0,0,0,0,0,0.425
CASE_014413,15024.14,0.02,5,0,8,0,0,0,0,0,0.111
CASE_014414,21973.2,0.1489,3,0,6,0,0,0,0,1,0.565
CASE_014416,1406.63,-0.2326,6,0,9,0,0,0,0,0,0.748
CASE_014418,9407.91,-0.0842,6,1,9,0,0,0,1,0,0.72
CASE_014419,3268.59,-0.198,3,6,6,0,0,0,0,0,0.595
CASE_014420,26790.51,0.2382,9,0,12,1,0,0,0,1,0.385
CASE_014421,16643.24,0.05,-2,1,1,0,0,0,1,0,0.322
CASE_014425,35345.62,0.3969,3,0,6,0,1,0,1,0,0.247
CASE_014426,5960.87,-0.1481,1,4,4,0,0,0,1,0,0.455
CASE_014429,17400.45,0.0641,1,2,4,0,0,0,0,0,0.225
CASE_014432,4294.13,-0.179,2,0,5,0,0,0,0,1,0.772
CASE_014433,21934.21,0.1482,3,4,6,0,0,0,0,1,0.42
CASE_014434,1382.06,-0.233,0,3,3,0,0,0,0,1,0.68
CASE_014435,7224.5,-0.1247,3,5,6,0,0,0,1,0,0.806
CASE_014436,113068.06,1.8384,6,9,9,0,0,0,0,0,0.514
CASE_014438,2431.11,-0.2136,1,0,4,1,0,0,0,0,0.473
CASE_014439,35612.24,0.4018,-3,0,0,1,0,0,0,0,0.523
CASE_014445,48190.01,0.6351,3,0,6,0,1,0,1,1,0.519
CASE_014446,37248.27,0.4322,6,0,9,0,0,0,1,0,0.852
CASE_014448,7589.87,-0.1179,4,7,7,1,0,0,0,1,0.328
CASE_014449,33162.83,0.3564,6,0,9,0,0,0,1,0,0.59
CASE_014450,35483.4,0.3994,0,0,3,0,0,0,1,0,0.526
CASE_014451,11030.88,-0.0541,6,0,9,1,0,0,0,0,0.835
CASE_014455,24128.99,0.1889,0,0,3,1,0,0,0,1,0.199
CASE_014457,49331.65,0.6563,1,0,4,0,0,0,1,0,0.767
CASE_014458,19238.15,0.0982,-3,0,0,1,0,0,0,0,0.621
CASE_014459,23227.43,0.1721,1,4,4,0,0,0,1,0,0.618
CASE_014460,61313.93,0.8785,7,0,10,0,0,0,0,1,0.335
CASE_014461,277556.13,4.8891,3,0,6,1,0,1,0,1,0.554
CASE_014463,10018.88,-0.0728,2,0,5,0,0,1,1,0,0.867
CASE_014464,69799.01,1.0359,3,0,6,0,0,0,1,1,0.729
CASE_014467,10771.51,-0.0589,1,0,4,0,0,0,1,0,0.647
CASE_014468,27234.13,0.2464,8,0,11,0,0,1,0,0,0.676
CASE_014475,5608.05,-0.1546,4,0,7,0,0,0,1,0,0.371
CASE_014476,18621.18,0.0867,3,0,6,0,0,1,1,1,0.959
CASE_014477,50292.3,0.6741,-3,0,0,0,0,0,0,0,0.759
CASE_014482,48365.57,0.6384,3,6,6,0,0,0,1,0,0.803
CASE_014483,19116.57,0.0959,-3,0,0,1,0,0,0,1,0.238
CASE_014484,1520.73,-0.2304,2,0,5,0,0,0,0,0,0.555
CASE_014485,5302.84,-0.1603,3,1,6,0,0,0,0,1,0.424
CASE_014486,122890.37,2.0206,-3,0,0,0,0,0,0,1,0.138
CASE_014487,5006.52,-0.1658,-2,1,1,0,0,1,0,0,0.321
CASE_014488,9830.8,-0.0763,-3,0,0,0,1,0,0,0,0.474
CASE_014489,21804.57,0.1457,6,0,9,1,0,0,1,1,0.617
CASE_014491,8625.92,-0.0987,3,4,6,0,0,0,1,0,0.764
CASE_014494,13981.88,0.0007,2,0,5,1,1,1,1,1,0.788
CASE_014495,6473.11,-0.1386,1,0,4,0,0,0,1,0,0.794
CASE_014496,3085.18,-0.2014,-2,1,1,0,0,0,0,0,0.821
