complaint_id,prediction_timestamp,withdrawal_timestamp,withdrawal_delay_hours,time_window_label
CASE_000595,2025-08-01 13:42:19.883570262,2025-08-01 21:00:49.973262839,7.308,3
CASE_000597,2024-08-09 14:14:05.867492059,2024-08-09 18:02:51.823651262,3.813,2
CASE_000599,2024-12-11 19:10:11.141981922,2024-12-12 11:45:07.349236968,16.582,4
CASE_000601,2024-06-26 18:46:44.422514789,2024-06-27 00:56:09.628240866,6.157,3
CASE_000603,2024-11-18 17:59:38.154249041,2024-11-18 20:36:50.649192398,2.62,1
CASE_000605,2024-07-22 03:56:25.433620036,2024-07-22 05:50:25.395507948,1.9,1
CASE_000606,2025-09-17 02:59:59.775948486,2025-09-18 00:19:35.497841916,21.327,4
CASE_000608,2024-11-05 15:45:05.087701034,2024-11-05 18:16:16.165507396,2.52,1
CASE_000610,2024-01-28 22:09:06.758274722,2024-01-29 10:56:56.670024588,12.797,4
CASE_000611,2024-05-01 03:55:50.377726071,2024-05-01 06:09:04.917556419,2.221,1
CASE_000612,2025-06-20 10:29:28.763817340,2025-06-20 14:05:06.749782406,3.594,2
CASE_000614,2024-08-16 11:06:33.215447790,2024-08-16 22:38:54.140320459,11.539,3
CASE_000616,2024-10-17 01:56:49.230933803,2024-10-17 05:26:47.425856424,3.499,2
CASE_000617,2025-05-19 19:30:33.177005611,2025-05-19 21:30:02.040810708,1.991,1
CASE_000620,2025-02-19 04:43:57.155495320,2025-02-19 12:28:12.745400544,7.738,3
CASE_000621,2025-08-13 14:58:32.553584756,2025-08-13 16:06:03.985756312,1.125,1
CASE_000624,2024-08-18 17:36:31.535023404,2024-08-18 18:26:59.782934680,0.841,0
CASE_000630,2024-06-18 05:20:00.002008533,2024-06-18 07:13:24.071733379,1.89,1
CASE_000633,2024-03-23 04:45:51.824303732,2024-03-23 18:47:29.928958514,14.027,4
CASE_000635,2025-07-04 02:45:34.308879476,2025-07-04 03:59:07.529810730,1.226,1
CASE_000637,2024-08-25 16:02:39.577544381,2024-08-25 19:22:25.031612647,3.329,2
CASE_000640,2024-10-25 03:03:00.066116702,2024-10-25 05:20:56.079626789,2.299,1
CASE_000644,2025-06-30 12:39:32.937823142,2025-06-30 14:59:11.544707774,2.327,1
CASE_000645,2024-04-07 14:33:22.252621655,2024-04-07 15:01:39.008974466,0.471,0
CASE_000648,2024-09-17 23:34:06.032829074,2024-09-18 06:32:14.934524355,6.969,3
CASE_000651,2025-05-13 09:57:47.904324619,2025-05-13 10:18:55.906893737,0.352,0
CASE_000653,2025-06-13 14:22:49.449987832,2025-06-13 17:05:23.856247057,2.71,1
CASE_000654,2025-03-16 12:18:37.288486258,2025-03-16 18:20:40.496128301,6.034,3
CASE_000655,2024-08-26 04:51:09.400259161,2024-08-26 05:07:54.801874216,0.279,0
CASE_000657,2024-06-28 10:21:42.989254038,2024-06-29 15:03:46.247952228,28.701,4
CASE_000658,2024-08-08 16:54:07.509414360,2024-08-09 03:44:44.700729690,10.844,3
CASE_000664,2025-03-31 12:50:06.409885529,2025-03-31 22:59:56.626111115,10.164,3
CASE_000667,2024-01-16 18:39:51.632159732,2024-01-16 20:21:05.790453820,1.687,1
CASE_000668,2024-06-16 22:55:30.083927528,2024-06-16 23:06:31.454659944,0.184,0
CASE_000672,2024-02-09 14:05:22.809849853,2024-02-09 14:44:17.065781349,0.648,0
CASE_000673,2024-08-26 01:23:07.963526346,2024-08-26 05:53:13.396479502,4.502,2
CASE_000674,2024-03-17 04:16:36.982195127,2024-03-17 09:43:36.267799042,5.45,2
CASE_000676,2024-04-22 19:03:34.009486009,2024-04-22 19:23:54.078032626,0.339,0
CASE_000677,2025-08-13 13:38:30.196916314,2025-08-14 00:45:28.825440002,11.116,3
CASE_000681,2024-09-06 05:42:22.659291246,2024-09-06 18:22:22.330144749,12.667,4
CASE_000682,2024-01-28 03:12:29.349268360,2024-01-28 04:17:28.141984815,1.083,1
CASE_000683,2024-10-27 09:33:48.572597725,2024-10-27 12:24:35.019553115,2.846,1
CASE_000685,2024-02-24 12:10:46.354460796,2024-02-24 13:25:13.290939874,1.241,1
CASE_000686,2024-11-23 19:59:57.084843380,2024-11-24 10:52:46.783867475,14.88,4
CASE_000687,2024-09-28 15:05:28.757680161,2024-09-29 01:58:39.416523838,10.886,3
CASE_000690,2025-08-23 13:25:45.741010272,2025-08-23 14:07:12.200086740,0.691,0
CASE_000693,2024-04-03 23:33:08.279945445,2024-04-04 00:28:01.418987431,0.915,0
CASE_000694,2024-05-16 13:36:18.712114002,2024-05-17 05:35:12.866960267,15.982,4
CASE_000695,2024-12-15 11:00:08.472633842,2024-12-15 14:20:13.182929701,3.335,2
CASE_000696,2025-08-20 17:14:43.501461228,2025-08-20 22:49:48.038307332,5.585,2
CASE_000697,2025-06-16 08:13:39.055039744,2025-06-16 13:22:50.952587781,5.153,2
CASE_000698,2024-03-08 13:29:31.245509488,2024-03-08 16:34:15.426621279,3.079,2
CASE_000704,2025-08-26 20:32:04.182460162,2025-08-26 23:45:35.094303596,3.225,2
CASE_000707,2025-07-17 21:07:25.697755921,2025-07-18 04:23:55.186661656,7.275,3
CASE_000712,2024-05-08 12:30:07.633471935,2024-05-09 18:28:14.953296472,29.969,4
CASE_000713,2025-01-09 12:57:58.155408311,2025-01-09 13:53:28.405885873,0.925,0
CASE_000720,2025-01-25 10:00:09.447789336,2025-01-25 22:53:30.552376553,12.889,4
CASE_000721,2025-08-16 18:36:50.654963219,2025-08-17 04:01:03.770692795,9.404,3
CASE_000722,2024-12-25 09:24:52.430853756,2024-12-25 13:55:39.104668285,4.513,2
CASE_000726,2024-06-25 14:33:42.089569675,2024-06-25 14:56:36.480471639,0.382,0
CASE_000727,2024-06-17 16:08:44.396170689,2024-06-18 01:02:16.733125060,8.892,3
CASE_000729,2024-01-05 14:14:11.202427926,2024-01-05 15:34:16.298244051,1.335,1
CASE_000735,2025-07-21 12:59:13.435519419,2025-07-21 19:28:08.074242580,6.482,3
CASE_000737,2024-07-14 15:12:19.156249073,2024-07-15 02:44:10.315434687,11.531,3
CASE_000738,2024-07-27 18:11:22.127777087,2024-07-27 18:44:59.025337994,0.56,0
CASE_000739,2024-07-14 22:56:35.498670985,2024-07-14 23:04:20.406746755,0.129,0
CASE_000740,2025-07-21 14:02:12.108887166,2025-07-21 16:32:30.053147334,2.505,1
CASE_000744,2025-04-13 01:49:45.104186347,2025-04-13 11:26:58.698227428,9.62,3
CASE_000745,2025-06-28 06:35:52.650898804,2025-06-28 18:55:56.838954566,12.334,4
CASE_000746,2024-08-16 16:22:28.899376055,2024-08-16 16:49:17.492917831,0.447,0
CASE_000751,2025-08-20 02:02:37.442868285,2025-08-20 19:43:38.416959983,17.684,4
CASE_000752,2025-07-13 10:26:05.484649614,2025-07-13 14:58:08.968086575,4.534,2
CASE_000754,2024-02-23 13:13:45.480490109,2024-02-23 15:27:55.760514577,2.236,1
CASE_000756,2025-09-09 19:41:26.911857796,2025-09-09 22:06:05.504419185,2.411,1
CASE_000758,2024-08-21 16:04:21.088005165,2024-08-22 02:10:27.362502492,10.102,3
CASE_000759,2024-04-05 14:34:26.152665439,2024-04-06 04:25:57.913869545,13.859,4
CASE_000761,2024-05-09 08:45:21.984909469,2024-05-09 11:57:01.554987218,3.194,2
CASE_000765,2024-05-26 16:40:04.921271415,2024-05-27 05:14:14.647537637,12.569,4
CASE_000767,2025-04-10 01:04:41.967596742,2025-04-10 08:18:42.335803163,7.233,3
CASE_000769,2024-03-20 17:10:09.154771804,2024-03-20 17:27:15.213561669,0.285,0
CASE_000773,2025-04-23 05:30:41.048947408,2025-04-23 15:52:49.661332180,10.369,3
CASE_000780,2025-02-08 15:36:28.580572644,2025-02-08 15:39:36.548303637,0.052,0
CASE_000781,2024-12-29 02:10:36.213708032,2024-12-29 02:20:44.121261267,0.169,0
CASE_000786,2024-07-03 03:45:57.041591212,2024-07-03 06:07:27.389246729,2.358,1
CASE_000789,2025-08-29 20:45:53.881058442,2025-08-29 22:04:32.165259085,1.311,1
CASE_000793,2024-03-26 14:39:48.801176581,2024-03-26 18:15:26.665236262,3.594,2
CASE_000795,2024-02-20 19:07:42.668833784,2024-02-20 19:38:32.719152134,0.514,0
CASE_000796,2024-11-04 22:48:25.893665043,2024-11-05 06:47:13.559433268,7.98,3
CASE_000797,2024-05-03 07:26:55.244428647,2024-05-03 13:42:05.213895434,6.253,3
CASE_000798,2025-03-12 15:05:29.317261986,2025-03-12 16:29:17.590778467,1.397,1
CASE_000799,2024-07-30 17:58:29.176358077,2024-07-30 21:01:57.223640453,3.058,2
CASE_000801,2025-05-24 14:08:06.471518420,2025-05-24 16:45:51.022243722,2.629,1
CASE_000803,2024-09-10 10:40:54.464934201,2024-09-10 13:49:45.047260763,3.147,2
CASE_000807,2025-05-12 01:12:22.877030540,2025-05-12 14:40:01.679330600,13.461,4
CASE_000810,2025-06-19 18:24:47.784945169,2025-06-19 19:48:21.099729981,1.393,1
CASE_000813,2025-09-08 20:17:45.001030654,2025-09-08 22:25:53.430944957,2.136,1
CASE_000814,2024-11-25 08:42:36.871239305,2024-11-25 15:48:19.345860288,7.095,3
CASE_000815,2024-01-03 04:20:34.531821929,2024-01-03 18:27:43.653302110,14.119,4
CASE_000816,2024-08-07 14:17:43.906077046,2024-08-07 16:07:52.957214238,1.836,1
CASE_000821,2024-06-26 22:10:07.520153027,2024-06-26 23:42:08.128554491,1.534,1
CASE_000822,2024-08-28 08:19:04.800732084,2024-08-28 12:35:25.937282633,4.273,2
CASE_000825,2024-08-11 05:23:28.718470764,2024-08-11 10:48:34.132422190,5.418,2
CASE_000827,2024-12-18 15:43:05.293926470,2024-12-18 18:41:01.399156992,2.966,1
CASE_000831,2025-06-22 16:25:15.313671590,2025-06-22 18:26:37.760362898,2.023,1
CASE_000832,2024-11-28 11:14:28.877432421,2024-11-28 12:23:30.935682638,1.151,1
CASE_000833,2025-05-29 09:43:38.031111087,2025-05-29 14:32:48.266692448,4.82,2
CASE_000834,2024-10-18 05:31:43.091643144,2024-10-18 09:43:09.494720846,4.191,2
CASE_000835,2024-01-02 01:27:05.250596514,2024-01-02 02:39:06.721301472,1.2,1
CASE_000838,2025-03-24 17:16:43.332838953,2025-03-24 17:31:44.726747434,0.25,0
CASE_000839,2024-03-17 04:34:08.645619568,2024-03-17 09:58:39.041160570,5.408,2
CASE_000841,2024-06-04 07:52:10.620549247,2024-06-04 08:07:02.762849041,0.248,0
CASE_000842,2025-01-09 05:44:26.364466595,2025-01-09 12:20:20.405543600,6.598,3
CASE_000844,2025-02-21 03:49:57.363137591,2025-02-21 07:36:33.522596702,3.777,2
CASE_000846,2024-07-09 18:38:04.484969683,2024-07-10 00:10:51.334393869,5.546,2
CASE_000849,2025-05-15 17:19:22.506987387,2025-05-15 18:30:03.615605295,1.178,1
CASE_000856,2025-06-20 06:57:32.878689576,2025-06-20 09:00:30.207183678,2.049,1
CASE_000857,2025-06-09 20:58:03.476996548,2025-06-09 21:49:36.311641120,0.859,0
CASE_000858,2024-10-04 15:57:12.264133545,2024-10-05 04:17:34.960609235,12.34,4
CASE_000861,2025-08-11 23:35:01.818884355,2025-08-12 08:38:58.055410248,9.066,3
CASE_000862,2024-07-31 08:01:28.165534040,2024-07-31 10:46:02.365624288,2.743,1
CASE_000863,2025-05-10 20:06:33.948443865,2025-05-10 21:13:48.203950016,1.121,1
CASE_000866,2024-05-22 18:26:51.682062359,2024-05-23 04:10:12.041232053,9.722,3
CASE_000867,2024-04-26 08:51:02.245063847,2024-04-26 18:58:00.743510791,10.116,3
CASE_000868,2025-01-11 04:39:58.169315709,2025-01-11 06:01:49.570085067,1.364,1
CASE_000871,2025-01-21 16:00:26.970215676,2025-01-21 17:28:52.268125765,1.474,1
CASE_000873,2024-07-25 23:50:56.165039373,2024-07-26 03:49:37.403413578,3.978,2
CASE_000874,2025-02-13 08:04:46.463546247,2025-02-13 08:13:50.902465338,0.151,0
CASE_000877,2024-01-09 03:33:07.625314783,2024-01-09 08:36:10.581103291,5.051,2
CASE_000881,2024-07-10 19:07:13.656045628,2024-07-11 15:24:02.350671865,20.28,4
CASE_000882,2025-07-14 13:23:52.069690627,2025-07-14 20:55:09.104408701,7.521,3
CASE_000884,2025-06-10 06:26:10.078740387,2025-06-10 09:16:05.103604380,2.832,1
CASE_000888,2024-06-06 15:56:58.368788226,2024-06-06 22:55:53.607846401,6.982,3
CASE_000890,2024-04-03 05:30:51.457365303,2024-04-03 10:28:07.078071801,4.954,2
CASE_000892,2024-02-29 08:30:08.354599931,2024-02-29 16:11:13.225423991,7.685,3
CASE_000893,2024-08-29 00:45:35.254968499,2024-08-29 04:48:18.276446949,4.045,2
CASE_000897,2024-03-11 18:55:06.251251003,2024-03-12 01:28:23.339914624,6.555,3
CASE_000898,2025-04-27 02:01:07.818933906,2025-04-27 06:03:26.279382090,4.038,2
CASE_000899,2025-02-15 22:37:31.729438551,2025-02-16 05:20:27.237946973,6.715,3
CASE_000901,2024-06-30 09:03:02.054845808,2024-06-30 12:06:56.104954923,3.065,2
CASE_000902,2024-06-12 19:02:06.245487205,2024-06-12 23:23:33.371851013,4.358,2
CASE_000906,2024-01-24 20:52:18.269007485,2024-01-25 02:43:15.764616337,5.849,2
CASE_000907,2024-08-24 23:34:01.110879068,2024-08-25 02:09:50.737556200,2.597,1
CASE_000909,2025-07-01 10:44:17.076763567,2025-07-01 20:16:58.363050295,9.545,3
CASE_000910,2025-07-02 15:33:02.899056451,2025-07-03 01:28:07.738482821,9.918,3
CASE_000911,2024-09-26 15:10:42.072241202,2024-09-26 18:30:14.701792318,3.326,2
CASE_000912,2024-08-25 07:22:41.896944287,2024-08-25 10:33:38.054819365,3.182,2
CASE_000917,2025-06-14 15:42:33.552188649,2025-06-14 18:30:07.159052385,2.793,1
CASE_000918,2024-10-30 17:38:32.732850323,2024-10-30 21:04:19.306270657,3.43,2
CASE_000919,2024-12-28 01:02:44.769216906,2024-12-28 07:51:01.849582180,6.805,3
CASE_000921,2024-12-08 20:18:35.252594567,2024-12-08 20:31:02.467375975,0.208,0
CASE_000924,2024-06-27 00:28:39.477938841,2024-06-27 08:44:09.792464488,8.258,3
CASE_000929,2025-07-08 14:58:13.894343642,2025-07-08 17:56:01.654845173,2.963,1
CASE_000935,2024-08-23 12:40:53.450927637,2024-08-23 12:45:21.370718271,0.074,0
CASE_000936,2025-01-17 03:09:31.740165918,2025-01-17 13:15:42.587708028,10.103,3
CASE_000937,2025-05-19 15:24:21.112454815,2025-05-20 20:08:57.006296213,28.743,4
CASE_000938,2024-02-10 08:09:50.599574095,2024-02-10 08:50:14.997820191,0.673,0
CASE_000940,2024-10-21 18:26:54.479545013,2024-10-21 23:53:00.981627935,5.435,2
CASE_000941,2024-09-14 12:33:02.869008425,2024-09-14 16:27:44.198813841,3.911,2
CASE_000942,2024-08-24 06:21:06.260217397,2024-08-24 14:08:21.555899082,7.788,3
CASE_000943,2024-09-15 04:19:11.809965619,2024-09-15 17:35:33.999025252,13.273,4
CASE_000944,2024-11-03 22:44:58.927940301,2024-11-04 00:33:08.454763099,1.803,1
CASE_000945,2025-07-05 00:42:44.043398427,2025-07-05 04:17:41.108003484,3.583,2
CASE_000947,2024-08-21 00:00:33.459738625,2024-08-21 09:47:56.580779668,9.79,3
CASE_000948,2024-07-07 02:52:23.656474148,2024-07-07 03:22:23.688335869,0.5,0
CASE_000950,2024-03-25 13:18:20.993007931,2024-03-25 18:27:23.257983104,5.151,2
CASE_000951,2025-04-12 08:25:58.039530857,2025-04-12 15:04:32.636697557,6.643,3
CASE_000953,2025-06-07 06:11:48.652633985,2025-06-07 06:39:22.222401513,0.459,0
CASE_000955,2025-07-22 14:08:15.756599240,2025-07-22 18:41:41.056405934,4.557,2
CASE_000958,2024-07-14 16:07:47.881268436,2024-07-15 01:04:23.996619852,8.943,3
CASE_000959,2024-08-07 21:21:54.860526150,2024-08-08 23:53:33.459813664,26.527,4
CASE_000960,2024-11-10 04:59:32.975217301,2024-11-11 08:31:11.485066318,27.527,4
CASE_000966,2025-09-04 09:17:09.484317135,2025-09-04 11:40:41.653052758,2.392,1
CASE_000970,2024-12-24 01:10:46.622254327,2024-12-24 02:20:10.658613978,1.157,1
CASE_000973,2025-06-23 14:04:40.211831655,2025-06-23 22:25:40.525088812,8.35,3
CASE_000974,2025-05-06 16:05:37.950723107,2025-05-06 16:36:53.321867905,0.521,0
CASE_000975,2024-03-09 21:29:24.454405136,2024-03-09 22:42:14.984113376,1.214,1
CASE_000977,2025-07-23 22:54:34.524232201,2025-07-24 07:40:14.622761636,8.761,3
CASE_000978,2025-06-04 20:28:27.455834832,2025-06-04 21:44:34.264988296,1.269,1
CASE_000979,2025-05-06 11:55:16.216349622,2025-05-06 18:13:16.430572145,6.3,3
CASE_000980,2024-12-23 02:50:57.124202542,2024-12-23 05:12:10.436125374,2.354,1
CASE_000981,2024-08-20 00:43:10.159198124,2024-08-20 03:01:02.185332323,2.298,1
CASE_000983,2025-04-09 09:01:27.254798734,2025-04-09 14:28:54.325816428,5.458,2
CASE_000984,2024-02-01 00:03:27.858887668,2024-02-01 02:25:09.921462120,2.362,1
CASE_000985,2024-12-29 14:47:15.014554054,2024-12-29 21:43:19.895704519,6.935,3
CASE_000988,2025-01-11 15:05:51.779754383,2025-01-11 18:42:07.341308467,3.604,2
CASE_000989,2025-07-22 14:41:13.456112303,2025-07-22 16:53:36.002648993,2.206,1
CASE_000991,2025-09-01 00:35:50.260738265,2025-09-01 01:53:50.943721538,1.3,1
CASE_000993,2024-04-13 20:00:48.302830596,2024-04-14 00:49:01.261654419,4.804,2
CASE_000996,2025-04-18 01:18:03.309924319,2025-04-18 05:20:43.029787219,4.044,2
CASE_000997,2025-07-23 03:56:35.704334653,2025-07-23 05:51:14.698642854,1.911,1
CASE_000998,2024-07-13 00:52:08.644982669,2024-07-13 05:49:17.070484621,4.952,2
CASE_000999,2025-02-12 03:56:15.524141202,2025-02-12 07:28:59.617666988,3.546,2
CASE_001000,2024-07-03 16:20:31.085461906,2024-07-03 17:06:27.525303280,0.766,0
CASE_001003,2024-08-24 04:51:47.111538441,2024-08-24 10:15:24.473944524,5.394,2
CASE_001004,2025-06-24 11:50:52.296587964,2025-06-24 17:49:44.567965233,5.981,2
CASE_001005,2024-09-30 13:35:44.619602006,2024-09-30 17:57:15.164069906,4.358,2
CASE_001006,2024-12-03 18:55:28.050916600,2024-12-04 05:25:13.890205224,10.496,3
CASE_001009,2025-08-03 17:35:08.758680006,2025-08-03 20:31:30.422297330,2.939,1
CASE_001013,2025-08-31 11:36:03.862570175,2025-08-31 11:47:33.122832839,0.191,0
CASE_001014,2025-07-07 02:36:33.135457212,2025-07-07 06:56:18.785772869,4.329,2
CASE_001015,2024-08-04 02:51:27.535352557,2024-08-04 04:05:25.450017609,1.233,1
CASE_001018,2025-06-07 03:32:03.037800266,2025-06-07 06:12:30.199323035,2.674,1
CASE_001019,2025-01-12 16:43:09.765593925,2025-01-12 23:48:42.636864871,7.092,3
CASE_001021,2024-10-10 00:06:10.932411058,2024-10-10 10:45:17.155844186,10.652,3
CASE_001023,2024-10-25 19:21:18.699776491,2024-10-25 21:12:32.849115201,1.854,1
CASE_001026,2024-05-05 12:12:25.950844582,2024-05-05 17:02:00.176919464,4.826,2
CASE_001028,2024-05-28 14:57:45.553612082,2024-05-29 02:39:15.313297003,11.692,3
CASE_001030,2025-08-20 06:38:49.039780178,2025-08-20 15:08:17.536622035,8.491,3
CASE_001032,2024-07-09 07:53:26.196131933,2024-07-09 09:11:20.382985357,1.298,1
CASE_001036,2024-04-10 12:18:04.099287140,2024-04-10 15:03:27.439488498,2.756,1
CASE_001038,2025-04-19 00:19:18.466361031,2025-04-19 10:54:04.713664783,10.58,3
CASE_001039,2025-09-01 01:48:09.418597475,2025-09-01 02:51:42.154373563,1.059,1
CASE_001040,2024-12-05 18:44:33.323881229,2024-12-05 20:40:57.206688235,1.94,1
CASE_001041,2024-02-23 22:32:00.143836202,2024-02-24 02:01:17.995138632,3.488,2
CASE_001044,2024-11-28 04:41:42.636118621,2024-11-28 07:44:25.622564714,3.045,2
CASE_001046,2024-06-01 19:56:14.326378501,2024-06-02 16:19:23.096262589,20.386,4
CASE_001047,2024-05-21 00:39:40.184860432,2024-05-21 08:41:18.959233583,8.027,3
CASE_001048,2024-03-07 16:57:13.397249931,2024-03-07 20:49:38.118597418,3.874,2
CASE_001049,2024-12-22 11:55:57.573559960,2024-12-22 13:09:17.374333252,1.222,1
CASE_001051,2024-12-25 17:37:32.945317936,2024-12-26 22:35:10.193997411,28.96,4
CASE_001052,2024-05-06 04:41:13.087525181,2024-05-06 06:36:42.693319956,1.925,1
CASE_001056,2024-07-01 17:10:09.961568852,2024-07-01 20:10:08.436652825,3.0,1
CASE_001058,2024-08-15 09:31:01.620185410,2024-08-15 17:54:38.836479256,8.394,3
CASE_001060,2025-05-31 23:13:03.760182047,2025-05-31 23:42:51.529110074,0.497,0
CASE_001061,2024-11-30 04:36:53.131650654,2024-11-30 06:29:54.479172884,1.884,1
CASE_001065,2025-08-29 16:52:57.393191248,2025-08-29 17:49:03.697786011,0.935,0
CASE_001068,2024-06-26 07:25:56.827938480,2024-06-26 14:47:54.483398275,7.366,3
CASE_001071,2025-03-20 04:30:00.543795219,2025-03-20 09:46:49.196451701,5.28,2
CASE_001072,2024-05-23 00:51:24.051446469,2024-05-23 16:48:48.845254299,15.957,4
CASE_001075,2024-08-31 07:42:46.659563924,2024-08-31 13:23:30.947266256,5.679,2
CASE_001076,2024-12-04 10:39:58.716863208,2024-12-04 16:16:53.518339721,5.615,2
CASE_001080,2024-10-19 20:36:00.858636160,2024-10-20 06:50:34.540252791,10.243,3
CASE_001082,2025-06-24 11:57:33.180720357,2025-06-24 13:53:18.002434612,1.929,1
CASE_001083,2024-12-24 08:38:51.843992041,2024-12-24 19:25:11.951056608,10.772,3
CASE_001084,2025-04-04 10:48:46.462177554,2025-04-04 17:13:44.199427540,6.416,3
CASE_001089,2024-11-14 09:31:37.396277770,2024-11-14 13:36:26.767489846,4.08,2
CASE_001090,2024-08-15 14:06:01.399580084,2024-08-16 02:27:26.978223373,12.357,4
CASE_001096,2025-01-13 07:55:25.245322936,2025-01-13 11:19:22.610755322,3.399,2
CASE_001097,2025-09-05 19:17:20.168655540,2025-09-05 20:42:48.616996713,1.425,1
CASE_001098,2024-09-10 00:30:39.012370194,2024-09-10 02:45:45.188421351,2.252,1
CASE_001099,2024-01-03 04:50:18.446343314,2024-01-03 10:28:00.866353343,5.628,2
CASE_001102,2024-12-24 04:06:49.509944757,2024-12-24 05:33:38.071456888,1.447,1
CASE_001104,2025-02-26 21:43:56.167480472,2025-02-27 03:11:14.326338309,5.455,2
CASE_001108,2025-08-31 00:17:56.849195804,2025-08-31 01:56:41.557055643,1.646,1
CASE_001109,2024-12-03 19:05:24.927327835,2024-12-03 21:08:02.562608274,2.044,1
CASE_001114,2024-10-07 23:43:58.480639704,2024-10-08 17:29:44.294287780,17.763,4
CASE_001115,2024-07-05 15:42:48.509596899,2024-07-05 19:09:43.358149935,3.449,2
CASE_001116,2025-05-13 15:35:23.690583921,2025-05-13 21:17:19.230885918,5.699,2
CASE_001120,2025-01-25 16:58:53.338704129,2025-01-25 17:29:03.235218811,0.503,0
CASE_001126,2024-07-14 05:02:45.763104753,2024-07-14 12:04:42.411902036,7.032,3
CASE_001128,2025-06-01 14:53:14.165108735,2025-06-01 22:53:58.286203788,8.012,3
CASE_001130,2025-03-09 08:55:22.470796938,2025-03-09 12:31:51.132969196,3.608,2
CASE_001131,2024-06-23 20:10:30.205047374,2024-06-24 06:15:37.746598610,10.085,3
CASE_001134,2025-06-16 14:27:58.242232812,2025-06-17 02:24:00.284677307,11.934,3
CASE_001136,2025-09-16 01:45:24.975456643,2025-09-16 13:04:59.911542685,11.326,3
CASE_001138,2024-04-09 22:58:18.844085907,2024-04-10 02:16:05.954909281,3.296,2
CASE_001141,2024-05-29 06:39:25.544112904,2024-05-29 16:04:13.457631490,9.413,3
CASE_001143,2025-09-04 02:59:19.840271361,2025-09-04 03:24:08.896466221,0.414,0
CASE_001144,2024-11-19 09:31:24.279699473,2024-11-19 09:46:52.827890229,0.258,0
CASE_001146,2025-04-10 08:11:44.998180547,2025-04-10 08:58:24.814432643,0.778,0
CASE_001147,2025-07-25 05:37:18.127792229,2025-07-25 06:19:15.970734552,0.699,0
CASE_001148,2024-05-08 11:24:38.284263051,2024-05-08 11:44:39.676048485,0.334,0
CASE_001149,2024-01-22 06:19:12.391406868,2024-01-22 18:26:43.927682491,12.125,4
CASE_001154,2024-07-01 05:22:32.893258588,2024-07-01 06:30:22.330081918,1.13,1
CASE_001155,2025-04-23 19:57:08.032650748,2025-04-23 21:19:48.073271937,1.378,1
CASE_001157,2025-09-06 16:20:14.071090545,2025-09-06 18:56:21.788315962,2.602,1
CASE_001158,2024-04-15 07:54:46.404260279,2024-04-15 11:26:46.268734475,3.533,2
CASE_001160,2024-05-26 11:54:33.427547319,2024-05-26 15:02:08.284372386,3.126,2
CASE_001161,2024-06-05 14:40:06.432484358,2024-06-05 21:33:57.585707617,6.898,3
CASE_001163,2025-03-17 12:50:14.681671466,2025-03-17 15:26:26.929341216,2.603,1
CASE_001164,2024-12-05 18:11:38.263418830,2024-12-05 18:33:14.513902001,0.36,0
CASE_001165,2025-05-19 10:00:14.854169893,2025-05-19 11:36:25.676197084,1.603,1
CASE_001167,2024-04-19 01:54:15.845639077,2024-04-19 05:55:36.254806974,4.022,2
CASE_001169,2024-10-31 17:09:19.317458147,2024-10-31 17:56:37.697557633,0.788,0
CASE_001170,2024-04-16 17:01:35.020586290,2024-04-16 18:28:30.602194011,1.449,1
CASE_001171,2025-01-19 10:46:30.945035057,2025-01-19 15:36:24.993188468,4.832,2
CASE_001173,2024-07-06 16:09:57.985542125,2024-07-06 17:26:17.435845530,1.272,1
CASE_001176,2025-06-09 04:09:56.923192046,2025-06-09 07:04:24.413681896,2.908,1
CASE_001180,2025-01-20 09:38:25.380306147,2025-01-20 09:53:20.414525291,0.249,0
CASE_001182,2025-05-31 00:11:12.552815111,2025-05-31 00:16:13.648617505,0.084,0
CASE_001183,2024-04-08 18:40:12.697868119,2024-04-09 03:55:00.433694417,9.247,3
CASE_001184,2024-10-11 19:56:26.502790709,2024-10-11 21:41:10.514772837,1.746,1
CASE_001186,2024-12-17 13:58:19.428596532,2024-12-18 02:48:22.944692046,12.834,4
CASE_001190,2025-05-30 17:11:21.494873262,2025-05-30 23:53:04.407637911,6.695,3
CASE_001191,2025-09-01 15:27:58.998598363,2025-09-02 16:57:44.400521479,25.496,4
CASE_001196,2025-05-07 04:39:26.599533088,2025-05-07 07:05:39.454567498,2.437,1
CASE_001197,2025-05-13 15:42:43.890375124,2025-05-13 23:59:40.697336517,8.282,3
