account_id,account_type,bank_name,account_age_months,city,state,risk_history,prior_complaint_count,prior_withdrawal_count,linked_account_count,linked_upi_count,is_synthetic_mule,mule_role,first_seen_timestamp,last_activity_timestamp
ACC_006328,mule,Union Bank of India,242,Bengaluru,Karnataka,none,2,5,1,1,1,cashout_mule,2025-03-23 22:00:42.466473423,2026-05-26 20:42:37.231731788
ACC_006329,ordinary_recipient,HDFC Bank,29,Pune,Maharashtra,none,0,1,1,1,0,none,2025-02-11 10:00:53.317401707,2025-04-03 17:54:22.985093038
ACC_006330,ordinary_recipient,HDFC Bank,36,Thane,Maharashtra,prior_confirmed_fraud,0,0,6,7,0,none,2025-06-15 09:02:46.343999989,2025-06-24 08:12:59.069478984
ACC_006331,mule,SBI,229,Bengaluru,Karnataka,none,3,6,3,3,1,cashout_mule,2024-09-07 19:12:29.757185880,2025-12-25 06:46:38.641525093
ACC_006332,ordinary_recipient,Union Bank of India,206,Kolkata,West Bengal,none,0,0,1,1,0,none,2026-02-17 11:36:56.702887386,2026-03-31 13:48:02.779795968
ACC_006333,ordinary_recipient,HDFC Bank,167,Ahmedabad,Gujarat,none,0,0,0,1,0,none,2024-01-31 00:45:27.796138425,2025-01-31 14:14:01.838640258
ACC_006334,high_volume,Bank of Baroda,5,Mumbai,Maharashtra,none,0,2,2,1,0,none,2025-12-11 16:12:31.427885123,2026-02-24 07:07:38.781416937
ACC_006335,intermediary,Punjab National Bank,156,Lucknow,Uttar Pradesh,none,0,1,1,1,1,intermediary_mule,2025-03-01 18:16:50.340639845,2026-01-30 05:37:30.891954263
ACC_006336,intermediary,Union Bank of India,22,Kolkata,West Bengal,none,3,1,0,1,1,intermediary_mule,2026-05-01 12:35:06.158719242,2026-05-12 01:36:26.856289013
ACC_006337,ordinary_recipient,IndusInd Bank,51,Hyderabad,Telangana,none,0,0,1,1,0,none,2025-11-13 21:47:16.752642289,2026-06-24 11:52:23.979694492
ACC_006338,ordinary_recipient,Axis Bank,144,Chennai,Tamil Nadu,none,0,0,1,1,0,none,2025-12-25 07:11:06.909567669,2026-01-19 04:10:32.941571509
ACC_006339,victim,IndusInd Bank,202,Delhi,Delhi,none,0,1,0,1,0,none,2025-12-05 01:00:27.611024976,2026-05-11 07:53:45.565049869
ACC_006340,victim,Kotak Mahindra Bank,237,Mumbai,Maharashtra,none,0,0,1,1,0,none,2025-01-08 09:46:55.900005609,2025-09-04 07:33:14.990273110
ACC_006341,victim,IDFC First Bank,251,Navi Mumbai,Maharashtra,none,0,0,3,2,0,none,2024-09-18 17:55:05.519880086,2025-12-21 11:54:55.865372858
ACC_006342,victim,Union Bank of India,181,Mumbai,Maharashtra,none,0,0,1,1,0,none,2025-08-20 02:22:30.230351314,2025-11-02 20:29:24.769417885
ACC_006343,victim,Union Bank of India,225,Pune,Maharashtra,none,0,1,1,1,0,none,2026-04-09 15:39:19.435415611,2026-05-09 22:47:56.753602492
ACC_006344,high_volume,HDFC Bank,47,Lucknow,Uttar Pradesh,none,0,0,1,1,0,none,2025-12-17 13:42:48.752239980,2025-12-29 02:38:33.652740013
ACC_006345,ordinary_recipient,Yes Bank,96,Ahmedabad,Gujarat,none,0,0,0,1,0,none,2026-03-16 23:19:28.496748403,2026-06-28 10:13:19.538582410
ACC_006346,ordinary_recipient,HDFC Bank,234,Hyderabad,Telangana,prior_confirmed_fraud,0,2,3,2,0,none,2026-04-18 07:29:00.741917312,2026-05-05 04:35:59.610783579
ACC_006347,victim,SBI,22,Delhi,Delhi,none,0,0,2,1,0,none,2026-02-17 14:46:25.930046469,2026-02-25 00:51:43.275952813
ACC_006348,victim,Union Bank of India,151,Bengaluru,Karnataka,none,0,3,1,1,0,none,2025-06-24 05:57:07.169645667,2025-09-17 18:29:38.957976001
ACC_006349,victim,SBI,204,Bengaluru,Karnataka,none,0,0,1,1,0,none,2026-01-29 08:07:08.396554649,2026-06-09 05:30:53.653459410
ACC_006350,ordinary_recipient,Union Bank of India,127,Bengaluru,Karnataka,none,0,0,0,1,0,none,2026-05-24 20:59:57.304893598,2026-05-27 15:48:28.868080875
ACC_006351,victim,ICICI Bank,140,Delhi,Delhi,none,0,0,3,2,0,none,2026-02-07 12:24:15.522669575,2026-04-27 18:50:22.075592768
ACC_006352,ordinary_recipient,Bank of Baroda,258,Pune,Maharashtra,none,0,0,2,2,0,none,2025-06-23 23:11:40.313588575,2025-08-01 13:10:40.356038822
ACC_006353,mule,Axis Bank,96,Bengaluru,Karnataka,none,2,3,0,1,1,first_hop_mule,2024-08-19 09:37:02.942843270,2025-04-29 20:12:31.056115813
ACC_006354,victim,HDFC Bank,67,Delhi,Delhi,none,0,1,1,1,0,none,2025-01-08 22:39:15.697424691,2026-04-14 02:21:54.674810531
ACC_006355,ordinary_recipient,Canara Bank,141,Nagpur,Maharashtra,none,2,1,2,2,0,none,2026-01-06 18:54:41.974513881,2026-02-07 18:05:42.828072516
ACC_006356,suspicious_hub,Union Bank of India,186,Pune,Maharashtra,none,1,0,13,11,1,hub_account,2025-11-18 09:28:33.933585517,2026-03-26 11:27:11.108867902
ACC_006357,ordinary_recipient,Kotak Mahindra Bank,66,Mumbai,Maharashtra,none,0,0,1,1,0,none,2024-02-23 11:11:55.690511392,2024-06-13 21:47:46.751400521
ACC_006358,ordinary_recipient,Union Bank of India,14,Nagpur,Maharashtra,none,0,0,4,4,0,none,2025-12-18 10:53:07.436991140,2026-01-25 05:26:37.341129960
ACC_006359,victim,Yes Bank,138,Kolkata,West Bengal,none,0,1,2,1,0,none,2025-04-03 09:01:02.852295361,2025-04-17 06:47:23.392995440
ACC_006360,ordinary_recipient,Bank of Baroda,243,Mumbai,Maharashtra,none,0,0,1,1,0,none,2025-07-18 06:56:06.181073420,2025-12-16 04:11:30.987361577
ACC_006361,victim,SBI,47,Surat,Gujarat,none,1,1,2,2,0,none,2025-02-20 04:47:32.015016720,2025-04-02 08:42:58.055523660
ACC_006362,ordinary_recipient,ICICI Bank,83,Mumbai,Maharashtra,none,0,0,1,1,0,none,2024-04-05 19:35:34.052398403,2026-03-22 19:01:12.698718747
ACC_006363,victim,Bank of Baroda,38,Thane,Maharashtra,prior_flagged,0,0,0,1,0,none,2024-08-10 14:58:45.236479364,2026-06-12 08:37:23.354644830
ACC_006364,ordinary_recipient,Union Bank of India,203,Lucknow,Uttar Pradesh,none,0,1,2,1,0,none,2025-12-29 00:02:59.217218012,2026-04-12 12:16:19.060165832
ACC_006365,victim,ICICI Bank,35,Ahmedabad,Gujarat,prior_flagged,0,0,0,1,0,none,2025-12-18 18:28:26.190486737,2026-04-11 01:45:11.924007961
ACC_006366,ordinary_recipient,Bank of Baroda,100,Pune,Maharashtra,none,0,0,1,1,0,none,2024-05-16 20:14:08.737453878,2025-06-12 04:10:55.900309139
ACC_006367,victim,Yes Bank,32,Chennai,Tamil Nadu,none,0,0,1,1,0,none,2024-11-23 04:30:54.658593368,2025-06-30 14:01:54.228532842
ACC_006368,victim,ICICI Bank,58,Bengaluru,Karnataka,prior_flagged,0,0,2,1,0,none,2025-03-12 11:46:35.840793788,2026-05-02 07:50:36.497816383
ACC_006369,victim,HDFC Bank,14,Navi Mumbai,Maharashtra,none,2,0,3,2,0,none,2024-02-21 19:59:03.942130420,2024-10-21 04:02:31.605981358
ACC_006370,ordinary_recipient,IDFC First Bank,240,Hyderabad,Telangana,none,1,0,0,1,0,none,2025-02-19 11:23:33.102014467,2026-05-22 18:47:18.320317051
ACC_006371,ordinary_recipient,IndusInd Bank,121,Mumbai,Maharashtra,none,0,0,1,1,0,none,2024-01-03 09:01:25.325946688,2024-02-15 07:37:44.995934738
ACC_006372,victim,Axis Bank,143,Ahmedabad,Gujarat,none,0,0,1,1,0,none,2025-11-07 13:52:22.262043558,2026-05-14 01:56:16.250834330
ACC_006373,victim,IndusInd Bank,115,Delhi,Delhi,none,0,1,2,2,0,none,2025-12-26 12:12:25.726401597,2026-05-07 17:24:20.372974137
ACC_006374,ordinary_recipient,SBI,187,Mumbai,Maharashtra,none,0,0,3,3,0,none,2024-01-06 01:13:37.061465783,2024-10-28 23:09:46.322198756
ACC_006375,high_volume,SBI,118,Chennai,Tamil Nadu,none,1,0,4,4,0,none,2024-10-08 20:28:01.657161925,2026-06-28 08:40:51.509923145
ACC_006376,victim,IndusInd Bank,235,Navi Mumbai,Maharashtra,none,0,1,2,1,0,none,2024-07-13 19:29:24.885630216,2025-04-30 03:56:26.376063528
ACC_006377,ordinary_recipient,Union Bank of India,134,Surat,Gujarat,none,0,0,4,4,0,none,2026-01-27 03:51:40.664939314,2026-04-11 23:39:30.244387913
ACC_006378,mule,Punjab National Bank,40,Nagpur,Maharashtra,prior_flagged,3,2,0,1,1,cashout_mule,2025-06-07 02:31:53.861366138,2026-06-21 20:30:08.657548155
ACC_006379,victim,Punjab National Bank,227,Bengaluru,Karnataka,none,0,0,4,4,0,none,2026-02-21 08:47:33.251454398,2026-05-15 02:25:34.310371655
ACC_006380,mule,Yes Bank,170,Mumbai,Maharashtra,none,0,1,3,2,1,cashout_mule,2025-11-29 17:44:47.253389232,2026-04-06 21:45:07.056198723
ACC_006381,mule,Bank of Baroda,91,Nagpur,Maharashtra,none,5,3,1,1,1,first_hop_mule,2024-09-25 06:55:15.044306610,2024-11-21 07:39:24.030869230
ACC_006382,ordinary_recipient,IndusInd Bank,172,Bengaluru,Karnataka,prior_flagged,0,1,1,1,0,none,2025-05-22 03:46:23.784946807,2026-02-28 11:59:26.743981678
ACC_006383,victim,IDFC First Bank,29,Chennai,Tamil Nadu,none,0,0,0,1,0,none,2026-04-12 05:21:23.731775343,2026-05-06 23:10:34.067137517
ACC_006384,ordinary_recipient,IndusInd Bank,22,Ahmedabad,Gujarat,none,0,0,1,1,0,none,2024-10-14 23:58:41.509792499,2025-10-18 18:21:31.541944593
ACC_006385,ordinary_recipient,SBI,101,Hyderabad,Telangana,none,0,1,0,1,0,none,2024-04-08 02:35:18.425837195,2025-05-11 15:03:45.796713485
ACC_006386,ordinary_recipient,ICICI Bank,96,Kolkata,West Bengal,prior_flagged,0,0,0,1,0,none,2024-07-31 01:13:08.651127048,2025-03-12 03:40:01.352435576
ACC_006387,mule,Union Bank of India,62,Nashik,Maharashtra,none,4,7,1,1,1,cashout_mule,2024-11-07 17:01:08.229454041,2025-09-15 23:03:15.114088846
ACC_006388,intermediary,Punjab National Bank,189,Thane,Maharashtra,none,1,1,4,2,1,intermediary_mule,2025-02-18 05:22:57.454381101,2025-11-05 10:24:15.230727710
ACC_006389,victim,ICICI Bank,120,Pune,Maharashtra,none,0,0,2,1,0,none,2026-06-25 18:30:12.962034270,2026-06-26 17:21:46.607679707
ACC_006390,intermediary,Axis Bank,253,Pune,Maharashtra,none,2,0,0,1,1,intermediary_mule,2024-05-22 22:18:35.964712469,2025-03-27 11:53:17.444522253
ACC_006391,victim,Yes Bank,249,Hyderabad,Telangana,none,0,2,1,1,0,none,2024-01-21 12:33:56.317263514,2025-08-09 17:00:08.083266064
ACC_006392,mule,Kotak Mahindra Bank,146,Delhi,Delhi,none,0,1,3,2,1,first_hop_mule,2025-12-23 22:28:56.547207497,2026-02-26 14:29:51.526074537
ACC_006393,victim,Union Bank of India,3,Kolkata,West Bengal,none,1,0,4,4,0,none,2025-12-28 02:20:41.558830373,2026-05-21 13:45:37.222403854
ACC_006394,ordinary_recipient,Yes Bank,237,Delhi,Delhi,prior_confirmed_fraud,1,1,1,1,0,none,2024-05-13 18:16:33.645700719,2025-11-30 04:23:58.387015418
ACC_006395,ordinary_recipient,Kotak Mahindra Bank,5,Pune,Maharashtra,none,1,1,1,1,0,none,2025-03-29 06:42:47.331401415,2026-02-26 13:36:21.993013270
ACC_006396,ordinary_recipient,Yes Bank,174,Delhi,Delhi,prior_flagged,0,0,1,1,0,none,2026-04-26 21:17:40.208750993,2026-06-12 09:43:24.252886880
ACC_006397,victim,Kotak Mahindra Bank,92,Hyderabad,Telangana,none,1,1,3,1,0,none,2024-04-04 18:05:24.140147613,2025-10-16 07:16:35.255884407
ACC_006398,victim,IDFC First Bank,85,Ahmedabad,Gujarat,none,0,1,1,1,0,none,2025-07-04 12:18:15.403617099,2026-03-12 20:55:51.453713309
ACC_006399,victim,Yes Bank,37,Mumbai,Maharashtra,none,0,1,3,2,0,none,2026-01-29 17:47:41.587789476,2026-05-20 18:23:53.400974273
ACC_006400,victim,HDFC Bank,137,Delhi,Delhi,none,0,0,1,1,0,none,2024-05-01 07:49:18.760598948,2024-09-18 03:15:27.665363883
ACC_006401,high_volume,Yes Bank,56,Mumbai,Maharashtra,none,0,1,1,1,0,none,2024-06-16 05:09:33.400891813,2025-01-06 23:16:46.931928506
ACC_006402,ordinary_recipient,Axis Bank,14,Delhi,Delhi,none,0,0,1,1,0,none,2024-03-27 16:28:28.256650297,2026-06-16 04:14:29.289592806
ACC_006403,victim,Union Bank of India,137,Lucknow,Uttar Pradesh,none,0,1,2,2,0,none,2025-10-01 06:25:21.036685608,2026-02-01 08:52:01.885730359
ACC_006404,mule,SBI,23,Bengaluru,Karnataka,none,3,2,1,1,1,cashout_mule,2025-08-03 21:44:19.553412676,2025-12-02 10:03:08.590739503
ACC_006405,mule,HDFC Bank,182,Ahmedabad,Gujarat,none,1,2,3,1,1,cashout_mule,2026-05-17 06:50:28.495859161,2026-05-29 02:20:16.957391319
ACC_006406,mule,IndusInd Bank,143,Chennai,Tamil Nadu,prior_confirmed_fraud,3,5,2,2,1,first_hop_mule,2025-03-15 13:42:19.558193780,2025-08-08 16:26:26.722144121
ACC_006407,victim,SBI,91,Ahmedabad,Gujarat,none,0,0,1,1,0,none,2025-10-14 02:48:05.692800358,2026-04-25 19:23:19.658075691
ACC_006408,ordinary_recipient,Yes Bank,41,Chennai,Tamil Nadu,prior_confirmed_fraud,0,1,2,1,0,none,2026-03-20 20:12:59.086888462,2026-05-25 21:10:17.400606432
ACC_006409,victim,Yes Bank,47,Hyderabad,Telangana,prior_flagged,0,0,0,1,0,none,2024-12-04 19:27:10.013545856,2026-01-31 03:00:39.134252938
ACC_006410,ordinary_recipient,Axis Bank,245,Nagpur,Maharashtra,none,0,0,2,2,0,none,2024-05-11 19:29:06.030497562,2025-10-31 20:36:52.727420198
ACC_006411,intermediary,Kotak Mahindra Bank,17,Hyderabad,Telangana,none,5,3,2,1,1,intermediary_mule,2024-01-14 14:05:09.178514901,2025-05-04 21:27:40.196468134
ACC_006412,mule,SBI,236,Bengaluru,Karnataka,none,0,2,3,3,1,cashout_mule,2024-08-15 23:41:04.856750876,2024-09-24 17:18:00.726350770
ACC_006413,high_volume,ICICI Bank,112,Surat,Gujarat,none,0,0,1,1,0,none,2025-08-18 06:31:12.741168328,2026-03-25 05:57:37.976942761
ACC_006414,ordinary_recipient,Bank of Baroda,94,Surat,Gujarat,none,0,1,2,1,0,none,2024-08-14 09:47:22.023897335,2024-11-04 18:46:09.788257295
ACC_006415,mule,Union Bank of India,40,Bengaluru,Karnataka,none,1,4,2,1,1,first_hop_mule,2026-04-04 15:46:34.572748154,2026-04-06 15:52:39.533133543
ACC_006416,victim,IndusInd Bank,198,Delhi,Delhi,none,0,0,0,1,0,none,2024-10-20 12:06:21.815645393,2025-03-13 03:35:52.260259999
ACC_006417,victim,HDFC Bank,164,Indore,Madhya Pradesh,prior_flagged,0,0,4,2,0,none,2025-09-09 08:07:37.879173212,2026-02-14 08:56:50.240074447
ACC_006418,victim,HDFC Bank,248,Surat,Gujarat,prior_flagged,0,1,1,1,0,none,2024-08-22 21:46:14.843194440,2024-11-24 18:32:17.920402171
ACC_006419,ordinary_recipient,HDFC Bank,163,Pune,Maharashtra,none,0,0,3,3,0,none,2026-03-24 04:11:15.865145877,2026-04-27 04:41:18.163400622
ACC_006420,intermediary,Yes Bank,108,Chennai,Tamil Nadu,none,2,1,1,1,1,intermediary_mule,2024-02-15 19:45:12.685090529,2024-08-05 08:08:08.256608933
ACC_006421,mule,Axis Bank,82,Jaipur,Rajasthan,none,3,0,1,1,1,first_hop_mule,2025-04-02 12:26:30.652463555,2026-01-24 18:49:17.698224350
ACC_006422,ordinary_recipient,Bank of Baroda,230,Delhi,Delhi,none,0,2,1,1,0,none,2025-06-08 01:35:23.844263978,2026-03-06 04:22:31.384299597
ACC_006423,intermediary,HDFC Bank,234,Delhi,Delhi,none,1,0,1,1,1,intermediary_mule,2025-08-17 02:53:23.630291067,2025-11-23 18:53:51.272480963
ACC_006424,ordinary_recipient,Punjab National Bank,151,Delhi,Delhi,none,0,0,0,1,0,none,2026-06-08 12:07:26.529442891,2026-06-22 17:12:18.718996700
ACC_006425,ordinary_recipient,Union Bank of India,163,Pune,Maharashtra,none,0,0,3,2,0,none,2025-01-29 02:23:21.172275521,2025-06-13 09:18:41.890116881
ACC_006426,victim,Yes Bank,96,Jaipur,Rajasthan,prior_flagged,0,0,3,1,0,none,2025-01-02 09:23:20.585053343,2025-08-21 07:40:03.632607197
ACC_006427,ordinary_recipient,HDFC Bank,43,Delhi,Delhi,none,0,0,0,1,0,none,2024-05-26 06:03:29.853043925,2026-06-26 04:29:59.889605135
ACC_006428,ordinary_recipient,SBI,33,Navi Mumbai,Maharashtra,prior_confirmed_fraud,0,0,0,1,0,none,2024-07-19 04:32:30.123629056,2025-03-09 21:06:58.394659959
ACC_006429,ordinary_recipient,Canara Bank,222,Mumbai,Maharashtra,none,0,0,2,1,0,none,2026-05-01 11:40:44.947709143,2026-05-04 10:27:38.200982255
ACC_006430,high_volume,Canara Bank,119,Navi Mumbai,Maharashtra,none,0,0,0,1,0,none,2025-09-12 04:49:19.898230709,2025-12-05 17:52:30.358710633
ACC_006431,victim,Union Bank of India,18,Thane,Maharashtra,none,0,0,2,1,0,none,2024-05-09 02:38:17.552613348,2024-11-04 16:52:32.958053930
ACC_006432,mule,Axis Bank,193,Kolkata,West Bengal,none,4,4,0,1,1,cashout_mule,2024-03-24 11:19:00.547045084,2025-01-21 21:25:38.617537379
ACC_006433,mule,HDFC Bank,113,Surat,Gujarat,none,1,0,2,2,1,cashout_mule,2025-01-07 11:40:11.972409837,2025-12-22 12:46:05.896574199
ACC_006434,mule,IndusInd Bank,107,Nashik,Maharashtra,none,0,3,1,1,1,cashout_mule,2024-01-22 06:28:43.787416978,2026-06-10 22:42:11.784519129
ACC_006435,victim,ICICI Bank,257,Mumbai,Maharashtra,none,0,1,1,1,0,none,2024-07-05 01:51:10.657469835,2025-03-26 15:11:24.756441605
ACC_006436,mule,Yes Bank,85,Hyderabad,Telangana,none,1,5,1,1,1,cashout_mule,2025-10-13 19:38:17.134459123,2025-12-06 02:49:46.270990243
ACC_006437,ordinary_recipient,ICICI Bank,93,Delhi,Delhi,none,0,1,2,2,0,none,2025-08-19 04:12:54.112384982,2025-12-22 04:45:25.092487578
ACC_006438,ordinary_recipient,Union Bank of India,140,Surat,Gujarat,none,0,0,0,1,0,none,2024-04-16 08:39:47.665052520,2026-06-19 23:08:14.074553665
ACC_006439,suspicious_hub,Canara Bank,45,Delhi,Delhi,none,1,1,8,8,1,hub_account,2024-08-01 07:54:00.238738779,2024-11-11 10:45:16.919135704
ACC_006440,mule,Bank of Baroda,128,Navi Mumbai,Maharashtra,none,1,2,1,1,1,first_hop_mule,2024-04-02 11:33:30.195395309,2025-11-27 04:41:02.786754552
ACC_006441,ordinary_recipient,Axis Bank,82,Thane,Maharashtra,none,1,0,4,4,0,none,2025-02-21 04:26:48.807452001,2025-06-07 02:38:26.867049237
ACC_006442,ordinary_recipient,Punjab National Bank,33,Pune,Maharashtra,none,0,0,1,1,0,none,2024-04-06 12:36:13.679443055,2025-06-16 02:36:36.685330926
ACC_006443,victim,Union Bank of India,135,Thane,Maharashtra,none,1,2,0,1,0,none,2026-01-18 04:13:57.726245873,2026-03-14 03:25:18.277471237
ACC_006444,mule,HDFC Bank,72,Ahmedabad,Gujarat,prior_confirmed_fraud,2,3,2,1,1,first_hop_mule,2024-09-01 20:18:49.384424057,2026-06-08 11:48:21.839534781
ACC_006445,mule,Yes Bank,249,Indore,Madhya Pradesh,none,3,4,3,3,1,first_hop_mule,2025-08-14 16:36:52.195913345,2025-10-25 09:33:11.857558258
ACC_006446,victim,Union Bank of India,102,Kolkata,West Bengal,none,0,0,2,2,0,none,2025-03-21 06:46:12.803740770,2026-05-07 22:51:47.256973491
ACC_006447,ordinary_recipient,IDFC First Bank,93,Nagpur,Maharashtra,none,1,0,0,1,0,none,2025-05-05 16:30:35.976754978,2026-03-09 03:04:31.545257732
ACC_006448,mule,Canara Bank,27,Hyderabad,Telangana,none,4,1,1,1,1,cashout_mule,2026-06-13 05:15:13.354848951,2026-06-24 17:49:55.970860074
ACC_006449,ordinary_recipient,HDFC Bank,72,Thane,Maharashtra,none,0,0,3,2,0,none,2024-10-24 09:19:00.390215848,2025-07-23 14:29:10.907081702
ACC_006450,victim,ICICI Bank,141,Kolkata,West Bengal,prior_flagged,1,0,0,1,0,none,2024-10-18 05:49:09.301106956,2025-12-10 19:57:28.287443850
ACC_006451,ordinary_recipient,ICICI Bank,211,Kolkata,West Bengal,none,0,1,0,1,0,none,2024-10-12 11:20:56.055686153,2025-06-12 10:10:17.178203141
ACC_006452,victim,Union Bank of India,162,Delhi,Delhi,none,0,1,1,1,0,none,2025-03-14 15:44:09.307603374,2025-06-18 15:42:45.833435970
ACC_006453,ordinary_recipient,Union Bank of India,28,Delhi,Delhi,prior_flagged,0,0,1,1,0,none,2026-02-03 18:37:46.195007570,2026-05-12 06:23:22.449055892
ACC_006454,victim,Punjab National Bank,64,Pune,Maharashtra,prior_flagged,1,2,0,1,0,none,2025-05-04 09:52:29.161051050,2026-04-03 09:36:08.513488959
ACC_006455,ordinary_recipient,Canara Bank,139,Kolkata,West Bengal,none,0,2,1,1,0,none,2026-04-24 18:42:51.848248616,2026-05-28 21:53:30.129300700
ACC_006456,ordinary_recipient,HDFC Bank,57,Mumbai,Maharashtra,prior_flagged,1,1,0,1,0,none,2024-12-28 10:38:28.647157822,2026-06-15 10:24:36.571455345
ACC_006457,victim,Kotak Mahindra Bank,33,Hyderabad,Telangana,none,0,0,1,1,0,none,2026-04-14 02:33:20.768456355,2026-05-23 16:06:25.297728600
ACC_006458,mule,HDFC Bank,55,Kolkata,West Bengal,none,1,4,0,1,1,cashout_mule,2024-12-14 18:34:09.829437178,2026-06-01 13:38:13.688389476
ACC_006459,ordinary_recipient,HDFC Bank,235,Chennai,Tamil Nadu,none,0,0,3,1,0,none,2024-06-05 04:51:35.922906062,2026-01-10 20:20:23.557169634
ACC_006460,mule,Union Bank of India,111,Ahmedabad,Gujarat,none,4,1,3,2,1,first_hop_mule,2025-12-25 13:53:22.307348661,2026-02-27 13:25:23.005135515
ACC_006461,ordinary_recipient,Union Bank of India,143,Delhi,Delhi,none,0,0,1,1,0,none,2026-01-05 22:27:29.688710615,2026-01-20 07:58:00.704578810
ACC_006462,suspicious_hub,IndusInd Bank,126,Delhi,Delhi,none,2,3,11,5,1,hub_account,2024-03-16 23:11:52.232677206,2024-04-20 11:20:45.594315751
ACC_006463,victim,Canara Bank,208,Pune,Maharashtra,prior_flagged,0,2,1,1,0,none,2025-04-01 18:59:28.662304632,2025-10-18 21:03:34.298376033
ACC_006464,ordinary_recipient,SBI,11,Thane,Maharashtra,none,0,0,1,1,0,none,2025-05-31 05:11:20.768861674,2025-11-02 20:39:56.427993645
ACC_006465,intermediary,ICICI Bank,46,Chennai,Tamil Nadu,none,1,2,0,1,1,intermediary_mule,2025-01-06 07:30:46.956819382,2025-06-27 19:25:40.449358232
ACC_006466,victim,SBI,139,Pune,Maharashtra,none,0,0,3,1,0,none,2025-09-30 23:32:18.994584009,2026-06-03 01:43:33.058820675
ACC_006467,ordinary_recipient,Union Bank of India,10,Mumbai,Maharashtra,none,0,0,3,3,0,none,2025-01-12 08:01:54.337282050,2026-01-15 05:14:46.962109018
ACC_006468,ordinary_recipient,HDFC Bank,82,Chennai,Tamil Nadu,none,0,2,0,1,0,none,2025-04-17 08:45:12.887758464,2026-01-19 22:39:45.776041457
ACC_006469,victim,Yes Bank,95,Mumbai,Maharashtra,none,0,2,0,1,0,none,2026-02-19 15:34:56.372459784,2026-05-27 05:28:55.529836382
ACC_006470,mule,Yes Bank,133,Pune,Maharashtra,none,4,3,2,1,1,cashout_mule,2025-05-04 02:41:53.827788413,2026-02-17 22:42:27.705638326
ACC_006471,intermediary,IDFC First Bank,81,Chennai,Tamil Nadu,none,2,0,2,2,1,intermediary_mule,2024-05-24 18:14:24.082624296,2025-08-03 08:39:08.091097711
ACC_006472,ordinary_recipient,SBI,56,Bengaluru,Karnataka,none,0,2,0,1,0,none,2025-10-16 22:48:39.864186443,2026-02-21 04:46:44.178599135
ACC_006473,victim,Punjab National Bank,22,Mumbai,Maharashtra,prior_flagged,0,0,1,1,0,none,2025-02-12 13:30:24.399809480,2025-10-30 09:36:50.411972714
ACC_006474,victim,IndusInd Bank,94,Hyderabad,Telangana,prior_confirmed_fraud,0,3,2,1,0,none,2025-04-09 08:49:19.344661117,2025-06-13 18:38:40.074625085
ACC_006475,ordinary_recipient,IndusInd Bank,231,Thane,Maharashtra,prior_flagged,1,0,2,1,0,none,2024-12-04 09:55:49.526796393,2026-02-13 04:45:49.007754136
ACC_006476,intermediary,SBI,87,Delhi,Delhi,none,0,0,3,3,1,intermediary_mule,2024-01-16 00:45:08.332698042,2025-10-12 12:02:40.014618882
ACC_006477,ordinary_recipient,IDFC First Bank,106,Surat,Gujarat,none,0,0,1,1,0,none,2025-05-01 12:29:00.129892296,2025-12-29 01:58:39.903215293
ACC_006478,ordinary_recipient,HDFC Bank,50,Thane,Maharashtra,none,1,0,2,1,0,none,2026-02-09 15:51:48.558510602,2026-02-25 09:39:34.532518870
ACC_006479,victim,Union Bank of India,121,Chennai,Tamil Nadu,none,0,0,2,1,0,none,2026-06-13 11:18:34.448770717,2026-06-19 01:03:48.864250051
ACC_006480,high_volume,Kotak Mahindra Bank,93,Pune,Maharashtra,none,0,0,1,1,0,none,2026-06-23 07:37:39.985739633,2026-06-27 14:09:34.770397417
ACC_006481,ordinary_recipient,Axis Bank,241,Mumbai,Maharashtra,none,0,0,1,1,0,none,2024-09-29 01:10:17.642947722,2025-04-07 09:56:13.090881013
ACC_006482,intermediary,Axis Bank,11,Chennai,Tamil Nadu,none,5,1,2,1,1,intermediary_mule,2025-02-11 08:56:51.143473722,2025-06-28 13:39:08.355089985
ACC_006483,victim,Union Bank of India,105,Chennai,Tamil Nadu,none,0,1,0,1,0,none,2025-09-05 12:36:00.088919409,2025-11-23 08:48:40.728503018
ACC_006484,victim,Axis Bank,216,Mumbai,Maharashtra,none,0,0,1,1,0,none,2026-05-01 15:34:09.364743203,2026-06-13 19:07:07.709004588
ACC_006485,high_volume,Kotak Mahindra Bank,195,Ahmedabad,Gujarat,none,0,0,2,2,0,none,2026-02-08 10:08:59.364006810,2026-03-18 11:07:05.394614967
ACC_006486,mule,Kotak Mahindra Bank,55,Ahmedabad,Gujarat,none,0,2,0,1,1,first_hop_mule,2024-01-17 16:51:02.015543450,2024-02-07 06:41:03.471073802
ACC_006487,victim,Yes Bank,16,Nagpur,Maharashtra,none,0,0,0,1,0,none,2025-08-15 19:05:31.826283336,2026-05-19 04:17:54.139460106
ACC_006488,ordinary_recipient,Yes Bank,219,Delhi,Delhi,none,1,1,3,3,0,none,2025-06-09 14:49:20.875016958,2026-01-19 14:12:13.770351044
ACC_006489,ordinary_recipient,HDFC Bank,11,Thane,Maharashtra,none,0,0,2,1,0,none,2025-11-28 08:54:34.340932772,2026-01-21 21:32:46.761459424
ACC_006490,victim,Bank of Baroda,85,Delhi,Delhi,none,0,0,2,1,0,none,2024-12-31 00:57:53.302386396,2026-02-06 13:15:09.359754929
