complaint_id,prediction_timestamp,withdrawal_timestamp,withdrawal_delay_hours,time_window_label
CASE_006246,2024-02-24 08:28:00.913917276,2024-02-24 10:56:31.518096364,2.475,1
CASE_006247,2026-01-06 08:18:29.163193291,2026-01-06 15:17:31.127532180,6.984,3
CASE_006248,2025-05-13 07:45:44.804170069,2025-05-13 12:01:03.411271133,4.255,2
CASE_006249,2025-06-03 13:38:27.869375681,2025-06-03 14:00:36.868643183,0.369,0
CASE_006250,2024-08-23 09:47:32.359166164,2024-08-23 11:16:18.648410614,1.48,1
CASE_006251,2025-04-01 04:57:49.469179653,2025-04-01 12:26:41.483583530,7.481,3
CASE_006253,2024-02-02 15:40:27.843354625,2024-02-03 18:01:23.720643188,26.349,4
CASE_006254,2025-07-04 04:08:51.053484345,2025-07-04 07:50:02.550346076,3.687,2
CASE_006255,2025-05-06 00:04:01.759720468,2025-05-06 04:00:18.841108668,3.938,2
CASE_006256,2025-08-18 03:57:43.853344937,2025-08-18 20:44:28.505533296,16.779,4
CASE_006257,2025-09-30 07:24:31.777596668,2025-09-30 08:54:16.571270993,1.496,1
CASE_006258,2024-05-31 11:15:31.347320325,2024-05-31 13:36:08.789540269,2.344,1
CASE_006259,2025-03-29 05:18:31.043871890,2025-03-29 10:43:45.581117054,5.421,2
CASE_006260,2025-10-12 10:22:16.110148925,2025-10-12 17:25:01.692605925,7.046,3
CASE_006263,2026-05-10 02:11:32.314105586,2026-05-10 02:34:16.133103536,0.379,0
CASE_006264,2025-06-14 23:26:23.483608886,2025-06-15 02:16:39.689945751,2.838,1
CASE_006265,2024-09-16 14:35:11.272823992,2024-09-16 15:32:01.476599229,0.947,0
CASE_006267,2024-12-21 16:17:44.090746934,2024-12-21 23:06:37.236208298,6.815,3
CASE_006268,2026-05-10 02:40:49.847546050,2026-05-10 14:36:18.255499164,11.925,3
CASE_006269,2024-09-16 18:59:00.870807267,2024-09-17 07:11:00.388174332,12.2,4
CASE_006270,2024-02-27 09:14:49.527668907,2024-02-27 11:14:52.396395468,2.001,1
CASE_006273,2025-05-18 01:00:31.851574792,2025-05-18 02:18:03.962563757,1.292,1
CASE_006274,2025-01-03 23:09:23.451572051,2025-01-04 21:48:04.089224977,22.645,4
CASE_006275,2025-11-29 09:58:11.389810217,2025-11-29 12:44:27.695051993,2.771,1
CASE_006276,2025-03-19 08:53:24.336457351,2025-03-19 13:32:39.666266563,4.654,2
CASE_006278,2024-03-21 18:02:42.797228806,2024-03-21 18:55:31.485366023,0.88,0
CASE_006279,2026-03-30 12:16:59.358147030,2026-03-30 17:06:32.993005845,4.826,2
CASE_006280,2026-05-15 20:43:16.033705789,2026-05-15 21:13:51.981534193,0.51,0
CASE_006281,2024-03-21 19:36:31.584442731,2024-03-21 19:54:44.011025014,0.303,0
CASE_006282,2024-03-05 06:54:40.486085750,2024-03-05 20:50:38.529620525,13.933,4
CASE_006283,2024-04-15 06:24:38.911312098,2024-04-15 08:48:00.313157267,2.389,1
CASE_006285,2025-05-01 04:57:48.331116064,2025-05-01 20:44:39.138978489,15.781,4
CASE_006286,2025-12-10 07:52:29.628023610,2025-12-10 16:54:27.116831616,9.033,3
CASE_006287,2025-03-13 18:47:19.635469434,2025-03-13 18:55:39.139568199,0.139,0
CASE_006288,2025-03-11 02:33:39.921220214,2025-03-11 06:08:04.670627687,3.574,2
CASE_006289,2025-03-07 23:28:14.889992834,2025-03-08 03:00:45.339338435,3.542,2
CASE_006290,2024-07-20 13:47:26.047744965,2024-07-21 00:28:41.977414037,10.688,3
CASE_006291,2024-09-02 22:58:02.344975272,2024-09-03 04:37:42.742966515,5.661,2
CASE_006292,2024-03-12 20:22:17.840148723,2024-03-12 21:44:20.305055669,1.367,1
CASE_006293,2024-01-09 02:45:36.007277757,2024-01-09 03:07:00.259504480,0.357,0
CASE_006294,2025-01-07 09:29:00.467128315,2025-01-07 12:03:47.180304865,2.58,1
CASE_006295,2026-04-24 17:57:06.679443954,2026-04-24 21:56:48.324920033,3.995,2
CASE_006296,2024-03-20 07:34:59.020108527,2024-03-20 11:07:12.410913959,3.537,2
CASE_006297,2024-01-31 06:31:44.537741449,2024-01-31 09:51:09.985420027,3.324,2
CASE_006298,2025-09-01 13:34:54.327588924,2025-09-01 14:10:55.535162544,0.6,0
CASE_006299,2025-11-05 11:12:23.488653887,2025-11-05 13:16:02.583633352,2.061,1
CASE_006301,2025-12-08 05:36:23.717554301,2025-12-08 10:30:50.929900120,4.908,2
CASE_006302,2024-10-11 07:26:48.469185818,2024-10-11 10:33:57.302418871,3.119,2
CASE_006303,2024-11-17 05:53:20.158563178,2024-11-17 10:32:46.162325686,4.657,2
CASE_006304,2025-12-01 16:09:09.943833925,2025-12-01 23:56:41.001702689,7.792,3
CASE_006305,2024-03-01 16:00:43.111239034,2024-03-01 17:09:39.671345806,1.149,1
CASE_006306,2024-10-27 13:01:02.378533814,2024-10-28 00:08:05.238778608,11.117,3
CASE_006308,2025-09-07 00:50:22.170576995,2025-09-07 04:11:07.169168986,3.346,2
CASE_006309,2024-06-30 22:26:58.092538659,2024-07-01 23:37:11.900483276,25.171,4
CASE_006310,2024-09-02 12:14:09.437011167,2024-09-02 13:17:19.076830726,1.053,1
CASE_006311,2026-02-04 19:46:34.172168788,2026-02-05 05:20:28.810450982,9.565,3
CASE_006312,2026-02-06 00:47:30.429785716,2026-02-06 01:32:52.126947337,0.756,0
CASE_006313,2025-06-15 20:11:41.536420469,2025-06-16 13:27:28.463919029,17.263,4
CASE_006314,2026-04-07 10:17:29.512724519,2026-04-07 11:50:58.258236408,1.558,1
CASE_006315,2024-08-17 18:46:31.282837374,2024-08-17 20:56:17.719719463,2.163,1
CASE_006318,2025-03-23 22:37:02.335690936,2025-03-23 23:51:28.013730816,1.24,1
CASE_006319,2025-10-11 21:29:16.129597808,2025-10-11 23:55:04.675852820,2.43,1
CASE_006320,2024-08-09 19:30:52.238451,2024-08-10 06:10:54.309881196,10.667,3
CASE_006322,2024-01-27 10:53:32.714262747,2024-01-27 14:13:34.714544598,3.334,2
CASE_006324,2026-03-07 18:45:18.281547498,2026-03-08 03:02:14.578362025,8.282,3
CASE_006326,2025-02-17 21:04:44.901508805,2025-02-18 04:56:58.923249583,7.871,3
CASE_006327,2024-01-17 04:10:40.932480926,2024-01-17 04:36:08.816713151,0.424,0
CASE_006328,2026-03-11 09:25:59.045306404,2026-03-11 18:12:30.468737873,8.775,3
CASE_006330,2024-07-19 00:16:31.296609423,2024-07-19 02:47:25.480027318,2.515,1
CASE_006331,2025-06-14 11:29:42.837917947,2025-06-14 12:31:51.323687567,1.036,1
CASE_006333,2025-12-14 10:30:19.532769751,2025-12-14 22:05:22.776094111,11.584,3
CASE_006334,2024-11-28 06:36:06.303637015,2024-11-28 10:31:06.182410888,3.917,2
CASE_006335,2024-04-15 15:37:23.550922163,2024-04-16 10:05:38.815369263,18.471,4
CASE_006337,2024-01-09 12:13:15.050555614,2024-01-09 14:16:28.246213238,2.054,1
CASE_006338,2024-07-28 04:03:36.411050146,2024-07-28 06:26:13.637325389,2.377,1
CASE_006341,2026-05-19 12:52:40.355623422,2026-05-19 15:06:55.984606314,2.238,1
CASE_006342,2026-05-17 19:01:52.462422588,2026-05-17 20:14:02.056001788,1.203,1
CASE_006343,2025-03-14 13:34:38.564359340,2025-03-14 15:02:43.125823529,1.468,1
CASE_006344,2025-09-13 21:48:04.327387342,2025-09-14 03:13:54.600854983,5.431,2
CASE_006346,2025-01-15 08:00:24.602236026,2025-01-15 08:04:16.129284549,0.064,0
CASE_006347,2024-01-23 09:42:16.457162435,2024-01-23 12:11:38.198324878,2.489,1
CASE_006349,2024-12-03 07:08:47.516443345,2024-12-03 14:01:25.817454963,6.877,3
CASE_006352,2026-01-24 22:10:45.965437655,2026-01-25 02:12:45.932048289,4.033,2
CASE_006353,2025-03-15 14:36:54.378398219,2025-03-15 15:48:06.131326467,1.187,1
CASE_006354,2026-02-24 21:08:13.426477977,2026-02-25 01:09:23.835429091,4.02,2
CASE_006355,2024-04-07 08:24:40.883365758,2024-04-08 01:45:17.240279411,17.343,4
CASE_006358,2026-02-13 00:20:29.566562333,2026-02-13 05:18:21.096257358,4.964,2
CASE_006361,2024-04-09 15:24:36.282125027,2024-04-10 07:07:11.718908240,15.71,4
CASE_006362,2025-05-03 07:48:04.492873120,2025-05-03 09:19:37.540550217,1.526,1
CASE_006363,2024-03-04 12:25:38.883736745,2024-03-04 14:07:27.044612012,1.697,1
CASE_006364,2025-04-19 10:52:43.868233594,2025-04-19 13:08:43.650029684,2.267,1
CASE_006365,2024-01-25 22:17:31.234253186,2024-01-26 02:23:30.505847253,4.1,2
CASE_006367,2024-07-31 06:01:50.963989332,2024-07-31 08:41:19.654576946,2.658,1
CASE_006368,2024-10-13 19:48:49.257411876,2024-10-13 20:24:34.989684941,0.596,0
CASE_006370,2025-04-30 06:35:42.116008590,2025-04-30 10:02:03.408329685,3.439,2
CASE_006371,2024-08-13 23:19:42.196010121,2024-08-14 01:22:36.389998028,2.048,1
CASE_006375,2025-08-06 03:48:43.869311017,2025-08-06 04:05:09.820980601,0.274,0
CASE_006376,2025-02-04 05:30:59.674476004,2025-02-04 11:27:49.004478066,5.947,2
CASE_006377,2026-01-13 22:10:23.439457728,2026-01-14 12:33:26.118338936,14.384,4
CASE_006378,2025-10-28 20:11:24.058874076,2025-10-28 22:29:07.741185275,2.295,1
CASE_006379,2025-08-21 02:20:25.685947933,2025-08-21 05:49:14.526861307,3.48,2
CASE_006381,2025-03-24 07:44:36.476078950,2025-03-25 13:52:04.494024826,30.124,4
CASE_006382,2024-04-26 16:30:06.250807845,2024-04-27 02:28:54.825428198,9.98,3
CASE_006383,2025-02-07 14:17:47.663975496,2025-02-07 17:45:49.252283180,3.467,2
CASE_006384,2024-08-23 00:49:34.021334632,2024-08-23 01:54:28.536767796,1.082,1
CASE_006385,2025-06-19 05:37:07.463284006,2025-06-19 08:59:08.820105360,3.367,2
CASE_006386,2026-03-14 21:02:10.910053418,2026-03-15 17:32:12.561867321,20.5,4
CASE_006388,2024-02-01 03:44:55.568911161,2024-02-01 10:11:42.944266645,6.446,3
CASE_006389,2025-10-27 15:15:07.626047935,2025-10-28 01:54:50.945208607,10.662,3
CASE_006390,2025-02-14 20:09:47.720765017,2025-02-15 10:02:45.400290028,13.883,4
CASE_006392,2025-08-08 11:52:29.572247491,2025-08-09 08:03:27.401662415,20.183,4
CASE_006393,2024-06-22 22:08:17.751962991,2024-06-22 22:27:17.522119773,0.317,0
CASE_006394,2025-02-07 18:34:05.608813603,2025-02-07 20:08:57.748029382,1.581,1
CASE_006395,2024-03-22 10:05:50.522260096,2024-03-22 10:39:47.656449828,0.566,0
CASE_006397,2025-09-02 03:51:37.453530355,2025-09-02 04:45:10.178608256,0.892,0
CASE_006398,2024-03-24 15:09:40.259995073,2024-03-24 20:08:48.475126002,4.986,2
CASE_006399,2025-10-05 00:38:43.015322995,2025-10-05 01:34:43.703066721,0.934,0
CASE_006400,2025-06-02 11:12:00.346097021,2025-06-02 15:13:48.659030487,4.03,2
CASE_006403,2025-03-27 19:32:32.327919598,2025-03-28 03:04:37.377641587,7.535,3
CASE_006404,2024-12-14 22:51:48.982706456,2024-12-15 00:33:39.125778103,1.697,1
CASE_006405,2025-03-02 13:27:32.694201371,2025-03-02 16:33:06.656990899,3.093,2
CASE_006406,2025-03-19 22:50:30.636266600,2025-03-20 08:31:57.559868590,9.691,3
CASE_006407,2024-09-09 03:56:11.358774838,2024-09-09 11:49:52.838980,7.895,3
CASE_006408,2025-06-04 16:50:53.470143186,2025-06-04 19:29:57.121252458,2.651,1
CASE_006409,2024-12-20 02:02:54.548955150,2024-12-21 04:30:10.626059799,26.454,4
CASE_006411,2025-08-30 03:56:10.503918118,2025-08-30 15:05:30.745034463,11.156,3
CASE_006413,2025-10-24 02:29:55.748198549,2025-10-24 04:06:54.045913191,1.616,1
CASE_006414,2025-03-25 02:28:29.252380333,2025-03-25 02:29:45.135342100,0.021,0
CASE_006415,2025-02-11 11:27:38.967622140,2025-02-11 11:31:20.072537187,0.061,0
CASE_006416,2026-03-19 14:44:53.403344918,2026-03-19 22:26:37.157545985,7.695,3
CASE_006418,2024-07-30 09:30:44.340494890,2024-07-30 17:04:19.092990879,7.56,3
CASE_006419,2024-01-03 09:25:05.306752023,2024-01-03 12:02:23.392549499,2.622,1
CASE_006420,2025-01-08 15:32:48.623206599,2025-01-08 17:00:46.219346640,1.466,1
CASE_006421,2025-03-07 09:05:08.814464499,2025-03-07 09:50:06.806040869,0.749,0
CASE_006422,2024-04-04 14:04:28.445291979,2024-04-04 14:28:19.665908721,0.398,0
CASE_006423,2026-04-22 00:59:52.998157105,2026-04-22 01:08:44.633197040,0.148,0
CASE_006424,2025-03-27 03:58:04.348170480,2025-03-27 04:47:11.198399123,0.819,0
CASE_006425,2025-06-17 00:36:51.690802658,2025-06-17 06:32:24.584823847,5.926,2
CASE_006428,2025-04-08 12:30:25.314264109,2025-04-08 17:00:59.995227492,4.51,2
CASE_006430,2026-03-24 00:08:17.769000949,2026-03-24 11:27:34.584252664,11.321,3
CASE_006431,2025-04-02 19:03:22.083772847,2025-04-03 00:30:50.377402525,5.458,2
CASE_006432,2024-06-08 07:49:43.118305949,2024-06-08 12:08:55.904037264,4.32,2
CASE_006433,2025-04-21 14:48:00.740731956,2025-04-22 15:21:31.635032660,24.559,4
CASE_006434,2025-11-20 04:01:18.676555933,2025-11-20 14:24:30.070625980,10.386,3
CASE_006436,2025-11-13 12:31:55.409432073,2025-11-13 20:30:57.620362487,7.984,3
CASE_006437,2025-08-19 22:54:27.463475014,2025-08-20 05:40:09.713429234,6.762,3
CASE_006439,2024-10-15 10:35:37.083514991,2024-10-15 12:56:12.406512818,2.343,1
CASE_006440,2025-07-25 07:40:08.503182658,2025-07-25 09:25:28.462234189,1.756,1
CASE_006441,2024-09-23 18:25:50.291504923,2024-09-23 21:35:23.437441947,3.159,2
CASE_006442,2024-01-11 12:02:09.294068771,2024-01-12 18:33:36.357260647,30.524,4
CASE_006443,2025-08-01 22:07:19.971557224,2025-08-03 01:39:42.189972154,27.54,4
CASE_006445,2025-11-07 08:20:36.942841603,2025-11-07 09:42:51.614838100,1.371,1
CASE_006446,2024-09-13 15:27:53.427601346,2024-09-13 18:21:23.116657779,2.892,1
CASE_006447,2025-04-06 21:10:30.993420733,2025-04-07 00:12:37.469789558,3.035,2
CASE_006452,2025-08-07 13:09:54.676215339,2025-08-07 17:05:28.227032270,3.926,2
CASE_006454,2025-12-02 08:27:58.131300345,2025-12-03 13:37:04.145419161,29.152,4
CASE_006455,2025-06-22 08:05:30.592821612,2025-06-22 12:27:52.002780851,4.373,2
CASE_006457,2024-08-09 01:56:52.759697008,2024-08-10 04:02:59.894059440,26.102,4
CASE_006458,2026-02-15 06:46:05.155646822,2026-02-15 11:10:18.081566807,4.404,2
CASE_006459,2024-07-15 18:23:47.017705281,2024-07-16 18:40:13.349349485,24.274,4
CASE_006460,2024-12-18 18:16:19.231206420,2024-12-18 20:57:33.392000971,2.687,1
CASE_006462,2024-12-28 22:20:46.196271310,2024-12-28 23:26:30.236808776,1.096,1
CASE_006463,2024-09-04 20:12:45.399652564,2024-09-05 19:04:21.240370532,22.86,4
CASE_006464,2025-09-10 03:38:08.194470729,2025-09-10 07:15:28.460002471,3.622,2
CASE_006466,2024-04-16 04:45:38.708233911,2024-04-16 09:10:32.303965258,4.415,2
CASE_006468,2026-04-02 15:00:21.313413432,2026-04-03 00:25:41.609854177,9.422,3
CASE_006470,2024-03-16 18:08:52.796920674,2024-03-16 19:38:30.882904906,1.494,1
CASE_006472,2024-07-18 16:45:34.681502195,2024-07-19 21:14:55.507033052,28.489,4
CASE_006473,2024-01-20 20:14:39.682078184,2024-01-20 23:19:29.284061918,3.08,2
CASE_006474,2026-01-09 23:34:55.787052136,2026-01-10 06:57:34.578473997,7.377,3
CASE_006475,2025-10-15 01:17:02.960184714,2025-10-15 12:19:04.234020965,11.034,3
CASE_006478,2024-03-05 13:13:25.392500995,2024-03-05 13:28:15.519210048,0.247,0
CASE_006479,2026-04-30 11:53:27.462946509,2026-04-30 13:38:11.499238427,1.746,1
CASE_006480,2026-04-16 11:27:35.556960608,2026-04-16 12:21:49.143683260,0.904,0
CASE_006481,2026-01-06 09:06:33.314637058,2026-01-06 10:13:23.296759974,1.114,1
CASE_006482,2024-03-06 03:56:32.104698984,2024-03-06 06:31:51.124230285,2.589,1
CASE_006483,2025-09-09 23:44:18.750997984,2025-09-10 13:26:34.351575118,13.704,4
CASE_006485,2026-03-31 12:50:05.316211726,2026-03-31 20:04:56.007076506,7.247,3
CASE_006487,2024-09-09 01:56:47.471845653,2024-09-09 04:17:51.920579951,2.351,1
CASE_006488,2025-12-27 09:29:10.331604517,2025-12-28 03:08:45.069543302,17.66,4
CASE_006489,2024-11-07 21:47:27.715796910,2024-11-08 07:31:11.918939671,9.729,3
CASE_006492,2025-04-21 22:09:46.918835108,2025-04-21 23:21:42.120364321,1.199,1
CASE_006493,2026-05-05 01:38:07.117032450,2026-05-05 17:35:33.563969999,15.957,4
CASE_006494,2026-05-02 19:39:04.194441899,2026-05-02 20:39:27.770391272,1.007,1
CASE_006495,2024-11-19 21:14:21.888211928,2024-11-20 00:26:56.932066797,3.21,2
CASE_006496,2025-05-01 13:51:46.915968550,2025-05-01 16:22:57.090222957,2.519,1
CASE_006497,2024-07-25 22:08:01.431494328,2024-07-26 03:59:13.211725667,5.853,2
CASE_006498,2025-06-07 23:34:34.514163210,2025-06-08 11:15:56.899437101,11.69,3
CASE_006500,2026-02-08 11:36:29.413530943,2026-02-09 17:21:25.387617987,29.749,4
CASE_006501,2024-10-29 01:38:16.913429149,2024-10-29 02:00:36.265258878,0.372,0
CASE_006502,2024-10-08 03:31:10.723029178,2024-10-08 14:35:21.770595315,11.07,3
CASE_006503,2024-06-18 17:38:43.289807850,2024-06-18 21:01:56.778239646,3.387,2
CASE_006504,2025-10-25 20:33:54.051172967,2025-10-27 01:56:57.853047440,29.384,4
CASE_006505,2025-04-27 04:54:27.422981865,2025-04-27 07:09:53.408097237,2.257,1
CASE_006508,2024-05-31 13:08:29.046856737,2024-05-31 19:38:57.529295213,6.508,3
CASE_006509,2024-11-19 08:57:03.456022013,2024-11-19 10:15:39.609109519,1.31,1
CASE_006511,2024-04-14 13:02:34.268366951,2024-04-14 16:51:00.643964816,3.807,2
CASE_006512,2025-01-31 14:11:45.088219134,2025-01-31 14:25:37.261656633,0.231,0
CASE_006515,2025-06-25 21:14:46.229539429,2025-06-25 23:28:54.506875157,2.236,1
CASE_006516,2024-03-27 17:56:47.366041503,2024-03-28 04:27:54.166601720,10.519,3
CASE_006517,2025-02-19 14:20:32.706964054,2025-02-20 03:20:31.528418034,13.0,4
CASE_006518,2024-06-01 11:39:28.006074562,2024-06-02 06:26:20.127580525,18.781,4
CASE_006519,2024-03-22 23:30:55.350160656,2024-03-23 04:10:11.252261592,4.654,2
CASE_006520,2024-09-11 06:09:58.924714277,2024-09-11 16:38:49.634346218,10.481,3
CASE_006521,2025-04-14 22:18:27.045397208,2025-04-15 00:55:55.098464148,2.624,1
CASE_006522,2025-02-05 19:38:47.245889860,2025-02-06 21:21:21.608253132,25.71,4
CASE_006524,2024-02-17 14:39:16.383114554,2024-02-17 17:43:48.204985701,3.076,2
CASE_006525,2024-08-11 11:50:45.438161667,2024-08-11 13:43:33.519941716,1.88,1
CASE_006527,2025-10-03 15:43:55.673170537,2025-10-03 17:44:05.632170068,2.003,1
CASE_006528,2025-02-28 06:43:01.044810883,2025-02-28 06:48:34.945319233,0.093,0
CASE_006532,2025-12-22 18:43:46.426401191,2025-12-23 00:46:29.298406,6.045,3
CASE_006533,2024-04-07 04:49:56.781850533,2024-04-07 07:17:58.704127470,2.467,1
CASE_006534,2024-06-28 01:08:25.443456680,2024-06-29 07:58:00.313810356,30.826,4
CASE_006535,2025-04-03 23:37:47.715197225,2025-04-04 03:19:28.070386298,3.695,2
CASE_006536,2025-08-01 16:22:56.252860920,2025-08-01 18:33:30.032419042,2.176,1
CASE_006537,2024-04-26 02:31:25.992493310,2024-04-26 04:00:34.607162622,1.486,1
CASE_006539,2025-10-16 01:32:22.286714712,2025-10-16 04:49:20.666498120,3.283,2
CASE_006540,2024-08-27 08:34:23.309518624,2024-08-27 17:25:09.792359127,8.846,3
CASE_006541,2024-06-14 12:25:18.885257216,2024-06-14 14:28:57.494266357,2.061,1
CASE_006542,2024-10-21 21:21:35.567825819,2024-10-21 23:15:16.838856973,1.895,1
CASE_006543,2024-05-03 01:25:04.854636642,2024-05-03 14:13:37.787984404,12.809,4
CASE_006547,2026-05-05 18:12:16.527715264,2026-05-06 05:07:27.008069425,10.92,3
CASE_006548,2025-10-02 04:01:54.966541588,2025-10-02 05:24:01.397077498,1.368,1
CASE_006550,2025-04-17 02:14:52.951765245,2025-04-17 05:40:10.123765838,3.421,2
CASE_006551,2024-08-02 14:49:23.499977201,2024-08-02 23:58:33.441366522,9.153,3
CASE_006552,2026-01-05 10:36:57.478236479,2026-01-06 04:17:16.717739920,17.672,4
CASE_006554,2024-08-22 22:46:38.267636543,2024-08-23 15:53:25.653560026,17.113,4
CASE_006556,2024-03-26 19:08:48.844004547,2024-03-26 19:37:40.548508415,0.481,0
CASE_006557,2025-12-04 17:22:00.477924567,2025-12-04 18:56:48.723386533,1.58,1
CASE_006558,2024-02-18 21:47:23.181182975,2024-02-19 01:05:45.590020835,3.306,2
CASE_006561,2025-04-30 06:00:10.049395,2025-04-30 07:57:10.775624425,1.95,1
CASE_006562,2025-08-27 13:23:27.774202164,2025-08-27 23:02:25.992682985,9.65,3
CASE_006563,2025-12-31 13:09:12.103437118,2025-12-31 17:19:42.992539253,4.175,2
CASE_006564,2026-05-25 01:50:32.673579177,2026-05-25 20:07:39.954552939,18.285,4
CASE_006565,2026-03-21 08:17:32.290772333,2026-03-21 09:15:20.829783096,0.963,0
CASE_006567,2024-01-07 14:24:26.368380646,2024-01-07 18:27:43.905974244,4.055,2
CASE_006568,2024-11-14 12:00:47.060532533,2024-11-14 17:37:54.080037584,5.619,2
CASE_006571,2026-04-10 17:56:41.522436190,2026-04-11 00:35:32.224679384,6.647,3
CASE_006572,2025-09-16 19:56:24.051840774,2025-09-16 21:19:41.230981129,1.388,1
CASE_006573,2025-02-05 04:44:51.464104925,2025-02-05 11:38:08.090896500,6.888,3
CASE_006574,2025-01-11 10:37:10.517246799,2025-01-11 12:29:31.093891252,1.872,1
CASE_006575,2024-09-27 17:33:18.598067825,2024-09-28 08:42:28.753016625,15.153,4
CASE_006576,2025-10-11 18:24:00.884219268,2025-10-11 22:47:27.303499545,4.391,2
CASE_006577,2025-09-07 22:30:55.040029740,2025-09-08 02:28:24.355242009,3.958,2
CASE_006579,2026-05-18 09:59:15.331270276,2026-05-19 05:13:34.976689586,19.239,4
CASE_006580,2026-04-12 10:33:35.581101139,2026-04-12 12:06:05.565428021,1.542,1
CASE_006581,2025-10-13 08:56:16.615180570,2025-10-14 05:07:30.907291985,20.187,4
CASE_006582,2026-02-14 17:15:52.819815089,2026-02-14 20:57:02.269984019,3.686,2
CASE_006584,2024-01-22 15:54:27.077251470,2024-01-22 16:15:57.075461095,0.358,0
CASE_006585,2025-12-27 06:29:42.659422504,2025-12-27 07:40:56.193260136,1.187,1
CASE_006586,2026-02-20 00:37:46.971711009,2026-02-20 01:23:35.213242931,0.763,0
CASE_006588,2024-07-03 07:38:41.348672291,2024-07-03 19:14:54.693600853,11.604,3
CASE_006589,2026-01-29 01:25:49.617210933,2026-01-29 02:00:01.180502489,0.57,0
CASE_006590,2026-02-06 23:12:04.282313378,2026-02-07 06:27:50.682445537,7.263,3
CASE_006592,2024-07-15 04:15:44.432537486,2024-07-15 05:16:27.063312364,1.012,1
CASE_006593,2025-06-16 05:55:26.312632079,2025-06-16 10:13:24.050009077,4.299,2
CASE_006595,2025-07-07 20:28:03.534658985,2025-07-08 02:09:12.485423432,5.686,2
CASE_006597,2025-06-22 22:23:55.945293131,2025-06-23 02:26:53.088825166,4.049,2
CASE_006598,2025-07-22 17:40:34.492024804,2025-07-23 03:48:09.890325373,10.126,3
CASE_006599,2024-07-09 20:38:12.361318771,2024-07-10 01:37:32.759873031,4.989,2
CASE_006600,2025-10-23 23:53:43.447276327,2025-10-24 02:05:36.061239922,2.198,1
CASE_006601,2024-03-19 23:00:45.266868556,2024-03-20 15:50:04.268729045,16.822,4
CASE_006603,2024-04-10 10:51:01.725873913,2024-04-10 13:05:34.305016270,2.242,1
CASE_006604,2025-10-17 04:18:33.705361217,2025-10-17 20:55:32.205612086,16.616,4
CASE_006606,2025-08-04 05:38:53.767488285,2025-08-04 08:54:56.798948920,3.268,2
CASE_006607,2025-02-04 16:04:03.204033358,2025-02-05 10:27:30.608449108,18.391,4
CASE_006608,2025-04-22 21:56:46.670643061,2025-04-22 23:30:09.315826088,1.556,1
CASE_006609,2025-11-09 16:39:45.853035513,2025-11-10 13:36:48.901785448,20.951,4
CASE_006610,2026-03-19 01:34:43.431647459,2026-03-19 04:27:43.221088648,2.883,1
CASE_006612,2024-02-14 20:26:13.831961546,2024-02-14 22:51:22.668130523,2.419,1
CASE_006613,2026-04-07 16:21:06.693987298,2026-04-07 20:15:24.589947548,3.905,2
CASE_006615,2026-03-11 00:21:44.022873619,2026-03-11 04:01:46.325099158,3.667,2
CASE_006616,2024-07-14 11:04:18.250274642,2024-07-14 16:09:32.435258367,5.087,2
CASE_006617,2024-12-08 06:43:19.303632575,2024-12-08 13:20:05.435447871,6.613,3
CASE_006618,2024-06-27 12:09:08.873386335,2024-06-27 14:52:12.441829294,2.718,1
CASE_006619,2026-05-08 20:08:07.311238655,2026-05-09 00:28:49.600596071,4.345,2
CASE_006620,2026-05-28 12:41:16.286385804,2026-05-28 22:32:50.322566790,9.859,3
CASE_006622,2024-03-10 20:28:05.075288203,2024-03-11 00:10:49.215720226,3.712,2
CASE_006623,2025-07-22 02:18:11.121462745,2025-07-22 15:38:06.656591179,13.332,4
CASE_006624,2025-01-30 04:53:38.271842472,2025-01-30 17:27:38.915971883,12.567,4
CASE_006625,2026-05-05 06:05:26.958587117,2026-05-05 07:28:06.585216350,1.378,1
CASE_006626,2024-11-21 21:08:31.353480369,2024-11-22 02:07:55.560057002,4.99,2
CASE_006628,2025-12-29 17:09:56.104509894,2025-12-29 19:47:43.759342475,2.63,1
CASE_006629,2026-04-16 07:11:42.128643659,2026-04-16 12:40:33.193089729,5.481,2
CASE_006630,2024-03-01 14:40:44.242771259,2024-03-01 23:48:47.331150056,9.134,3
CASE_006631,2024-03-01 16:56:00.442279619,2024-03-02 12:03:51.135857553,19.131,4
CASE_006633,2024-04-24 02:50:26.580278827,2024-04-24 13:28:57.175657549,10.642,3
CASE_006637,2025-01-11 12:17:28.264199160,2025-01-11 16:33:03.594386761,4.26,2
CASE_006638,2026-03-25 05:09:13.932865077,2026-03-25 07:31:23.708362851,2.369,1
CASE_006639,2026-01-02 03:53:16.183608358,2026-01-02 04:35:52.203858453,0.71,0
CASE_006640,2024-10-27 20:15:42.126047904,2024-10-27 22:06:53.479754433,1.853,1
CASE_006641,2024-03-14 15:25:57.777993638,2024-03-14 16:49:45.935285262,1.397,1
CASE_006643,2026-01-26 02:29:33.087293679,2026-01-27 07:45:56.696319978,29.273,4
CASE_006644,2025-08-30 15:43:40.203501094,2025-08-30 16:53:21.980186400,1.162,1
CASE_006645,2025-12-23 21:38:00.936836075,2025-12-23 23:23:39.603938064,1.761,1
CASE_006647,2024-01-28 01:50:53.405893970,2024-01-28 15:45:47.922738883,13.915,4
CASE_006648,2026-02-15 06:39:30.152149773,2026-02-15 10:04:15.240630078,3.413,2
