atm_id,atm_name,bank_name,state,district,city,area,pincode,latitude,longitude,location_type
ATM_002024,Bank of Baroda Petrol Station ATM 2024,Bank of Baroda,Maharashtra,Pune,Pune,Area-59,80295,18.488121322931423,73.8130518764456,Petrol Station ATM
ATM_002025,Kotak Mahindra Bank Bank Branch ATM 2025,Kotak Mahindra Bank,Delhi,New Delhi,Delhi,Area-10,75614,28.689957461229632,77.18856827323435,Bank Branch ATM
ATM_002026,Canara Bank Railway Station ATM 2026,Canara Bank,Delhi,New Delhi,Delhi,Area-13,58801,28.670515057833548,77.20674649941338,Railway Station ATM
ATM_002027,Kotak Mahindra Bank Railway Station ATM 2027,Kotak Mahindra Bank,Gujarat,Ahmedabad,Ahmedabad,Area-18,40769,23.04871776843026,72.48667907985272,Railway Station ATM
ATM_002028,ICICI Bank Standalone Kiosk 2028,ICICI Bank,Delhi,New Delhi,Delhi,Area-58,57845,28.703302581607225,77.2085430612947,Standalone Kiosk
ATM_002029,IndusInd Bank Standalone Kiosk 2029,IndusInd Bank,Karnataka,Bengaluru Urban,Bengaluru,Area-32,81757,12.969833995392692,77.59276887568868,Standalone Kiosk
ATM_002030,ICICI Bank Bus Terminal ATM 2030,ICICI Bank,Telangana,Hyderabad,Hyderabad,Area-16,44977,17.37644664982038,78.48686582707327,Bus Terminal ATM
ATM_002031,Punjab National Bank Petrol Station ATM 2031,Punjab National Bank,Maharashtra,Mumbai City,Mumbai,Area-57,72116,19.10761176351867,72.85865921108939,Petrol Station ATM
ATM_002032,Kotak Mahindra Bank Bus Terminal ATM 2032,Kotak Mahindra Bank,Karnataka,Bengaluru Urban,Bengaluru,Area-25,48988,13.01991189296648,77.50568878414715,Bus Terminal ATM
ATM_002033,Axis Bank Bus Terminal ATM 2033,Axis Bank,Maharashtra,Nagpur,Nagpur,Area-16,75468,21.178956348652353,79.11765178920703,Bus Terminal ATM
ATM_002034,SBI Mall ATM 2034,SBI,Delhi,New Delhi,Delhi,Area-54,81529,28.582694052605238,77.31235364769134,Mall ATM
ATM_002035,Canara Bank Petrol Station ATM 2035,Canara Bank,Maharashtra,Mumbai City,Mumbai,Area-10,77619,19.072658707243445,72.93047940601727,Petrol Station ATM
ATM_002036,ICICI Bank Bank Branch ATM 2036,ICICI Bank,West Bengal,Kolkata,Kolkata,Area-57,68107,22.59177999886842,88.33721264368498,Bank Branch ATM
ATM_002037,Yes Bank Airport ATM 2037,Yes Bank,Gujarat,Surat,Surat,Area-3,81263,21.18043115475524,72.93493570839141,Airport ATM
ATM_002038,IDFC First Bank Standalone Kiosk 2038,IDFC First Bank,Maharashtra,Mumbai City,Mumbai,Area-34,49500,19.055810711873814,72.93817266323113,Standalone Kiosk
ATM_002039,Bank of Baroda Standalone Kiosk 2039,Bank of Baroda,Telangana,Hyderabad,Hyderabad,Area-35,72791,17.346299969569827,78.48189030476516,Standalone Kiosk
ATM_002040,Bank of Baroda Railway Station ATM 2040,Bank of Baroda,West Bengal,Kolkata,Kolkata,Area-57,66882,22.576862069785417,88.36629283769227,Railway Station ATM
ATM_002041,IndusInd Bank Petrol Station ATM 2041,IndusInd Bank,Maharashtra,Nashik,Nashik,Area-55,69232,20.009138692063015,73.78672175852464,Petrol Station ATM
ATM_002042,SBI University ATM 2042,SBI,West Bengal,Kolkata,Kolkata,Area-50,73336,22.557563163039354,88.36481539556249,University ATM
ATM_002043,Punjab National Bank Market ATM 2043,Punjab National Bank,Telangana,Hyderabad,Hyderabad,Area-55,62646,17.39941948944294,78.52516876133494,Market ATM
ATM_002044,SBI Bus Terminal ATM 2044,SBI,Uttar Pradesh,Lucknow,Lucknow,Area-52,56424,26.838135112995737,81.01916040089851,Bus Terminal ATM
ATM_002045,HDFC Bank Mall ATM 2045,HDFC Bank,Madhya Pradesh,Indore,Indore,Area-31,51367,22.729494225894808,75.82328251573769,Mall ATM
ATM_002046,IndusInd Bank Mall ATM 2046,IndusInd Bank,Maharashtra,Mumbai City,Mumbai,Area-52,82444,19.07128214145947,72.87210845502653,Mall ATM
ATM_002047,HDFC Bank Bus Terminal ATM 2047,HDFC Bank,Delhi,New Delhi,Delhi,Area-46,60730,28.585976234011433,77.21618859611836,Bus Terminal ATM
ATM_002048,IndusInd Bank Standalone Kiosk 2048,IndusInd Bank,Karnataka,Bengaluru Urban,Bengaluru,Area-23,50278,12.949926783016748,77.63410889987566,Standalone Kiosk
ATM_002049,IDFC First Bank Bus Terminal ATM 2049,IDFC First Bank,Maharashtra,Thane,Thane,Area-52,49155,19.305355538726918,72.91172141378937,Bus Terminal ATM
ATM_002050,Canara Bank Hospital ATM 2050,Canara Bank,Maharashtra,Nagpur,Nagpur,Area-2,59103,21.15180325492954,79.04310473746483,Hospital ATM
ATM_002051,Union Bank of India Market ATM 2051,Union Bank of India,Madhya Pradesh,Indore,Indore,Area-7,56573,22.717680898748664,75.84745521800622,Market ATM
ATM_002052,ICICI Bank Standalone Kiosk 2052,ICICI Bank,Maharashtra,Mumbai City,Mumbai,Area-10,51324,19.01675822880776,72.89982350097253,Standalone Kiosk
ATM_002053,HDFC Bank Residential Complex ATM 2053,HDFC Bank,Delhi,New Delhi,Delhi,Area-32,65604,28.712624797848285,77.19562511422912,Residential Complex ATM
ATM_002054,Punjab National Bank Mall ATM 2054,Punjab National Bank,Gujarat,Ahmedabad,Ahmedabad,Area-5,73892,23.001385763437995,72.48188465005795,Mall ATM
ATM_002055,IDFC First Bank Bank Branch ATM 2055,IDFC First Bank,Maharashtra,Nagpur,Nagpur,Area-14,50363,21.06560889461726,79.13294930261827,Bank Branch ATM
ATM_002056,Axis Bank Market ATM 2056,Axis Bank,Karnataka,Bengaluru Urban,Bengaluru,Area-15,62265,13.068882699869128,77.56933672632191,Market ATM
ATM_002057,ICICI Bank Market ATM 2057,ICICI Bank,Madhya Pradesh,Indore,Indore,Area-15,71101,22.774166489104083,75.81224346279879,Market ATM
ATM_002058,IDFC First Bank Petrol Station ATM 2058,IDFC First Bank,Karnataka,Bengaluru Urban,Bengaluru,Area-4,55982,12.964822824936805,77.48444347387439,Petrol Station ATM
ATM_002059,Canara Bank University ATM 2059,Canara Bank,Maharashtra,Thane,Thane,Area-14,71564,19.21868350055973,72.97431135243248,University ATM
ATM_002060,Kotak Mahindra Bank Standalone Kiosk 2060,Kotak Mahindra Bank,Maharashtra,Mumbai City,Mumbai,Area-17,40821,18.995940375432983,72.92178691896802,Standalone Kiosk
ATM_002061,Punjab National Bank Residential Complex ATM 2061,Punjab National Bank,Gujarat,Surat,Surat,Area-45,59871,21.0776489920402,72.82651295775248,Residential Complex ATM
ATM_002062,IDFC First Bank Railway Station ATM 2062,IDFC First Bank,Maharashtra,Pune,Pune,Area-35,73994,18.555984605373542,73.95424555279862,Railway Station ATM
ATM_002063,Union Bank of India Railway Station ATM 2063,Union Bank of India,Karnataka,Bengaluru Urban,Bengaluru,Area-19,45872,12.928917374113043,77.5646736302696,Railway Station ATM
ATM_002064,Punjab National Bank Bus Terminal ATM 2064,Punjab National Bank,Maharashtra,Mumbai City,Mumbai,Area-9,70364,19.01773460968107,72.94342055642436,Bus Terminal ATM
ATM_002065,HDFC Bank Standalone Kiosk 2065,HDFC Bank,Delhi,New Delhi,Delhi,Area-31,76607,28.60177995710022,77.22866048757238,Standalone Kiosk
ATM_002066,Yes Bank Railway Station ATM 2066,Yes Bank,Uttar Pradesh,Lucknow,Lucknow,Area-19,68965,26.908483845870006,80.92284471532267,Railway Station ATM
ATM_002067,HDFC Bank Bank Branch ATM 2067,HDFC Bank,Karnataka,Bengaluru Urban,Bengaluru,Area-42,64669,12.99138217572336,77.62881941899776,Bank Branch ATM
ATM_002068,Bank of Baroda Residential Complex ATM 2068,Bank of Baroda,Gujarat,Surat,Surat,Area-14,77791,21.20124023044705,72.77052792242043,Residential Complex ATM
ATM_002069,Yes Bank Bus Terminal ATM 2069,Yes Bank,Maharashtra,Pune,Pune,Area-59,67915,18.506053499694243,73.93222184344658,Bus Terminal ATM
ATM_002070,Bank of Baroda Railway Station ATM 2070,Bank of Baroda,Karnataka,Bengaluru Urban,Bengaluru,Area-6,79651,13.008514410471262,77.60149510550194,Railway Station ATM
ATM_002071,IDFC First Bank Mall ATM 2071,IDFC First Bank,Rajasthan,Jaipur,Jaipur,Area-50,44722,26.93502566711476,75.7938935978432,Mall ATM
ATM_002072,Bank of Baroda Bank Branch ATM 2072,Bank of Baroda,Delhi,New Delhi,Delhi,Area-40,54628,28.582509708940933,77.22605244985789,Bank Branch ATM
ATM_002073,Union Bank of India Bank Branch ATM 2073,Union Bank of India,Maharashtra,Pune,Pune,Area-40,56404,18.45153915135706,73.87806562314695,Bank Branch ATM
ATM_002074,Canara Bank Bus Terminal ATM 2074,Canara Bank,Gujarat,Ahmedabad,Ahmedabad,Area-53,81323,22.99123891290394,72.64328777680346,Bus Terminal ATM
ATM_002075,Axis Bank Bus Terminal ATM 2075,Axis Bank,Delhi,New Delhi,Delhi,Area-27,46669,28.574753742688337,77.12933964525517,Bus Terminal ATM
ATM_002076,Yes Bank Hospital ATM 2076,Yes Bank,Karnataka,Bengaluru Urban,Bengaluru,Area-43,67982,12.95797833627105,77.59589097648119,Hospital ATM
ATM_002077,Bank of Baroda Mall ATM 2077,Bank of Baroda,Madhya Pradesh,Indore,Indore,Area-32,42923,22.798666360599324,75.90077525911501,Mall ATM
ATM_002078,Bank of Baroda Petrol Station ATM 2078,Bank of Baroda,Maharashtra,Thane,Navi Mumbai,Area-41,76288,18.990004687588552,73.09392280940384,Petrol Station ATM
ATM_002079,Canara Bank Petrol Station ATM 2079,Canara Bank,Maharashtra,Nashik,Nashik,Area-33,75857,20.000143906202393,73.79189765222252,Petrol Station ATM
ATM_002080,IndusInd Bank Petrol Station ATM 2080,IndusInd Bank,Maharashtra,Mumbai City,Mumbai,Area-58,44118,19.109482755566763,72.89248339726673,Petrol Station ATM
ATM_002081,Yes Bank Residential Complex ATM 2081,Yes Bank,Delhi,New Delhi,Delhi,Area-20,68629,28.626966963416372,77.26451395278428,Residential Complex ATM
ATM_002082,Punjab National Bank Market ATM 2082,Punjab National Bank,Maharashtra,Thane,Navi Mumbai,Area-44,77936,19.02108690494292,72.99043237763642,Market ATM
ATM_002083,ICICI Bank Bank Branch ATM 2083,ICICI Bank,Tamil Nadu,Chennai,Chennai,Area-10,44962,13.078475406450757,80.25841093001578,Bank Branch ATM
ATM_002084,Axis Bank Bank Branch ATM 2084,Axis Bank,Maharashtra,Thane,Navi Mumbai,Area-3,76642,19.04743858148997,73.0115621029312,Bank Branch ATM
ATM_002085,Axis Bank Bank Branch ATM 2085,Axis Bank,Tamil Nadu,Chennai,Chennai,Area-42,55667,13.082807068216878,80.26797617495345,Bank Branch ATM
ATM_002086,Axis Bank Hospital ATM 2086,Axis Bank,Maharashtra,Pune,Pune,Area-13,64450,18.510586823320995,73.85435282372038,Hospital ATM
ATM_002087,Bank of Baroda Market ATM 2087,Bank of Baroda,Maharashtra,Nagpur,Nagpur,Area-1,43750,21.134764120136058,79.11670967430159,Market ATM
ATM_002088,SBI Bank Branch ATM 2088,SBI,Maharashtra,Nagpur,Nagpur,Area-38,53320,21.23438634417323,79.09166977816082,Bank Branch ATM
ATM_002089,Kotak Mahindra Bank Bank Branch ATM 2089,Kotak Mahindra Bank,Tamil Nadu,Chennai,Chennai,Area-37,56130,13.048412187972678,80.22403775915407,Bank Branch ATM
ATM_002090,Yes Bank Airport ATM 2090,Yes Bank,Delhi,New Delhi,Delhi,Area-38,56850,28.602567328727506,77.25965732826599,Airport ATM
ATM_002091,Bank of Baroda Market ATM 2091,Bank of Baroda,Delhi,New Delhi,Delhi,Area-27,71154,28.6138549759504,77.2905444523661,Market ATM
ATM_002092,SBI Bank Branch ATM 2092,SBI,Gujarat,Ahmedabad,Ahmedabad,Area-50,54697,23.080310863648602,72.56138066089322,Bank Branch ATM
ATM_002093,Punjab National Bank Airport ATM 2093,Punjab National Bank,Telangana,Hyderabad,Hyderabad,Area-1,80492,17.391515114424074,78.4999420388639,Airport ATM
ATM_002094,Punjab National Bank Petrol Station ATM 2094,Punjab National Bank,Maharashtra,Pune,Pune,Area-10,82138,18.54396933720149,73.86183693578465,Petrol Station ATM
ATM_002095,Canara Bank Market ATM 2095,Canara Bank,Uttar Pradesh,Lucknow,Lucknow,Area-23,79243,26.869550422570644,80.93776995677543,Market ATM
ATM_002096,Axis Bank Market ATM 2096,Axis Bank,Maharashtra,Nagpur,Nagpur,Area-58,71190,21.123443981121973,79.15348072861798,Market ATM
ATM_002097,Axis Bank Standalone Kiosk 2097,Axis Bank,Maharashtra,Mumbai City,Mumbai,Area-43,82292,19.036872629887906,72.91047720581562,Standalone Kiosk
ATM_002098,Union Bank of India Bus Terminal ATM 2098,Union Bank of India,Karnataka,Bengaluru Urban,Bengaluru,Area-31,55671,13.008198994256423,77.61553558856995,Bus Terminal ATM
ATM_002099,ICICI Bank Residential Complex ATM 2099,ICICI Bank,Maharashtra,Thane,Thane,Area-57,42612,19.168728124187552,73.01422982056354,Residential Complex ATM
ATM_002100,IndusInd Bank Petrol Station ATM 2100,IndusInd Bank,Maharashtra,Pune,Pune,Area-55,52489,18.62368395256618,73.83749290571424,Petrol Station ATM
ATM_002101,Axis Bank Standalone Kiosk 2101,Axis Bank,West Bengal,Kolkata,Kolkata,Area-7,54857,22.56089751249243,88.32936729183355,Standalone Kiosk
ATM_002102,IDFC First Bank Standalone Kiosk 2102,IDFC First Bank,Maharashtra,Thane,Thane,Area-32,59777,19.16282150234211,72.98785073989933,Standalone Kiosk
ATM_002103,SBI Residential Complex ATM 2103,SBI,Gujarat,Ahmedabad,Ahmedabad,Area-57,41713,23.004152036899477,72.62418706851281,Residential Complex ATM
ATM_002104,Axis Bank Bank Branch ATM 2104,Axis Bank,Uttar Pradesh,Lucknow,Lucknow,Area-12,56638,26.795084821928697,81.01095712944424,Bank Branch ATM
ATM_002105,Punjab National Bank Bank Branch ATM 2105,Punjab National Bank,Telangana,Hyderabad,Hyderabad,Area-10,76725,17.324557897435458,78.43347591277565,Bank Branch ATM
ATM_002106,Bank of Baroda Petrol Station ATM 2106,Bank of Baroda,Tamil Nadu,Chennai,Chennai,Area-21,55303,13.080496478335423,80.35158712574754,Petrol Station ATM
ATM_002107,HDFC Bank Railway Station ATM 2107,HDFC Bank,Tamil Nadu,Chennai,Chennai,Area-58,78333,13.095288804519875,80.28895433915142,Railway Station ATM
ATM_002108,ICICI Bank Standalone Kiosk 2108,ICICI Bank,Madhya Pradesh,Indore,Indore,Area-14,41368,22.703507205682442,75.80804081154476,Standalone Kiosk
ATM_002109,Yes Bank Market ATM 2109,Yes Bank,Maharashtra,Nagpur,Nagpur,Area-38,40766,21.205617754640755,79.01944413450771,Market ATM
ATM_002110,IndusInd Bank Bus Terminal ATM 2110,IndusInd Bank,Maharashtra,Thane,Thane,Area-16,78488,19.251901981951924,72.95276797400051,Bus Terminal ATM
ATM_002111,Bank of Baroda Railway Station ATM 2111,Bank of Baroda,Karnataka,Bengaluru Urban,Bengaluru,Area-44,66962,13.02941363693805,77.50293094829021,Railway Station ATM
ATM_002112,HDFC Bank Petrol Station ATM 2112,HDFC Bank,Karnataka,Bengaluru Urban,Bengaluru,Area-53,79136,12.932890241072643,77.58686711455199,Petrol Station ATM
ATM_002113,Axis Bank Bank Branch ATM 2113,Axis Bank,Maharashtra,Thane,Navi Mumbai,Area-3,42444,19.045996839186387,72.97447234562226,Bank Branch ATM
ATM_002114,IndusInd Bank Bank Branch ATM 2114,IndusInd Bank,Telangana,Hyderabad,Hyderabad,Area-23,51239,17.430905420578522,78.46270430196313,Bank Branch ATM
ATM_002115,IndusInd Bank Mall ATM 2115,IndusInd Bank,Maharashtra,Mumbai City,Mumbai,Area-35,46833,19.122378372866123,72.88495571489098,Mall ATM
ATM_002116,IDFC First Bank Bank Branch ATM 2116,IDFC First Bank,Uttar Pradesh,Lucknow,Lucknow,Area-11,48531,26.768872804691977,80.99995730763725,Bank Branch ATM
ATM_002117,Yes Bank Standalone Kiosk 2117,Yes Bank,Maharashtra,Pune,Pune,Area-38,41657,18.525171792105017,73.87367302738114,Standalone Kiosk
ATM_002118,Union Bank of India Residential Complex ATM 2118,Union Bank of India,Maharashtra,Mumbai City,Mumbai,Area-22,71637,19.1373565101862,72.87638175931258,Residential Complex ATM
ATM_002119,Canara Bank Petrol Station ATM 2119,Canara Bank,Maharashtra,Mumbai City,Mumbai,Area-3,52171,19.136433204873427,72.84739667131043,Petrol Station ATM
ATM_002120,IDFC First Bank Standalone Kiosk 2120,IDFC First Bank,Maharashtra,Pune,Pune,Area-37,57804,18.550036300239235,73.76482047954491,Standalone Kiosk
ATM_002121,Canara Bank Mall ATM 2121,Canara Bank,Maharashtra,Pune,Pune,Area-3,45838,18.501676460351472,73.9232905868522,Mall ATM
ATM_002122,Punjab National Bank Residential Complex ATM 2122,Punjab National Bank,Maharashtra,Mumbai City,Mumbai,Area-12,79646,19.175121344394444,72.84514733032393,Residential Complex ATM
ATM_002123,Canara Bank University ATM 2123,Canara Bank,Maharashtra,Pune,Pune,Area-10,76352,18.61310047613829,73.87487264283115,University ATM
ATM_002124,Axis Bank Hospital ATM 2124,Axis Bank,Maharashtra,Thane,Navi Mumbai,Area-4,66750,19.047309583983886,73.06659763717973,Hospital ATM
ATM_002125,Canara Bank Railway Station ATM 2125,Canara Bank,Delhi,New Delhi,Delhi,Area-25,70729,28.544896129201312,77.1380391989962,Railway Station ATM
ATM_002126,Punjab National Bank Bank Branch ATM 2126,Punjab National Bank,Delhi,New Delhi,Delhi,Area-52,48920,28.641560388183684,77.09524797028229,Bank Branch ATM
ATM_002127,Bank of Baroda Bank Branch ATM 2127,Bank of Baroda,Maharashtra,Nagpur,Nagpur,Area-19,69205,21.166497960658784,79.06829298646034,Bank Branch ATM
ATM_002128,ICICI Bank Railway Station ATM 2128,ICICI Bank,Maharashtra,Nagpur,Nagpur,Area-15,67917,21.125214213518827,79.15539914778326,Railway Station ATM
ATM_002129,IndusInd Bank Bank Branch ATM 2129,IndusInd Bank,Maharashtra,Mumbai City,Mumbai,Area-48,41897,19.052428219200657,72.89812183301996,Bank Branch ATM
ATM_002130,Union Bank of India University ATM 2130,Union Bank of India,Maharashtra,Mumbai City,Mumbai,Area-56,54367,19.008586112525936,72.89850747237102,University ATM
ATM_002131,HDFC Bank Bank Branch ATM 2131,HDFC Bank,Maharashtra,Thane,Navi Mumbai,Area-18,60743,19.042978499862283,73.03150630056489,Bank Branch ATM
ATM_002132,Bank of Baroda Railway Station ATM 2132,Bank of Baroda,West Bengal,Kolkata,Kolkata,Area-3,44337,22.624702746761592,88.29905631278521,Railway Station ATM
ATM_002133,Bank of Baroda University ATM 2133,Bank of Baroda,Madhya Pradesh,Indore,Indore,Area-45,74311,22.695776981992285,75.89958057781695,University ATM
ATM_002134,Yes Bank Residential Complex ATM 2134,Yes Bank,Uttar Pradesh,Lucknow,Lucknow,Area-39,55676,26.866593873337067,81.01377938393541,Residential Complex ATM
ATM_002135,IDFC First Bank Railway Station ATM 2135,IDFC First Bank,Karnataka,Bengaluru Urban,Bengaluru,Area-59,50144,12.969246901770896,77.59614957045375,Railway Station ATM
ATM_002136,Yes Bank Bus Terminal ATM 2136,Yes Bank,Karnataka,Bengaluru Urban,Bengaluru,Area-40,62186,12.95316067006834,77.519804753505,Bus Terminal ATM
ATM_002137,Bank of Baroda Petrol Station ATM 2137,Bank of Baroda,Maharashtra,Nashik,Nashik,Area-55,56693,20.034430139972255,73.74842968937661,Petrol Station ATM
ATM_002138,HDFC Bank Residential Complex ATM 2138,HDFC Bank,West Bengal,Kolkata,Kolkata,Area-10,71955,22.58718924828441,88.43537707937136,Residential Complex ATM
ATM_002139,Union Bank of India Standalone Kiosk 2139,Union Bank of India,West Bengal,Kolkata,Kolkata,Area-10,77130,22.588547286807668,88.39657397513255,Standalone Kiosk
ATM_002140,ICICI Bank Mall ATM 2140,ICICI Bank,Gujarat,Ahmedabad,Ahmedabad,Area-40,60120,23.037291100005497,72.56547482336016,Mall ATM
ATM_002141,Canara Bank Standalone Kiosk 2141,Canara Bank,Rajasthan,Jaipur,Jaipur,Area-45,74167,26.867712861697697,75.77070533985517,Standalone Kiosk
ATM_002142,Punjab National Bank Petrol Station ATM 2142,Punjab National Bank,Delhi,New Delhi,Delhi,Area-23,73101,28.546041406366616,77.2958262869219,Petrol Station ATM
ATM_002143,Punjab National Bank Bank Branch ATM 2143,Punjab National Bank,West Bengal,Kolkata,Kolkata,Area-26,44934,22.580310048747577,88.38922865602271,Bank Branch ATM
ATM_002144,HDFC Bank Mall ATM 2144,HDFC Bank,Gujarat,Ahmedabad,Ahmedabad,Area-23,48526,23.09553110948129,72.56902995883327,Mall ATM
ATM_002145,IDFC First Bank University ATM 2145,IDFC First Bank,Maharashtra,Nashik,Nashik,Area-3,62722,19.99646318248736,73.78417292826997,University ATM
ATM_002146,Union Bank of India Standalone Kiosk 2146,Union Bank of India,Uttar Pradesh,Lucknow,Lucknow,Area-52,80474,26.862258780149205,81.0314452134203,Standalone Kiosk
ATM_002147,Punjab National Bank Bank Branch ATM 2147,Punjab National Bank,Maharashtra,Mumbai City,Mumbai,Area-54,65996,19.097654255988402,72.89249632374141,Bank Branch ATM
ATM_002148,Union Bank of India Petrol Station ATM 2148,Union Bank of India,Madhya Pradesh,Indore,Indore,Area-57,44531,22.734893117611108,75.90795455699647,Petrol Station ATM
ATM_002149,IndusInd Bank Standalone Kiosk 2149,IndusInd Bank,West Bengal,Kolkata,Kolkata,Area-30,53944,22.5731638812917,88.40695106781018,Standalone Kiosk
ATM_002150,Union Bank of India Railway Station ATM 2150,Union Bank of India,Maharashtra,Mumbai City,Mumbai,Area-11,66683,19.08534619683147,72.88599537581884,Railway Station ATM
ATM_002151,IndusInd Bank Bus Terminal ATM 2151,IndusInd Bank,Tamil Nadu,Chennai,Chennai,Area-24,48952,13.087463657080912,80.30874269122434,Bus Terminal ATM
ATM_002152,Bank of Baroda Bus Terminal ATM 2152,Bank of Baroda,Maharashtra,Mumbai City,Mumbai,Area-41,42545,19.104111036840873,72.90452027825285,Bus Terminal ATM
ATM_002153,Punjab National Bank Residential Complex ATM 2153,Punjab National Bank,West Bengal,Kolkata,Kolkata,Area-11,70890,22.53200904328905,88.40637477531087,Residential Complex ATM
ATM_002154,Yes Bank Bank Branch ATM 2154,Yes Bank,West Bengal,Kolkata,Kolkata,Area-10,51400,22.46787609587701,88.37376184106535,Bank Branch ATM
ATM_002155,Canara Bank Hospital ATM 2155,Canara Bank,Telangana,Hyderabad,Hyderabad,Area-59,41694,17.33617957518201,78.5014633096132,Hospital ATM
ATM_002156,Canara Bank Market ATM 2156,Canara Bank,Rajasthan,Jaipur,Jaipur,Area-3,48654,26.9595941168172,75.6898857436436,Market ATM
ATM_002157,Canara Bank University ATM 2157,Canara Bank,Maharashtra,Mumbai City,Mumbai,Area-36,43537,19.07474750136624,72.93048081445804,University ATM
ATM_002158,IndusInd Bank Residential Complex ATM 2158,IndusInd Bank,Maharashtra,Pune,Pune,Area-9,60550,18.529221411298735,73.84871314867459,Residential Complex ATM
ATM_002159,Union Bank of India Residential Complex ATM 2159,Union Bank of India,Delhi,New Delhi,Delhi,Area-2,53252,28.63474935020262,77.19353185886997,Residential Complex ATM
ATM_002160,IDFC First Bank Hospital ATM 2160,IDFC First Bank,Maharashtra,Mumbai City,Mumbai,Area-38,73914,19.118658044155904,72.86605030275622,Hospital ATM
ATM_002161,SBI Mall ATM 2161,SBI,Delhi,New Delhi,Delhi,Area-11,51508,28.62867987913875,77.24535996874206,Mall ATM
ATM_002162,Union Bank of India Railway Station ATM 2162,Union Bank of India,Maharashtra,Pune,Pune,Area-43,44236,18.52289856472343,73.95538041027609,Railway Station ATM
ATM_002163,Axis Bank Bus Terminal ATM 2163,Axis Bank,Delhi,New Delhi,Delhi,Area-49,55733,28.561642398892342,77.15033923070261,Bus Terminal ATM
ATM_002164,HDFC Bank Standalone Kiosk 2164,HDFC Bank,Delhi,New Delhi,Delhi,Area-30,68753,28.653481141341143,77.2641277956389,Standalone Kiosk
ATM_002165,Axis Bank Bus Terminal ATM 2165,Axis Bank,Rajasthan,Jaipur,Jaipur,Area-10,43140,26.958004594306104,75.81781626989785,Bus Terminal ATM
ATM_002166,IDFC First Bank Mall ATM 2166,IDFC First Bank,Maharashtra,Pune,Pune,Area-57,51399,18.55882542474676,73.87693197361764,Mall ATM
ATM_002167,IDFC First Bank Bank Branch ATM 2167,IDFC First Bank,Rajasthan,Jaipur,Jaipur,Area-22,62625,26.860399567786704,75.74138690283336,Bank Branch ATM
ATM_002168,Axis Bank Petrol Station ATM 2168,Axis Bank,Delhi,New Delhi,Delhi,Area-46,48838,28.618437512568814,77.19455151084468,Petrol Station ATM
ATM_002169,ICICI Bank Bank Branch ATM 2169,ICICI Bank,Maharashtra,Nagpur,Nagpur,Area-12,72379,21.14481950728618,79.1070103648754,Bank Branch ATM
ATM_002170,Bank of Baroda Bus Terminal ATM 2170,Bank of Baroda,Karnataka,Bengaluru Urban,Bengaluru,Area-10,67369,13.001553049277332,77.58096120186761,Bus Terminal ATM
ATM_002171,Axis Bank Standalone Kiosk 2171,Axis Bank,Delhi,New Delhi,Delhi,Area-40,42762,28.61872000910209,77.18864641508512,Standalone Kiosk
ATM_002172,Bank of Baroda Market ATM 2172,Bank of Baroda,Maharashtra,Pune,Pune,Area-13,43297,18.585100041059395,73.89280622139057,Market ATM
ATM_002173,IDFC First Bank Airport ATM 2173,IDFC First Bank,Karnataka,Bengaluru Urban,Bengaluru,Area-32,53905,12.96936381528532,77.59611143122397,Airport ATM
ATM_002174,Axis Bank Standalone Kiosk 2174,Axis Bank,Maharashtra,Thane,Thane,Area-36,65810,19.234059166616195,72.98570057086617,Standalone Kiosk
ATM_002175,ICICI Bank Petrol Station ATM 2175,ICICI Bank,Maharashtra,Nagpur,Nagpur,Area-8,79902,21.22985109948751,79.03505191606043,Petrol Station ATM
ATM_002176,HDFC Bank Bus Terminal ATM 2176,HDFC Bank,Karnataka,Bengaluru Urban,Bengaluru,Area-20,66418,12.96672443563606,77.48404660343607,Bus Terminal ATM
ATM_002177,Union Bank of India Bank Branch ATM 2177,Union Bank of India,Delhi,New Delhi,Delhi,Area-12,57248,28.593435988918344,77.15366349244617,Bank Branch ATM
ATM_002178,ICICI Bank Petrol Station ATM 2178,ICICI Bank,Gujarat,Ahmedabad,Ahmedabad,Area-1,65625,23.000523876020125,72.51833682414573,Petrol Station ATM
ATM_002179,ICICI Bank Bank Branch ATM 2179,ICICI Bank,Maharashtra,Pune,Pune,Area-56,81270,18.502067341118398,73.94273161699367,Bank Branch ATM
ATM_002180,IDFC First Bank Hospital ATM 2180,IDFC First Bank,Gujarat,Surat,Surat,Area-2,72339,21.173776198083207,72.8293984798057,Hospital ATM
ATM_002181,HDFC Bank Residential Complex ATM 2181,HDFC Bank,West Bengal,Kolkata,Kolkata,Area-49,43460,22.613436073290845,88.34058298832285,Residential Complex ATM
ATM_002182,Canara Bank Bus Terminal ATM 2182,Canara Bank,Gujarat,Surat,Surat,Area-25,81515,21.16948776035783,72.81955196825491,Bus Terminal ATM
ATM_002183,SBI Petrol Station ATM 2183,SBI,Gujarat,Ahmedabad,Ahmedabad,Area-17,47389,22.979979891297496,72.58053535627191,Petrol Station ATM
ATM_002184,IndusInd Bank Mall ATM 2184,IndusInd Bank,Maharashtra,Thane,Thane,Area-31,69355,19.320032514342074,73.01095955460595,Mall ATM
ATM_002185,Union Bank of India Bus Terminal ATM 2185,Union Bank of India,Karnataka,Bengaluru Urban,Bengaluru,Area-55,49321,13.051788215306498,77.60939423031799,Bus Terminal ATM
