withdrawal_id,complaint_id,account_id,atm_id,withdrawal_timestamp,withdrawal_amount,latitude,longitude,time_since_fraud,time_since_last_transfer,withdrawal_sequence,withdrawal_success
WD_003712,CASE_003712,ACC_014155,ATM_002376,2025-06-29 21:48:59.178533593,651.79,19.227883798090073,72.95538406655477,25.357,24.68,1,1
WD_003713,CASE_003713,ACC_030974,ATM_004115,2025-04-28 11:15:30.451142352,2965.02,22.580676110889797,88.43972922883752,3.165,2.678,1,1
WD_003714,CASE_003714,ACC_039907,ATM_000307,2024-09-22 16:10:11.107405166,7359.11,28.61306324466825,77.21788857511767,1.195,0.365,1,1
WD_003715,CASE_003715,ACC_030974,ATM_006148,2024-01-11 03:10:54.457496957,454.12,21.129587857270277,79.09046756420511,5.636,4.824,1,1
WD_003716,CASE_003716,ACC_024679,ATM_004437,2025-11-07 08:01:34.141775854,18461.3,23.034656141813386,72.60869943566358,3.727,2.505,1,0
WD_003717,CASE_003717,ACC_007030,ATM_006842,2024-10-27 14:43:32.241980248,1994.09,22.774386829337452,75.89493823152216,8.357,7.739,1,1
WD_003718,CASE_003718,ACC_018131,ATM_005448,2025-01-20 23:38:11.526486240,715.05,21.144170365320672,79.15839016526385,11.189,8.66,1,1
WD_003719,CASE_003719,ACC_011798,ATM_005333,2026-04-17 09:31:45.522550702,1807.53,18.509228721871434,73.7788592219612,4.199,2.118,1,1
WD_003720,CASE_003720,ACC_002526,ATM_005106,2024-03-24 10:18:05.602083437,847.8,28.665080341184957,77.26298728331902,3.976,1.33,1,1
WD_003721,CASE_003721,ACC_014960,ATM_001345,2024-11-29 09:57:12.898975484,4301.99,22.630183274435986,75.84715680722199,5.345,2.83,1,1
WD_003722,CASE_003722,ACC_033473,ATM_003426,2024-07-10 16:42:19.057386740,2196.56,13.018997728596608,77.57141472510637,4.142,1.978,1,1
WD_003723,CASE_003723,ACC_035879,ATM_000121,2026-06-12 00:47:47.303252223,1775.56,17.342333292276365,78.49346209537943,5.753,4.101,1,0
WD_003724,CASE_003724,ACC_007556,ATM_006260,2025-01-01 13:14:12.233492423,7932.44,18.608952799685134,73.81490529123998,2.262,1.219,1,1
WD_003725,CASE_003725,ACC_033276,ATM_003958,2026-05-14 04:59:54.332969521,12597.55,21.225790728481655,72.80687249222832,16.747,14.02,1,1
WD_003726,CASE_003726,ACC_024397,ATM_004037,2024-03-06 13:53:24.474442276,5681.35,19.943509901564493,73.77377573484401,7.134,4.929,1,1
WD_003727,CASE_003727,ACC_025734,ATM_004340,2025-05-07 20:31:32.239722482,323.16,22.99905663068676,72.57348351548023,3.447,2.346,1,1
WD_003728,CASE_003728,ACC_023748,ATM_003858,2024-07-01 16:58:08.307693704,5873.03,28.566858077327655,77.14363587280816,5.464,3.721,1,1
WD_003729,CASE_003729,ACC_006471,ATM_000064,2026-06-25 03:05:52.974881820,13390.73,22.567678724930484,88.36879849955517,5.185,3.135,1,1
WD_003730,CASE_003730,ACC_006526,ATM_005399,2025-09-19 19:25:57.605270083,19813.44,13.088763089946212,80.26236158526935,2.259,0.793,1,1
WD_003731,CASE_003731,ACC_030452,ATM_002190,2024-08-19 04:25:47.687240552,73490.58,26.878903737638,81.01743870105923,1.175,0.1,1,1
WD_003732,CASE_003732,ACC_030273,ATM_002460,2024-11-25 10:50:18.873964888,2329.09,12.916396157736958,77.68653407229304,1.967,0.431,1,1
WD_003733,CASE_003733,ACC_015330,ATM_005964,2024-07-08 16:46:16.286005444,2568.74,20.077346433937432,73.76557497076749,20.037,18.586,1,1
WD_003734,CASE_003734,ACC_020781,ATM_003891,2025-01-16 04:32:30.124367729,2613.71,19.238258187458065,73.00394714811405,6.556,5.597,1,1
WD_003735,CASE_003735,ACC_018154,ATM_003945,2024-12-13 23:56:38.403670057,2944.94,19.01673877913548,72.92390658645293,5.154,2.4,1,1
WD_003736,CASE_003736,ACC_018323,ATM_002835,2024-07-30 12:12:13.161517708,21689.77,13.143965733081842,80.20045341544939,11.344,8.919,1,1
WD_003737,CASE_003737,ACC_017961,ATM_004988,2026-06-10 15:20:01.131975675,4308.14,19.021700850988168,73.04766001612056,7.736,5.302,1,1
WD_003738,CASE_003738,ACC_026724,ATM_002699,2026-05-05 07:11:33.144681000,8454.41,28.61756335748483,77.19060608127316,0.7,0.1,1,1
WD_003739,CASE_003739,ACC_027149,ATM_002070,2025-04-24 03:26:20.309251656,2711.26,13.008514410471262,77.60149510550194,4.502,2.64,1,1
WD_003740,CASE_003740,ACC_030662,ATM_001468,2024-10-24 09:11:18.968598575,5799.15,18.572796404947212,73.87209884001817,7.765,6.706,1,1
WD_003741,CASE_003741,ACC_021878,ATM_001669,2025-01-22 22:07:01.924386867,173411.23,19.078662529805115,72.94592802712806,0.869,0.205,1,1
WD_003742,CASE_003742,ACC_021164,ATM_002821,2025-04-07 06:06:49.465785859,107750.08,19.96838611855655,73.87887481139663,2.152,0.716,1,1
WD_003743,CASE_003743,ACC_031225,ATM_003936,2024-06-04 14:38:22.311013615,4586.35,18.50702512461448,73.8572083113547,31.694,30.0,1,1
WD_003744,CASE_003744,ACC_002294,ATM_004246,2024-08-30 10:45:59.750429107,76542.7,18.531094758296273,73.8051182518579,2.672,1.921,1,1
WD_003745,CASE_003745,ACC_019674,ATM_000648,2025-03-04 13:44:33.628213602,22514.43,12.993135315896426,77.55804998379516,5.711,3.326,1,1
WD_003746,CASE_003746,ACC_017816,ATM_001332,2024-02-13 15:43:26.793242545,2145.88,12.943240339222227,77.52985638622394,4.61,0.805,1,1
WD_003747,CASE_003747,ACC_004333,ATM_003616,2024-10-06 22:45:00.218346415,2250.06,13.062206287002951,80.23437105282073,5.36,3.879,1,1
WD_003748,CASE_003748,ACC_006677,ATM_003716,2024-08-15 20:12:52.781517715,33010.43,23.007828210835775,72.54053256133886,10.809,8.49,1,1
WD_003749,CASE_003749,ACC_026885,ATM_005445,2024-05-31 02:14:39.970387091,7273.41,21.205560887007714,72.87189409043991,2.845,1.399,1,1
WD_003750,CASE_003750,ACC_034491,ATM_001952,2024-08-13 19:33:49.265174126,4435.63,19.099735796968297,72.92923168070432,7.148,5.759,1,1
WD_003751,CASE_003751,ACC_031922,ATM_003998,2026-03-02 02:01:12.993315394,833.75,28.545560108630625,77.15619495063748,11.463,5.452,1,1
WD_003752,CASE_003752,ACC_024571,ATM_000170,2024-10-01 13:48:30.816382041,2321.62,21.17060600231675,72.82860990123106,3.408,2.027,1,1
WD_003753,CASE_003753,ACC_020768,ATM_001895,2024-10-28 11:13:39.071089878,4482.56,20.004266939866074,73.74509530951747,14.708,13.69,1,1
WD_003754,CASE_003754,ACC_027047,ATM_000545,2024-06-02 17:54:44.791867017,7513.44,19.272972918400367,73.00308101397218,8.264,5.051,1,1
WD_003755,CASE_003755,ACC_030662,ATM_000469,2024-07-19 06:15:25.547310055,17675.71,19.191712108669,73.06300310674463,3.403,2.071,1,1
WD_003756,CASE_003756,ACC_012158,ATM_006148,2024-08-03 23:26:25.531108363,12456.64,21.129587857270277,79.09046756420511,4.202,3.002,1,1
WD_003757,CASE_003757,ACC_021475,ATM_004237,2026-01-23 15:46:08.348054908,3523.48,28.58631089335216,77.16503249148207,12.27,10.627,1,1
WD_003758,CASE_003758,ACC_037468,ATM_001372,2026-05-31 03:33:45.055387547,4725.37,21.226156917147936,72.85222970669999,2.07,0.294,1,0
WD_003759,CASE_003759,ACC_035604,ATM_004463,2025-01-21 18:31:39.084196216,204.62,21.12347830592843,79.1599766194138,3.132,1.009,1,1
WD_003760,CASE_003760,ACC_012455,ATM_005641,2025-02-17 00:15:55.556912795,2593.95,28.608550087464724,77.27886072249923,17.274,15.229,1,0
WD_003761,CASE_003761,ACC_012399,ATM_001359,2024-11-19 07:44:51.609167379,548.74,13.035726932705108,80.18378761277152,10.343,8.957,1,1
WD_003762,CASE_003762,ACC_036118,ATM_001868,2024-12-27 16:30:21.728653400,39147.71,19.074788751764057,73.04397996564349,7.707,6.782,1,1
WD_003763,CASE_003763,ACC_022050,ATM_004661,2024-11-24 06:15:18.389709279,853.09,13.008804451680781,80.23086250609627,8.111,6.905,1,0
WD_003764,CASE_003764,ACC_024631,ATM_001173,2025-12-17 19:57:31.485277821,576.19,18.47325052136394,73.90238799200165,7.672,5.649,1,0
WD_003765,CASE_003765,ACC_003622,ATM_000281,2026-02-28 18:10:08.283172960,5954.73,19.002014464640876,72.90279097110268,1.451,0.768,1,0
WD_003766,CASE_003766,ACC_015427,ATM_002738,2025-04-28 23:50:58.561241891,486.27,12.990659493114117,77.59034023968574,1.896,0.932,1,1
WD_003767,CASE_003767,ACC_004157,ATM_005988,2026-04-13 02:24:57.303445862,705.23,28.611727268153942,77.2055949476795,2.608,1.077,1,1
WD_003768,CASE_003768,ACC_002634,ATM_002436,2025-01-14 20:13:18.028383821,9146.31,21.154848280694782,72.76883030968479,8.324,5.316,1,1
WD_003769,CASE_003769,ACC_018861,ATM_006962,2025-01-05 21:24:44.548290840,214.72,19.027430474796525,73.05242438952938,2.397,0.797,1,1
WD_003770,CASE_003770,ACC_014153,ATM_002863,2025-06-13 09:45:44.379452540,15828.69,21.15128235808343,79.09190350689187,8.89,7.571,1,1
WD_003771,CASE_003771,ACC_038909,ATM_000987,2026-06-28 01:30:10.648422524,631.1,21.211554425093613,79.00437341807132,3.768,2.773,1,1
WD_003772,CASE_003772,ACC_014093,ATM_004534,2026-02-11 10:40:44.954819809,2191.02,13.024827265307925,77.53521512169709,10.474,9.61,1,1
WD_003773,CASE_003773,ACC_023936,ATM_003191,2024-11-29 04:20:45.321039557,5163.31,18.96977050092425,72.94429433708403,5.417,0.817,1,1
WD_003774,CASE_003774,ACC_000562,ATM_001098,2025-05-28 20:22:46.448238116,1229.6,22.977844617466197,72.53258046463108,2.23,0.485,1,1
WD_003775,CASE_003775,ACC_033929,ATM_000833,2025-12-20 15:27:44.226593719,5523.7,28.620706439627117,77.20105964243339,2.996,1.84,1,1
WD_003776,CASE_003776,ACC_006016,ATM_005298,2024-06-05 17:31:09.761359780,1514.72,18.516250055300056,73.85532671329594,3.437,2.128,1,1
WD_003777,CASE_003777,ACC_032606,ATM_004976,2024-08-25 15:05:04.395702572,1188.72,28.62292192028401,77.23675144271974,4.542,2.726,1,1
WD_003778,CASE_003778,ACC_027953,ATM_006084,2024-06-03 07:05:40.172821280,1176.03,19.084061477556073,72.94869986024408,25.267,23.836,1,0
WD_003779,CASE_003779,ACC_006207,ATM_005712,2026-03-01 15:35:20.809618989,11604.79,12.996550841169265,77.59572473826375,5.577,2.862,1,1
WD_003780,CASE_003780,ACC_028937,ATM_004142,2024-01-03 15:29:43.671344400,6226.67,12.939992152541913,77.59535372489245,14.807,11.958,1,1
WD_003781,CASE_003781,ACC_001791,ATM_001182,2026-04-11 14:16:59.689307149,37363.05,19.1023597377112,72.79592459884692,11.052,10.046,1,1
WD_003782,CASE_003782,ACC_000030,ATM_002165,2024-08-15 09:03:46.132626531,8465.15,26.958004594306104,75.81781626989785,12.191,9.902,1,1
WD_003783,CASE_003783,ACC_025254,ATM_002862,2025-04-16 03:04:50.047170631,668.28,13.012859816887001,77.55866097596588,2.052,0.469,1,1
WD_003784,CASE_003784,ACC_037709,ATM_002859,2024-07-18 23:03:20.135200260,9213.55,22.628025134846414,88.37298436155724,4.342,2.667,1,1
WD_003785,CASE_003785,ACC_023163,ATM_001875,2025-03-13 05:15:43.775493984,5909.17,26.849092836796398,80.94561264281934,3.557,2.791,1,1
WD_003786,CASE_003786,ACC_012156,ATM_001304,2024-08-12 22:36:58.801791087,18266.92,18.521422887824087,73.90959170263372,3.138,2.55,1,1
WD_003787,CASE_003787,ACC_018323,ATM_005120,2026-01-13 12:11:13.661659429,1182.93,12.961280289670052,77.63112374577437,11.35,9.766,1,0
WD_003788,CASE_003788,ACC_007714,ATM_004016,2025-09-19 21:44:03.986705101,11477.58,12.921341957164046,77.55781778434024,3.326,2.297,1,1
WD_003789,CASE_003789,ACC_024620,ATM_002786,2025-12-23 08:11:02.495702540,3098.82,13.018680946582302,80.24421586666199,5.739,5.151,1,1
WD_003790,CASE_003790,ACC_009088,ATM_000781,2024-01-22 18:24:47.023632044,5161.18,18.443053433301536,73.82636592868599,9.99,8.864,1,1
WD_003791,CASE_003791,ACC_003267,ATM_004526,2025-01-11 04:52:05.324807985,2248.0,12.901904597309665,77.64561085078103,11.515,8.798,1,1
WD_003792,CASE_003792,ACC_008931,ATM_003902,2025-07-30 14:07:23.905198489,592.11,22.988726192004112,72.57170248332336,4.407,3.239,1,1
WD_003793,CASE_003793,ACC_021823,ATM_004439,2024-04-25 11:23:35.123548326,22950.47,20.01482942602971,73.8747056095828,7.75,5.298,1,1
WD_003794,CASE_003794,ACC_019289,ATM_006290,2024-10-16 03:24:23.002140348,745.97,26.825502229213622,75.85936095706593,3.145,1.872,1,1
WD_003795,CASE_003795,ACC_029966,ATM_002920,2025-06-30 15:39:48.464168524,6010.17,13.155670500719271,80.33530266783983,11.006,10.051,1,1
WD_003796,CASE_003796,ACC_020694,ATM_003644,2024-02-11 03:41:33.907878470,5755.61,19.11342531395052,72.9572654168623,10.058,8.95,1,1
WD_003797,CASE_003797,ACC_005708,ATM_006597,2026-06-25 10:01:55.686201116,3496.74,18.551027673428806,73.83874222660687,24.013,22.007,1,1
WD_003798,CASE_003798,ACC_010258,ATM_000793,2024-10-07 14:59:23.413935785,9181.25,21.160383300666,79.07494392494868,15.516,14.524,1,1
WD_003799,CASE_003799,ACC_026870,ATM_002181,2024-05-22 05:16:11.309714639,2445.46,22.613436073290845,88.34058298832285,13.488,10.456,1,1
WD_003800,CASE_003800,ACC_035860,ATM_004362,2024-02-26 20:13:40.577061930,6767.73,12.932370164547883,77.5631884843363,29.654,28.039,1,1
WD_003801,CASE_003801,ACC_036279,ATM_006940,2024-07-03 18:31:51.303034115,5779.76,18.513331927968693,73.95823682862003,12.137,10.903,1,1
WD_003802,CASE_003802,ACC_025629,ATM_003527,2026-02-27 10:44:43.398636215,23238.38,19.17331302343854,72.83883062921967,3.489,1.921,1,1
WD_003803,CASE_003803,ACC_005650,ATM_006886,2024-04-17 00:34:14.694462771,1186.23,21.142840428486288,72.89030379498021,5.371,3.011,1,1
WD_003804,CASE_003804,ACC_017656,ATM_003312,2024-10-04 15:49:11.113025747,4394.47,26.863564912190665,81.002295144553,7.221,6.105,1,0
WD_003805,CASE_003805,ACC_012404,ATM_006706,2025-02-15 15:27:49.781383884,7425.28,13.016014080247814,77.52194617768919,7.263,4.828,1,1
WD_003806,CASE_003806,ACC_009088,ATM_001115,2024-08-27 02:12:29.349789360,1282.07,22.733004060592847,75.86084944344965,10.632,9.136,1,1
WD_003807,CASE_003807,ACC_023009,ATM_000940,2024-01-28 16:34:51.371143699,732.64,19.092131603921743,72.94687291871276,3.991,1.961,1,1
WD_003808,CASE_003808,ACC_005570,ATM_000283,2025-02-24 07:37:00.286149281,876.58,18.519834616676565,73.8386673156273,30.574,30.0,1,1
WD_003809,CASE_003809,ACC_019141,ATM_004493,2024-02-27 10:56:49.830127637,2923.76,22.72263784109745,75.85793956520037,4.444,2.213,1,1
WD_003810,CASE_003810,ACC_028248,ATM_002786,2024-04-18 16:37:02.907552536,449.55,13.018680946582302,80.24421586666199,4.925,3.214,1,1
WD_003811,CASE_003811,ACC_020223,ATM_000962,2024-10-23 15:26:27.946070052,518.85,28.63265601786053,77.23275475585729,5.979,3.709,1,1
WD_003812,CASE_003812,ACC_015549,ATM_005722,2025-05-13 11:07:18.685963865,1862.04,19.07933241869667,72.86740676417773,4.108,2.509,1,1
WD_003813,CASE_003813,ACC_001687,ATM_005839,2025-02-15 03:02:50.834571586,1722.39,12.917427900988635,77.59360816975612,6.641,4.348,1,1
WD_003814,CASE_003814,ACC_033432,ATM_006147,2024-12-31 04:12:35.971173340,3388.01,22.503462161759558,88.2794629860629,4.242,2.447,1,0
WD_003815,CASE_003815,ACC_005159,ATM_003245,2025-01-14 01:57:30.087809427,2300.62,19.090372976274,72.8452075079446,6.745,3.007,1,0
WD_003816,CASE_003816,ACC_012996,ATM_003304,2025-07-02 16:35:21.341098863,8062.73,22.662326864873695,75.8746257218246,12.534,10.217,1,1
WD_003817,CASE_003817,ACC_002526,ATM_004173,2024-06-13 06:37:11.161942675,976.13,22.798177714600456,75.81725888390217,2.845,1.891,1,1
WD_003818,CASE_003818,ACC_013138,ATM_005638,2025-08-14 22:39:38.632592750,2673.24,13.138232581658583,80.20452314467178,8.151,6.495,1,1
WD_003819,CASE_003819,ACC_027820,ATM_006924,2025-02-23 12:11:30.475878980,6087.41,12.89381970959425,77.67098873340643,7.378,5.759,1,1
WD_003820,CASE_003820,ACC_031389,ATM_004590,2026-01-12 11:47:13.404198808,723.12,26.935005465702552,75.78810192122883,20.034,17.437,1,1
WD_003821,CASE_003821,ACC_006600,ATM_004500,2025-07-17 10:22:54.817550978,9308.09,22.532554081717464,88.34822430918572,31.501,30.0,1,1
WD_003822,CASE_003822,ACC_003922,ATM_000863,2025-03-05 13:56:34.407810027,1507.72,22.567651879759715,88.37780191535691,24.048,23.026,1,0
WD_003823,CASE_003823,ACC_004599,ATM_005631,2026-06-13 14:28:03.670977650,6038.42,28.609180140101678,77.16812593845012,1.853,0.907,1,1
WD_003824,CASE_003824,ACC_016311,ATM_001542,2024-01-18 02:53:49.614745843,1405.17,18.519594285114852,73.85665390543024,3.467,1.348,1,1
WD_003825,CASE_003825,ACC_039343,ATM_003615,2026-04-17 15:43:04.546342289,13844.98,17.348099014338022,78.5403999373216,2.747,0.681,1,1
WD_003826,CASE_003826,ACC_020175,ATM_003959,2025-12-04 01:10:32.651091419,46629.41,19.08372519033092,72.82203088811548,8.422,6.501,1,1
WD_003827,CASE_003827,ACC_004088,ATM_004233,2025-11-14 23:07:17.713828294,11615.35,22.573765838549242,88.35765501952918,25.01,23.722,1,1
WD_003828,CASE_003828,ACC_004164,ATM_006609,2025-05-18 19:38:06.164581293,9572.2,19.115121181696008,72.8959247904297,2.545,0.716,1,1
WD_003829,CASE_003829,ACC_031389,ATM_005928,2024-04-03 18:33:38.910497806,6425.84,23.016370818553646,72.5688979987309,21.557,20.135,1,0
WD_003830,CASE_003830,ACC_018082,ATM_002826,2025-03-12 20:29:55.190026115,26975.61,22.567850734598576,88.36214489668126,11.704,10.243,1,1
WD_003831,CASE_003831,ACC_002628,ATM_001287,2025-04-24 18:23:42.325074508,1423.18,28.65384739381603,77.18978641542182,2.081,0.918,1,1
WD_003832,CASE_003832,ACC_039825,ATM_002573,2026-03-04 11:31:00.389518209,58552.02,22.559731841869816,88.3170214641427,3.829,2.494,1,1
WD_003833,CASE_003833,ACC_025727,ATM_006484,2024-10-18 02:03:32.003453683,2261.27,22.561061651209062,88.37593187803532,1.929,0.732,1,1
WD_003834,CASE_003834,ACC_026986,ATM_000533,2025-06-27 16:13:15.143658498,3418.11,28.577206522133118,77.18502642423708,3.04,1.61,1,1
WD_003835,CASE_003835,ACC_002700,ATM_003999,2024-06-02 20:20:12.260678127,3660.21,21.182825823774298,79.0393520174923,3.383,2.063,1,1
WD_003836,CASE_003836,ACC_030217,ATM_005257,2025-01-23 23:25:01.662063572,1968.78,17.351936484303756,78.55853210751101,18.582,16.604,1,1
WD_003837,CASE_003837,ACC_017089,ATM_002635,2025-07-19 04:58:17.066826161,1694.38,12.906654504715718,77.56861238117061,5.227,3.598,1,0
WD_003838,CASE_003838,ACC_038698,ATM_003098,2025-07-16 03:51:43.196259225,13774.2,28.509938208576276,77.19295475734776,4.407,2.231,1,1
WD_003839,CASE_003839,ACC_023274,ATM_002899,2026-04-04 23:02:06.175574664,38032.55,17.453676222186886,78.45534587804389,1.904,1.433,1,1
WD_003840,CASE_003840,ACC_003957,ATM_005998,2025-10-12 07:20:36.091285986,1416.15,23.044474371357197,72.53725984114165,2.422,1.916,1,1
WD_003841,CASE_003841,ACC_036395,ATM_002715,2024-03-21 11:35:09.601846336,202.68,26.912543159067717,75.78743395788561,15.907,14.38,1,1
WD_003842,CASE_003842,ACC_010470,ATM_000895,2025-11-17 17:52:50.372883927,1422.41,22.53684340112737,88.38661384489451,3.926,1.931,1,1
WD_003843,CASE_003843,ACC_024184,ATM_006744,2024-04-30 21:10:10.940648938,32736.47,19.122176188867037,72.94301573891322,14.551,13.547,1,1
WD_003844,CASE_003844,ACC_007239,ATM_001044,2026-06-20 13:18:08.459026247,1086.79,13.033340040170376,80.26701847429338,13.43,9.821,1,1
WD_003845,CASE_003845,ACC_017961,ATM_000522,2025-08-18 19:29:34.719430630,19924.59,28.601823898819845,77.25008151775477,5.322,2.373,1,1
WD_003846,CASE_003846,ACC_008458,ATM_002132,2024-05-13 05:23:38.757210272,2813.54,22.624702746761592,88.29905631278521,18.163,15.477,1,1
WD_003847,CASE_003847,ACC_023997,ATM_000688,2024-09-17 18:23:35.225542652,2481.27,21.107254727880044,72.79191948986971,14.721,12.686,1,1
WD_003848,CASE_003848,ACC_002442,ATM_003221,2024-02-15 16:01:40.991980991,11965.18,18.53315787052152,73.76615332301573,7.401,4.665,1,1
WD_003849,CASE_003849,ACC_014413,ATM_004987,2025-11-29 22:06:28.153460895,7058.88,17.395552662934037,78.49201474820738,1.641,0.125,1,1
WD_003850,CASE_003850,ACC_009521,ATM_004599,2025-11-27 13:55:16.378454035,5895.8,21.191943407680682,79.15452024949347,3.083,1.378,1,1
WD_003851,CASE_003851,ACC_030519,ATM_005292,2024-10-24 10:37:40.434970443,24110.9,28.660351081067517,77.13840141052835,5.129,2.763,1,1
WD_003852,CASE_003852,ACC_037730,ATM_005122,2026-03-28 17:11:09.338747644,1287.2,20.01683043307278,73.86953211608927,5.158,3.518,1,1
WD_003853,CASE_003853,ACC_008458,ATM_006885,2025-11-11 03:57:19.434267490,673.02,26.818250364928602,80.8941721930669,5.619,2.561,1,1
WD_003854,CASE_003854,ACC_010934,ATM_006802,2024-08-26 21:22:58.827365557,19211.81,13.166095522162898,80.26916456647355,16.146,14.553,1,1
WD_003855,CASE_003855,ACC_017807,ATM_006728,2024-12-20 01:04:31.403254587,939.27,18.470813096618553,73.91247433504458,1.969,0.487,1,1
WD_003856,CASE_003856,ACC_007560,ATM_002051,2025-10-16 20:11:41.427091264,194.0,22.717680898748664,75.84745521800622,11.482,9.772,1,1
WD_003857,CASE_003857,ACC_006471,ATM_000524,2026-06-28 22:23:04.109476097,9432.01,17.390689921664165,78.46876122170353,6.713,4.905,1,1
WD_003858,CASE_003858,ACC_001967,ATM_000382,2025-06-08 01:26:50.054029714,2878.56,26.810419719954503,80.96752309167604,6.866,3.25,1,1
WD_003859,CASE_003859,ACC_013138,ATM_003738,2024-11-05 11:53:02.855046747,211.96,13.065451242263292,80.23114552258156,7.058,5.694,1,1
WD_003860,CASE_003860,ACC_011441,ATM_006904,2025-07-27 21:00:22.950965695,12348.95,21.14437671713996,79.02923592177703,14.282,14.091,1,1
WD_003861,CASE_003861,ACC_020783,ATM_003331,2025-01-10 07:57:29.333268245,3603.79,21.140375750166285,72.86270579003393,22.545,21.489,1,1
WD_003862,CASE_003862,ACC_025521,ATM_004277,2025-10-24 04:53:51.183267080,324.62,28.60750964084459,77.22387019453937,5.855,4.186,1,1
WD_003863,CASE_003863,ACC_014153,ATM_002863,2024-05-21 11:57:07.368305714,2014.08,21.15128235808343,79.09190350689187,17.377,15.644,1,1
WD_003864,CASE_003864,ACC_034165,ATM_004236,2024-09-17 15:45:57.039454751,32804.39,19.010959516242693,72.96616917644799,17.161,14.892,1,1
WD_003865,CASE_003865,ACC_009957,ATM_006154,2026-03-19 18:19:08.733814501,4817.5,18.560624832908314,73.79476340491718,3.207,0.666,1,1
WD_003866,CASE_003866,ACC_022297,ATM_003939,2025-06-09 04:43:25.710228714,4691.68,12.940063853272992,77.62107367372539,6.623,3.598,1,1
WD_003867,CASE_003867,ACC_038874,ATM_006375,2025-07-14 21:42:33.946236831,3999.71,19.951657276735958,73.69382765189822,3.639,3.019,1,1
WD_003868,CASE_003868,ACC_026547,ATM_005071,2025-07-02 19:38:09.876722619,898.98,19.92130182374843,73.79261389096068,5.669,4.066,1,1
WD_003869,CASE_003869,ACC_019124,ATM_003563,2024-06-24 05:25:22.239663493,352.22,26.910327214621535,80.87886219019883,5.209,3.507,1,1
WD_003870,CASE_003870,ACC_014955,ATM_006699,2024-06-01 07:23:57.768895944,3551.81,13.10683081279547,80.25996511308954,5.943,3.679,1,1
WD_003871,CASE_003871,ACC_027920,ATM_004526,2025-01-31 10:09:27.645249310,2128.03,12.901904597309665,77.64561085078103,9.027,7.4,1,1
WD_003872,CASE_003872,ACC_012753,ATM_005309,2025-10-22 21:43:37.779432651,4477.74,18.983869171845335,72.97567064585198,9.657,8.328,1,1
WD_003873,CASE_003873,ACC_027113,ATM_004144,2024-03-09 11:45:57.275172009,11915.14,28.61630479386772,77.21057839869131,5.605,0.632,1,1
WD_003874,CASE_003874,ACC_019506,ATM_001098,2025-06-26 16:23:48.829404147,3194.92,22.977844617466197,72.53258046463108,7.415,2.17,1,1
WD_003875,CASE_003875,ACC_010883,ATM_006833,2026-01-04 11:40:33.213186859,18937.03,18.543530423647226,73.8988665728592,7.709,4.975,1,1
WD_003876,CASE_003876,ACC_037193,ATM_003219,2026-03-16 18:01:52.553191054,5777.2,18.5259779447762,73.86006521569858,10.837,8.726,1,1
WD_003877,CASE_003877,ACC_034419,ATM_001694,2025-01-22 19:14:33.394104800,3059.33,22.573495609783183,88.35987930322479,5.52,3.931,1,1
WD_003878,CASE_003878,ACC_002753,ATM_001954,2025-10-11 20:42:22.208338233,2890.83,21.18631157235615,72.94218957542773,4.681,1.894,1,1
WD_003879,CASE_003879,ACC_021255,ATM_005822,2024-09-03 03:33:59.250209012,1033.1,23.036836144112424,72.60002468710475,8.334,5.811,1,1
WD_003880,CASE_003880,ACC_018454,ATM_002655,2026-01-02 12:14:57.388423280,21645.13,28.692805654840303,77.26427292184759,4.996,3.421,1,1
WD_003881,CASE_003881,ACC_014855,ATM_000840,2026-03-20 00:53:14.347886723,3588.18,13.005291011247147,77.60566226100238,3.135,1.451,1,1
WD_003882,CASE_003882,ACC_034881,ATM_002036,2025-03-17 01:43:25.043784112,399.49,22.59177999886842,88.33721264368498,6.843,6.073,1,1
WD_003883,CASE_003883,ACC_011136,ATM_005387,2025-10-20 17:13:04.423354304,2439.75,19.065111846455274,72.85958498188914,9.076,8.451,1,1
WD_003884,CASE_003884,ACC_016878,ATM_000293,2025-04-02 14:52:11.645278169,9368.77,26.773697567948048,80.88794692682175,6.487,4.959,1,1
WD_003885,CASE_003885,ACC_039851,ATM_003457,2024-08-25 16:52:23.987345300,1708.42,26.84146155445443,80.88260380540083,2.283,1.08,1,1
WD_003886,CASE_003886,ACC_006016,ATM_000502,2024-08-22 16:16:54.886448831,17128.99,26.98366726030894,75.74861203361704,2.179,1.266,1,1
WD_003887,CASE_003887,ACC_011189,ATM_005162,2024-03-20 13:49:13.527795699,1301.95,21.18406064041175,72.75976752481021,3.645,2.59,1,1
WD_003888,CASE_003888,ACC_037730,ATM_002596,2024-05-02 02:59:18.704783389,11248.56,26.81011615780203,80.98825195718709,2.768,1.312,1,1
WD_003889,CASE_003889,ACC_005159,ATM_001191,2026-04-30 06:26:44.322904714,6338.61,28.679286373857906,77.24405482883499,22.928,20.754,1,1
WD_003890,CASE_003890,ACC_018856,ATM_001180,2024-08-14 06:18:00.084822309,1782.56,18.52719772871119,73.90080437012683,2.353,1.449,1,1
WD_003891,CASE_003891,ACC_001613,ATM_004273,2024-12-22 03:04:07.334251883,11373.29,23.086651646481602,72.6598041871481,6.448,5.274,1,1
WD_003892,CASE_003892,ACC_016171,ATM_000742,2026-05-23 20:20:01.189369624,1738.69,19.026555152853124,72.87530906107456,4.031,0.388,1,1
