transaction_id,complaint_id,timestamp,from_account_id,to_account_id,amount,channel,transaction_type,bank,upi_id,device_type,geo_lat,geo_lon,time_since_previous_transaction,transaction_sequence_number
TXN_0000449,CASE_000131,2024-07-11 17:37:10.412457384,ACC_001517,ACC_000767,62178.69,UPI,victim_debit,SBI,UPI_000849,Android,17.39113203412414,78.35427521042804,,1
TXN_0000450,CASE_000131,2024-07-11 17:43:03.217226471,ACC_000767,ACC_000139,62178.69,UPI,mule_transfer,Axis Bank,UPI_000155,iOS,,,5.880079483333334,2
TXN_0000451,CASE_000132,2026-03-17 21:13:00.359655969,ACC_001646,ACC_000023,7334.01,UPI,victim_debit,Kotak Mahindra Bank,UPI_000028,Android,17.3009866996933,78.39320255377956,,1
TXN_0000452,CASE_000132,2026-03-17 21:54:16.962758108,ACC_000023,ACC_000775,5642.11,IMPS,mule_transfer,SBI,UPI_000857,iOS,,,41.276718366666664,2
TXN_0000453,CASE_000132,2026-03-17 22:26:19.618788472,ACC_000775,ACC_000480,5642.11,NEFT,mule_transfer,IndusInd Bank,UPI_000531,iOS,,,32.04426716666667,3
TXN_0000454,CASE_000133,2024-11-25 01:16:41.066521391,ACC_000114,ACC_000093,19780.1,IMPS,victim_debit,Yes Bank,UPI_000105,Android,13.100822454378967,80.19333704576455,,1
TXN_0000455,CASE_000133,2024-11-25 01:24:21.225469511,ACC_000093,ACC_000467,16090.54,UPI,mule_transfer,Axis Bank,UPI_000515,iOS,,,7.669315800000001,2
TXN_0000456,CASE_000133,2024-11-25 01:40:38.573442443,ACC_000467,ACC_000093,13126.63,UPI,mule_transfer,Yes Bank,UPI_000105,Android,,,16.289132866666666,3
TXN_0000457,CASE_000133,2024-11-25 02:11:53.236002313,ACC_000093,ACC_001288,13126.63,Net Banking,mule_transfer,Kotak Mahindra Bank,UPI_001405,iOS,,,31.244375983333335,4
TXN_0000458,CASE_000134,2025-08-22 10:03:34.834564805,ACC_001187,ACC_000961,5336.67,UPI,fragmentation,ICICI Bank,UPI_001059,Android,19.075552695289286,72.96051010887646,,1
TXN_0000459,CASE_000134,2025-08-22 10:16:38.072263397,ACC_001187,ACC_000961,1451.07,IMPS,fragmentation,ICICI Bank,UPI_001059,iOS,19.075552695289286,72.96051010887646,13.053961633333333,2
TXN_0000460,CASE_000134,2025-08-22 10:21:44.117269661,ACC_001187,ACC_000961,2715.44,UPI,fragmentation,ICICI Bank,UPI_001058,Android,19.075552695289286,72.96051010887646,5.1007501,3
TXN_0000461,CASE_000134,2025-08-22 10:25:34.607486527,ACC_001187,ACC_000961,15874.35,UPI,fragmentation,ICICI Bank,UPI_001059,iOS,19.075552695289286,72.96051010887646,3.8415036000000002,4
TXN_0000462,CASE_000134,2025-08-22 10:51:53.388553873,ACC_000961,ACC_000190,25377.53,IMPS,mule_transfer,HDFC Bank,UPI_000212,Android,,,26.313017783333333,5
TXN_0000463,CASE_000135,2024-12-20 10:39:12.564631966,ACC_000124,ACC_001300,753.64,Net Banking,fragmentation,ICICI Bank,UPI_001419,iOS,21.154831278119573,72.81332074428995,,1
TXN_0000464,CASE_000135,2024-12-20 10:46:05.863936685,ACC_000124,ACC_001300,675.19,UPI,fragmentation,ICICI Bank,UPI_001418,Android,21.154831278119573,72.81332074428995,6.888321733333333,2
TXN_0000465,CASE_000135,2024-12-20 10:48:18.145424066,ACC_000124,ACC_001300,1048.06,Net Banking,fragmentation,ICICI Bank,UPI_001418,Desktop,21.154831278119573,72.81332074428995,2.20469145,3
TXN_0000466,CASE_000135,2024-12-20 11:02:23.280354532,ACC_000124,ACC_001300,366.68,IMPS,fragmentation,ICICI Bank,UPI_001419,Android,21.154831278119573,72.81332074428995,14.085582166666667,4
TXN_0000467,CASE_000135,2024-12-20 11:05:22.856677268,ACC_001300,ACC_000011,2843.56,NEFT,mule_transfer,Bank of Baroda,UPI_000013,Android,,,2.9929387000000003,5
TXN_0000468,CASE_000136,2026-04-01 12:14:51.385485611,ACC_000405,ACC_001350,7227.07,UPI,victim_debit,Bank of Baroda,UPI_001472,Android,17.459919024123238,78.60026519005548,,1
TXN_0000469,CASE_000136,2026-04-01 13:29:57.283052322,ACC_001350,ACC_000052,7227.07,IMPS,mule_transfer,IndusInd Bank,UPI_000058,Android,,,75.09829276666666,2
TXN_0000470,CASE_000137,2025-08-08 05:40:26.481364719,ACC_001312,ACC_000820,5678.11,UPI,fragmentation,ICICI Bank,UPI_000908,iOS,22.550006035217297,88.39208051654116,,1
TXN_0000471,CASE_000137,2025-08-08 05:49:00.377121436,ACC_001312,ACC_000820,1240.61,UPI,fragmentation,ICICI Bank,UPI_000908,iOS,22.550006035217297,88.39208051654116,8.564929266666667,2
TXN_0000472,CASE_000137,2025-08-08 05:51:03.074232611,ACC_001312,ACC_000820,3416.43,IMPS,fragmentation,ICICI Bank,UPI_000908,Android,22.550006035217297,88.39208051654116,2.04495185,3
TXN_0000473,CASE_000137,2025-08-08 05:52:42.975943355,ACC_000820,ACC_001592,10335.15,UPI,mule_transfer,Union Bank of India,UPI_001738,Android,,,1.6650284999999998,4
TXN_0000474,CASE_000138,2025-03-20 19:43:22.847408874,ACC_001464,ACC_001768,6551.17,IMPS,victim_debit,Canara Bank,UPI_001932,Android,28.598190428532043,77.09888173067661,,1
TXN_0000475,CASE_000138,2025-03-20 20:24:27.519924797,ACC_001768,ACC_001296,3853.33,NEFT,mule_transfer,SBI,UPI_001414,Android,,,41.077875250000005,2
TXN_0000476,CASE_000138,2025-03-20 20:27:13.946152834,ACC_001296,ACC_001768,3853.33,Net Banking,mule_transfer,Canara Bank,UPI_001932,Android,,,2.773770466666667,3
TXN_0000477,CASE_000139,2024-04-30 10:19:49.399223123,ACC_001148,ACC_001647,8634.05,IMPS,victim_debit,Canara Bank,UPI_001801,Android,19.003209704200238,72.79393981648896,,1
TXN_0000478,CASE_000139,2024-04-30 11:20:25.377326505,ACC_001647,ACC_001507,8634.05,UPI,mule_transfer,Punjab National Bank,UPI_001646,Android,,,60.599635049999996,2
TXN_0000479,CASE_000140,2026-04-01 15:35:42.127205680,ACC_001163,ACC_000767,7072.37,Net Banking,victim_debit,SBI,UPI_000849,Android,12.99429209943247,77.65118055892438,,1
TXN_0000480,CASE_000140,2026-04-01 15:37:56.373941003,ACC_000767,ACC_000139,4558.75,Net Banking,mule_transfer,Axis Bank,UPI_000156,iOS,,,2.2374455833333333,2
TXN_0000481,CASE_000140,2026-04-01 16:18:27.658671459,ACC_000139,ACC_000767,4558.75,UPI,mule_transfer,SBI,UPI_000849,iOS,,,40.521412166666664,3
TXN_0000482,CASE_000141,2025-05-13 04:21:16.389378494,ACC_000559,ACC_000467,4250.56,IMPS,fragmentation,Axis Bank,UPI_000514,Android,12.989561911463719,77.57184076487813,,1
TXN_0000483,CASE_000141,2025-05-13 04:26:15.235245904,ACC_000559,ACC_000467,7353.83,NEFT,fragmentation,Axis Bank,UPI_000515,Android,12.989561911463719,77.57184076487813,4.98076445,2
TXN_0000484,CASE_000141,2025-05-13 04:31:33.116700916,ACC_000467,ACC_001288,6806.89,NEFT,mule_transfer,Kotak Mahindra Bank,UPI_001405,Android,,,5.29802425,3
TXN_0000485,CASE_000141,2025-05-13 05:18:09.778550029,ACC_001288,ACC_001625,6806.89,UPI,mule_transfer,ICICI Bank,UPI_001777,Android,,,46.61103081666667,4
TXN_0000486,CASE_000142,2024-09-16 16:35:33.420481219,ACC_001147,ACC_000782,184.44,UPI,fragmentation,IDFC First Bank,UPI_000866,Android,28.638013895883017,77.21856904310934,,1
TXN_0000487,CASE_000142,2024-09-16 16:40:03.454316996,ACC_001147,ACC_000782,1405.75,IMPS,fragmentation,IDFC First Bank,UPI_000866,iOS,28.638013895883017,77.21856904310934,4.500563916666667,2
TXN_0000488,CASE_000142,2024-09-16 16:41:29.398638773,ACC_001147,ACC_000782,377.75,Net Banking,fragmentation,IDFC First Bank,UPI_000866,iOS,28.638013895883017,77.21856904310934,1.43240535,3
TXN_0000489,CASE_000142,2024-09-16 16:47:16.853746424,ACC_001147,ACC_000782,1792.66,UPI,fragmentation,IDFC First Bank,UPI_000866,Android,28.638013895883017,77.21856904310934,5.79091845,4
TXN_0000490,CASE_000142,2024-09-16 17:24:06.393115162,ACC_000782,ACC_000820,3471.23,UPI,mule_transfer,ICICI Bank,UPI_000908,iOS,,,36.82565613333334,5
TXN_0000491,CASE_000142,2024-09-16 17:29:28.811218623,ACC_000820,ACC_001592,2551.39,Net Banking,mule_transfer,Union Bank of India,UPI_001737,Android,,,5.37363505,6
TXN_0000492,CASE_000142,2024-09-16 17:44:01.385548197,ACC_001592,ACC_000309,2551.39,NEFT,mule_transfer,Canara Bank,UPI_000342,iOS,,,14.542905483333334,7
TXN_0000493,CASE_000143,2026-03-10 20:00:18.292983374,ACC_000199,ACC_000659,11689.64,IMPS,victim_debit,HDFC Bank,UPI_000731,iOS,21.05015971278379,79.01830707045227,,1
TXN_0000494,CASE_000143,2026-03-10 20:19:19.946255989,ACC_000659,ACC_000404,11689.64,UPI,mule_transfer,SBI,UPI_000449,iOS,,,19.027554533333333,2
TXN_0000495,CASE_000144,2024-02-19 14:38:06.335518891,ACC_000804,ACC_001267,20498.77,UPI,fragmentation,ICICI Bank,UPI_001383,Android,18.589064804013788,73.84931289928652,,1
TXN_0000496,CASE_000144,2024-02-19 14:39:26.138999429,ACC_000804,ACC_001267,12244.25,UPI,fragmentation,ICICI Bank,UPI_001383,Desktop,18.589064804013788,73.84931289928652,1.330058,2
TXN_0000497,CASE_000144,2024-02-19 14:40:36.980076352,ACC_000804,ACC_001267,6441.94,IMPS,fragmentation,ICICI Bank,UPI_001383,Android,18.589064804013788,73.84931289928652,1.1806846,3
TXN_0000498,CASE_000144,2024-02-19 14:57:19.615972417,ACC_001267,ACC_001050,39184.96,IMPS,mule_transfer,Punjab National Bank,UPI_001155,Android,,,16.71059826666667,4
TXN_0000499,CASE_000145,2024-10-13 03:36:09.685867646,ACC_000112,ACC_001267,40396.91,Net Banking,victim_debit,ICICI Bank,UPI_001383,iOS,12.959657193656245,77.59214182152839,,1
TXN_0000500,CASE_000145,2024-10-13 04:30:02.962953183,ACC_001267,ACC_001050,40396.91,IMPS,mule_transfer,Punjab National Bank,UPI_001155,iOS,,,53.88795141666667,2
TXN_0000501,CASE_000146,2025-05-04 01:54:39.534784918,ACC_000064,ACC_000480,21845.81,Net Banking,victim_debit,IndusInd Bank,UPI_000532,Android,28.644230776364843,77.1041720753378,,1
TXN_0000502,CASE_000146,2025-05-04 02:16:21.216853216,ACC_000480,ACC_000775,16541.03,Net Banking,mule_transfer,SBI,UPI_000857,Android,,,21.694701133333336,2
TXN_0000503,CASE_000146,2025-05-04 02:28:40.515742242,ACC_000775,ACC_000023,16541.03,UPI,mule_transfer,Kotak Mahindra Bank,UPI_000028,iOS,,,12.32164815,3
TXN_0000504,CASE_000147,2024-11-05 14:05:14.141346488,ACC_001328,ACC_001300,4257.06,UPI,fragmentation,ICICI Bank,UPI_001419,Android,21.14226059589377,72.81068837764911,,1
TXN_0000505,CASE_000147,2024-11-05 14:11:38.534468571,ACC_001328,ACC_001300,2945.31,IMPS,fragmentation,ICICI Bank,UPI_001418,Android,21.14226059589377,72.81068837764911,6.406552033333333,2
TXN_0000506,CASE_000147,2024-11-05 14:14:40.510515045,ACC_001328,ACC_001300,6778.42,UPI,fragmentation,ICICI Bank,UPI_001419,iOS,21.14226059589377,72.81068837764911,3.0329341,3
TXN_0000507,CASE_000147,2024-11-05 14:22:32.128077307,ACC_001328,ACC_001300,7190.89,Net Banking,fragmentation,ICICI Bank,UPI_001419,Android,21.14226059589377,72.81068837764911,7.8602927000000005,4
TXN_0000508,CASE_000147,2024-11-05 14:24:05.382874439,ACC_001300,ACC_000011,21171.67,Net Banking,mule_transfer,Bank of Baroda,UPI_000013,Android,,,1.5542466166666666,5
TXN_0000509,CASE_000148,2025-03-10 07:37:23.691486844,ACC_000798,ACC_001647,18891.96,UPI,victim_debit,Canara Bank,UPI_001801,iOS,19.057444969751618,72.9071170235975,,1
TXN_0000510,CASE_000148,2025-03-10 08:20:14.948244914,ACC_001647,ACC_001507,18891.96,UPI,mule_transfer,Punjab National Bank,UPI_001646,Android,,,42.8542793,2
TXN_0000511,CASE_000149,2024-08-28 19:47:41.732810862,ACC_001128,ACC_001288,12707.32,UPI,fragmentation,Kotak Mahindra Bank,UPI_001405,Android,21.122415117757182,79.05100804919181,,1
TXN_0000512,CASE_000149,2024-08-28 19:48:53.044059116,ACC_001128,ACC_001288,34116.33,NEFT,fragmentation,Kotak Mahindra Bank,UPI_001405,Android,21.122415117757182,79.05100804919181,1.1885208,2
TXN_0000513,CASE_000149,2024-08-28 19:58:09.181753040,ACC_001288,ACC_000093,44411.37,UPI,mule_transfer,Yes Bank,UPI_000105,iOS,,,9.26896155,3
TXN_0000514,CASE_000149,2024-08-28 20:14:47.660758289,ACC_000093,ACC_000467,44411.37,UPI,mule_transfer,Axis Bank,UPI_000514,Android,,,16.64131675,4
TXN_0000515,CASE_000150,2024-04-28 12:53:51.541111531,ACC_001018,ACC_000052,4958.89,NEFT,fragmentation,IndusInd Bank,UPI_000058,Android,19.987716442061807,73.76294765881569,,1
TXN_0000516,CASE_000150,2024-04-28 13:03:01.428125813,ACC_001018,ACC_000052,2814.77,NEFT,fragmentation,IndusInd Bank,UPI_000058,Android,19.987716442061807,73.76294765881569,9.164783566666667,2
TXN_0000517,CASE_000150,2024-04-28 13:07:06.218896040,ACC_001018,ACC_000052,251.26,NEFT,fragmentation,IndusInd Bank,UPI_000058,iOS,19.987716442061807,73.76294765881569,4.079846166666667,3
TXN_0000518,CASE_000150,2024-04-28 14:04:07.199358634,ACC_000052,ACC_001350,8024.92,UPI,mule_transfer,Bank of Baroda,UPI_001473,Android,,,57.01634103333333,4
TXN_0000519,CASE_000151,2024-02-03 13:59:55.723971848,ACC_000423,ACC_000287,411.32,NEFT,fragmentation,Punjab National Bank,UPI_000316,Android,12.973193566434862,77.6062534718452,,1
TXN_0000520,CASE_000151,2024-02-03 14:01:20.224714501,ACC_000423,ACC_000287,10138.23,IMPS,fragmentation,Punjab National Bank,UPI_000316,Desktop,12.973193566434862,77.6062534718452,1.4083457000000001,2
TXN_0000521,CASE_000151,2024-02-03 14:17:04.092673251,ACC_000287,ACC_001335,9744.17,UPI,mule_transfer,Kotak Mahindra Bank,UPI_001457,Android,,,15.731132633333335,3
TXN_0000522,CASE_000151,2024-02-03 15:09:36.877602868,ACC_001335,ACC_000366,6581.69,NEFT,mule_transfer,IDFC First Bank,UPI_000405,Desktop,,,52.546415483333334,4
TXN_0000523,CASE_000151,2024-02-03 15:56:16.768731324,ACC_000366,ACC_000267,6581.69,IMPS,mule_transfer,IDFC First Bank,UPI_000294,Android,,,46.66485213333333,5
TXN_0000524,CASE_000152,2024-05-23 15:37:43.397041279,ACC_001404,ACC_000533,10540.83,UPI,fragmentation,Kotak Mahindra Bank,UPI_000588,Android,12.968049137618937,77.52375763691869,,1
TXN_0000525,CASE_000152,2024-05-23 15:41:15.786340619,ACC_001404,ACC_000533,3245.82,NEFT,fragmentation,Kotak Mahindra Bank,UPI_000588,Desktop,12.968049137618937,77.52375763691869,3.53982165,2
TXN_0000526,CASE_000152,2024-05-23 15:45:31.525401727,ACC_001404,ACC_000533,11101.22,UPI,fragmentation,Kotak Mahindra Bank,UPI_000588,iOS,12.968049137618937,77.52375763691869,4.262317683333333,3
TXN_0000527,CASE_000152,2024-05-23 15:58:57.036567998,ACC_000533,ACC_000267,23122.91,UPI,mule_transfer,IDFC First Bank,UPI_000294,Android,,,13.4251861,4
TXN_0000528,CASE_000152,2024-05-23 16:53:50.440651419,ACC_000267,ACC_000533,16721.06,Net Banking,mule_transfer,Kotak Mahindra Bank,UPI_000588,Desktop,,,54.890068049999996,5
TXN_0000529,CASE_000152,2024-05-23 16:59:24.980531777,ACC_000533,ACC_000366,16721.06,IMPS,mule_transfer,IDFC First Bank,UPI_000405,Android,,,5.5756646666666665,6
TXN_0000530,CASE_000153,2026-05-18 03:57:39.037457945,ACC_000550,ACC_000052,4829.78,UPI,victim_debit,IndusInd Bank,UPI_000058,Android,17.389622580969245,78.55034208504279,,1
TXN_0000531,CASE_000153,2026-05-18 03:59:15.123083237,ACC_000052,ACC_001350,4829.78,UPI,mule_transfer,Bank of Baroda,UPI_001473,Desktop,,,1.6014270833333333,2
TXN_0000532,CASE_000154,2025-06-08 05:03:49.873139447,ACC_000286,ACC_001350,62.12,Net Banking,fragmentation,Bank of Baroda,UPI_001472,Android,21.27097846099671,72.81788881151874,,1
TXN_0000533,CASE_000154,2025-06-08 05:10:03.016189113,ACC_000286,ACC_001350,394.34,IMPS,fragmentation,Bank of Baroda,UPI_001472,Android,21.27097846099671,72.81788881151874,6.219050816666667,2
TXN_0000534,CASE_000154,2025-06-08 05:20:42.377455375,ACC_000286,ACC_001350,631.13,UPI,fragmentation,Bank of Baroda,UPI_001473,Android,21.27097846099671,72.81788881151874,10.6560211,3
TXN_0000535,CASE_000154,2025-06-08 05:21:57.748204824,ACC_000286,ACC_001350,429.34,UPI,fragmentation,Bank of Baroda,UPI_001473,Android,21.27097846099671,72.81788881151874,1.2561791500000001,4
TXN_0000536,CASE_000154,2025-06-08 06:04:32.524819404,ACC_001350,ACC_000052,1516.94,IMPS,mule_transfer,IndusInd Bank,UPI_000058,iOS,,,42.579610233333334,5
TXN_0000537,CASE_000155,2025-03-21 11:04:05.081858415,ACC_000974,ACC_001288,35361.21,IMPS,victim_debit,Kotak Mahindra Bank,UPI_001405,Android,20.006234185306315,73.85596275421558,,1
TXN_0000538,CASE_000155,2025-03-21 11:35:02.588247605,ACC_001288,ACC_001625,35361.21,UPI,mule_transfer,ICICI Bank,UPI_001777,Android,,,30.958439816666665,2
TXN_0000539,CASE_000156,2024-12-16 03:46:56.359790215,ACC_000555,ACC_000820,5221.1,UPI,victim_debit,ICICI Bank,UPI_000908,iOS,13.086582764553198,80.31823283853953,,1
TXN_0000540,CASE_000156,2024-12-16 04:08:01.801095345,ACC_000820,ACC_001788,3577.98,IMPS,mule_transfer,Canara Bank,UPI_001952,Android,,,21.09068841666667,2
TXN_0000541,CASE_000156,2024-12-16 04:14:24.392562641,ACC_001788,ACC_000782,3577.98,UPI,mule_transfer,IDFC First Bank,UPI_000866,Android,,,6.376524450000001,3
TXN_0000542,CASE_000157,2025-10-07 09:02:33.866106340,ACC_001720,ACC_001296,7234.34,NEFT,victim_debit,SBI,UPI_001414,Android,19.098310611721743,72.84867474637637,,1
TXN_0000543,CASE_000157,2025-10-07 09:08:51.376686084,ACC_001296,ACC_000819,4153.46,UPI,mule_transfer,HDFC Bank,UPI_000907,iOS,,,6.291842983333334,2
TXN_0000544,CASE_000157,2025-10-07 12:02:23.087368853,ACC_000819,ACC_001768,4153.46,IMPS,mule_transfer,Canara Bank,UPI_001932,Android,,,173.5285113666667,3
TXN_0000545,CASE_000158,2024-05-08 17:19:25.226755460,ACC_000124,ACC_000342,1687.2,NEFT,fragmentation,IndusInd Bank,UPI_000379,iOS,18.522055982888876,73.89630185725848,,1
TXN_0000546,CASE_000158,2024-05-08 17:26:50.564058477,ACC_000124,ACC_000342,9245.94,UPI,fragmentation,IndusInd Bank,UPI_000379,Android,18.522055982888876,73.89630185725848,7.422288383333334,2
TXN_0000547,CASE_000158,2024-05-08 17:31:33.484390390,ACC_000124,ACC_000342,860.85,UPI,fragmentation,IndusInd Bank,UPI_000379,Desktop,18.522055982888876,73.89630185725848,4.715338849999999,3
TXN_0000548,CASE_000158,2024-05-08 17:33:01.826098608,ACC_000124,ACC_000342,3658.04,UPI,fragmentation,IndusInd Bank,UPI_000379,Android,18.522055982888876,73.89630185725848,1.4723618,4
TXN_0000549,CASE_000158,2024-05-08 18:07:21.374230333,ACC_000342,ACC_001133,15452.03,Net Banking,mule_transfer,Kotak Mahindra Bank,UPI_001240,Android,,,34.32580218333333,5
TXN_0000550,CASE_000159,2024-09-08 14:10:57.587371615,ACC_000180,ACC_000819,34704.73,UPI,victim_debit,HDFC Bank,UPI_000907,iOS,28.533429960108894,77.31853344654527,,1
TXN_0000551,CASE_000159,2024-09-08 14:27:20.104563641,ACC_000819,ACC_001768,21160.08,IMPS,mule_transfer,Canara Bank,UPI_001932,iOS,,,16.375286533333334,2
TXN_0000552,CASE_000159,2024-09-08 14:31:16.185502438,ACC_001768,ACC_000819,21160.08,UPI,mule_transfer,HDFC Bank,UPI_000907,iOS,,,3.9346823,3
TXN_0000553,CASE_000160,2025-08-20 13:16:25.275227526,ACC_000236,ACC_000052,50.0,UPI,fragmentation,IndusInd Bank,UPI_000058,Android,19.0710844686235,72.85467604594005,,1
TXN_0000554,CASE_000160,2025-08-20 13:22:44.407212788,ACC_000236,ACC_000052,702.74,UPI,fragmentation,IndusInd Bank,UPI_000058,Android,19.0710844686235,72.85467604594005,6.318866416666666,2
TXN_0000555,CASE_000160,2025-08-20 13:24:37.377554474,ACC_000236,ACC_000052,100.83,NEFT,fragmentation,IndusInd Bank,UPI_000058,iOS,19.0710844686235,72.85467604594005,1.8828390166666666,3
TXN_0000556,CASE_000160,2025-08-20 13:28:36.700893134,ACC_000236,ACC_000052,144.14,IMPS,fragmentation,IndusInd Bank,UPI_000058,Android,19.0710844686235,72.85467604594005,3.9887223,4
TXN_0000557,CASE_000160,2025-08-20 13:59:44.566847470,ACC_000052,ACC_001350,958.17,UPI,mule_transfer,Bank of Baroda,UPI_001472,Android,,,31.131099233333334,5
TXN_0000558,CASE_000161,2025-03-12 10:59:16.910269133,ACC_000134,ACC_000093,22347.03,NEFT,fragmentation,Yes Bank,UPI_000105,Android,17.457437208647207,78.60425322225004,,1
TXN_0000559,CASE_000161,2025-03-12 11:02:41.864247232,ACC_000134,ACC_000093,7331.74,NEFT,fragmentation,Yes Bank,UPI_000105,iOS,17.457437208647207,78.60425322225004,3.4158996333333334,2
TXN_0000560,CASE_000161,2025-03-12 11:03:48.259019656,ACC_000134,ACC_000093,9984.6,NEFT,fragmentation,Yes Bank,UPI_000105,Android,17.457437208647207,78.60425322225004,1.1065795333333335,3
TXN_0000561,CASE_000161,2025-03-12 11:06:58.377406415,ACC_000134,ACC_000093,1604.43,UPI,fragmentation,Yes Bank,UPI_000105,Android,17.457437208647207,78.60425322225004,3.1686397666666664,4
TXN_0000562,CASE_000161,2025-03-12 11:17:32.794031700,ACC_000093,ACC_001625,41267.79,UPI,mule_transfer,ICICI Bank,UPI_001777,Android,,,10.573610416666666,5
TXN_0000563,CASE_000162,2025-12-02 13:23:15.388500258,ACC_000108,ACC_001300,543.0,UPI,fragmentation,ICICI Bank,UPI_001419,Desktop,13.106589067442405,80.30885255419732,,1
TXN_0000564,CASE_000162,2025-12-02 13:28:19.334731513,ACC_000108,ACC_001300,485.4,UPI,fragmentation,ICICI Bank,UPI_001419,Android,13.106589067442405,80.30885255419732,5.0657705166666664,2
TXN_0000565,CASE_000162,2025-12-02 13:30:00.645202154,ACC_000108,ACC_001300,151.5,NEFT,fragmentation,ICICI Bank,UPI_001418,Desktop,13.106589067442405,80.30885255419732,1.6885078333333332,3
TXN_0000566,CASE_000162,2025-12-02 13:41:41.316740786,ACC_001300,ACC_000011,1179.9,NEFT,mule_transfer,Bank of Baroda,UPI_000013,Android,,,11.677858966666667,4
TXN_0000567,CASE_000163,2026-03-28 06:48:18.470113061,ACC_000312,ACC_000287,765.76,NEFT,fragmentation,Punjab National Bank,UPI_000316,Android,22.560699223183775,88.36500738367093,,1
TXN_0000568,CASE_000163,2026-03-28 06:55:28.485526544,ACC_000312,ACC_000287,3852.28,Net Banking,fragmentation,Punjab National Bank,UPI_000316,Android,22.560699223183775,88.36500738367093,7.166923550000001,2
TXN_0000569,CASE_000163,2026-03-28 07:49:22.323920876,ACC_000287,ACC_000533,3061.7,Net Banking,mule_transfer,Kotak Mahindra Bank,UPI_000588,Android,,,53.897306566666664,3
TXN_0000570,CASE_000163,2026-03-28 08:04:16.001335155,ACC_000533,ACC_000287,3061.7,IMPS,mule_transfer,Punjab National Bank,UPI_000316,Android,,,14.894623566666667,4
TXN_0000571,CASE_000164,2026-01-20 03:06:19.440853813,ACC_001682,ACC_001050,100849.53,UPI,fragmentation,Punjab National Bank,UPI_001155,Android,12.972930631615831,77.6290598200271,,1
TXN_0000572,CASE_000164,2026-01-20 03:09:32.056977561,ACC_001682,ACC_001050,89689.48,UPI,fragmentation,Punjab National Bank,UPI_001155,Android,12.972930631615831,77.6290598200271,3.2102687166666666,2
TXN_0000573,CASE_000164,2026-01-20 03:15:29.532636960,ACC_001050,ACC_001267,190539.0,NEFT,mule_transfer,ICICI Bank,UPI_001383,Android,,,5.95792765,3
TXN_0000574,CASE_000165,2024-06-16 20:01:52.289933313,ACC_000796,ACC_000023,5927.0,IMPS,fragmentation,Kotak Mahindra Bank,UPI_000028,iOS,17.385710380515658,78.49493813557525,,1
TXN_0000575,CASE_000165,2024-06-16 20:04:12.904164643,ACC_000796,ACC_000023,710.95,NEFT,fragmentation,Kotak Mahindra Bank,UPI_000028,Android,17.385710380515658,78.49493813557525,2.3435705166666665,2
TXN_0000576,CASE_000165,2024-06-16 20:26:08.256769964,ACC_000023,ACC_000480,5060.84,UPI,mule_transfer,IndusInd Bank,UPI_000532,iOS,,,21.922543416666667,3
TXN_0000577,CASE_000165,2024-06-16 20:28:03.285245484,ACC_000480,ACC_000775,5060.84,UPI,mule_transfer,SBI,UPI_000857,iOS,,,1.91714125,4
TXN_0000578,CASE_000166,2024-03-24 08:00:08.970537276,ACC_001651,ACC_000659,17215.44,Net Banking,victim_debit,HDFC Bank,UPI_000731,Android,28.72048094964997,77.21605570319603,,1
TXN_0000579,CASE_000166,2024-03-24 08:08:39.381868617,ACC_000659,ACC_000404,17215.44,UPI,mule_transfer,SBI,UPI_000450,Android,,,8.506855516666667,2
TXN_0000580,CASE_000167,2024-06-03 09:16:47.784784222,ACC_001767,ACC_000659,30886.5,Net Banking,fragmentation,HDFC Bank,UPI_000731,iOS,19.028443151361802,72.93098306669452,,1
TXN_0000581,CASE_000167,2024-06-03 09:22:44.286190006,ACC_001767,ACC_000659,27651.76,UPI,fragmentation,HDFC Bank,UPI_000731,Android,19.028443151361802,72.93098306669452,5.941690083333333,2
TXN_0000582,CASE_000167,2024-06-03 09:26:37.214942921,ACC_000659,ACC_000404,58538.26,UPI,mule_transfer,SBI,UPI_000449,iOS,,,3.882145866666667,3
TXN_0000583,CASE_000168,2025-12-14 19:30:26.438070700,ACC_000862,ACC_000467,2176.35,IMPS,fragmentation,Axis Bank,UPI_000514,iOS,19.057064638570882,72.9215217458974,,1
TXN_0000584,CASE_000168,2025-12-14 19:35:07.251082527,ACC_000862,ACC_000467,1241.02,UPI,fragmentation,Axis Bank,UPI_000515,Android,19.057064638570882,72.9215217458974,4.68021685,2
TXN_0000585,CASE_000168,2025-12-14 19:53:19.412651318,ACC_000467,ACC_001288,3417.36,UPI,mule_transfer,Kotak Mahindra Bank,UPI_001405,Android,,,18.2026928,3
TXN_0000586,CASE_000169,2026-04-12 12:43:38.282283656,ACC_000199,ACC_000011,4081.12,UPI,fragmentation,Bank of Baroda,UPI_000013,Android,13.17045740959695,80.28856576747579,,1
TXN_0000587,CASE_000169,2026-04-12 12:47:56.694385560,ACC_000199,ACC_000011,1448.51,IMPS,fragmentation,Bank of Baroda,UPI_000013,Android,13.17045740959695,80.28856576747579,4.30686835,2
TXN_0000588,CASE_000169,2026-04-12 12:49:58.465838768,ACC_000199,ACC_000011,781.1,NEFT,fragmentation,Bank of Baroda,UPI_000013,Android,13.17045740959695,80.28856576747579,2.0295242166666667,3
