account_id,account_type,bank_name,account_age_months,city,state,risk_history,prior_complaint_count,prior_withdrawal_count,linked_account_count,linked_upi_count,is_synthetic_mule,mule_role,first_seen_timestamp,last_activity_timestamp
ACC_000484,intermediary,Axis Bank,203,Mumbai,Maharashtra,none,1,0,0,1,1,intermediary_mule,2026-04-08 20:35:49.132814124,2026-06-07 09:05:34.509060668
ACC_000485,ordinary_recipient,Axis Bank,7,Mumbai,Maharashtra,prior_flagged,0,0,2,1,0,none,2024-09-23 04:39:35.659544326,2026-02-25 00:20:58.149419796
ACC_000486,victim,Bank of Baroda,42,Nashik,Maharashtra,none,0,0,2,1,0,none,2026-01-31 15:42:58.959759675,2026-02-27 18:38:24.165918306
ACC_000487,high_volume,IDFC First Bank,132,Delhi,Delhi,none,0,2,3,3,0,none,2025-01-21 22:21:49.864767496,2026-01-01 02:58:44.150345004
ACC_000488,victim,Bank of Baroda,103,Chennai,Tamil Nadu,none,0,0,0,1,0,none,2024-08-01 09:10:46.705397449,2025-01-11 09:10:53.457924026
ACC_000489,mule,HDFC Bank,177,Chennai,Tamil Nadu,none,2,4,3,2,1,first_hop_mule,2024-11-08 21:10:35.837294679,2026-04-19 06:15:44.464736756
ACC_000490,victim,HDFC Bank,6,Indore,Madhya Pradesh,none,0,0,2,2,0,none,2025-12-29 09:39:18.093814448,2026-02-16 12:11:21.656759049
ACC_000491,mule,HDFC Bank,79,Nagpur,Maharashtra,none,1,6,2,2,1,first_hop_mule,2025-07-14 03:31:48.311593138,2025-08-28 16:15:58.911405413
ACC_000492,ordinary_recipient,Yes Bank,218,Mumbai,Maharashtra,none,0,0,2,1,0,none,2024-05-04 12:20:35.872436505,2025-04-14 21:30:43.371941899
ACC_000493,victim,ICICI Bank,67,Jaipur,Rajasthan,none,1,0,1,1,0,none,2024-04-22 22:25:12.600634856,2024-08-24 00:08:54.940742434
ACC_000494,victim,Axis Bank,13,Kolkata,West Bengal,none,0,1,6,4,0,none,2025-09-18 00:57:30.383991800,2025-11-13 13:35:51.257353303
ACC_000495,victim,Kotak Mahindra Bank,63,Mumbai,Maharashtra,none,0,1,3,3,0,none,2024-08-06 04:15:32.656855568,2025-03-29 02:06:28.635607451
ACC_000496,ordinary_recipient,Kotak Mahindra Bank,142,Mumbai,Maharashtra,none,0,0,1,1,0,none,2024-07-09 02:07:51.521658533,2025-10-28 09:49:51.140086555
ACC_000497,victim,IDFC First Bank,151,Bengaluru,Karnataka,none,0,0,0,1,0,none,2025-11-13 19:06:23.875198305,2025-12-10 11:06:14.851835364
ACC_000498,victim,Yes Bank,258,Nagpur,Maharashtra,none,0,0,2,1,0,none,2024-10-20 22:29:59.655105744,2025-04-14 06:00:44.528021156
ACC_000499,ordinary_recipient,ICICI Bank,251,Hyderabad,Telangana,none,0,0,1,1,0,none,2024-03-03 05:25:34.331046076,2026-03-01 18:48:22.336280611
ACC_000500,high_volume,Yes Bank,85,Pune,Maharashtra,none,0,0,1,1,0,none,2025-01-22 00:35:22.676298186,2025-06-14 11:21:06.377542915
ACC_000501,victim,Punjab National Bank,34,Surat,Gujarat,none,0,0,2,2,0,none,2025-06-02 12:31:23.482580289,2025-08-07 15:12:15.184338879
ACC_000502,ordinary_recipient,ICICI Bank,209,Bengaluru,Karnataka,none,0,0,0,1,0,none,2025-07-01 22:57:35.292032816,2026-01-11 16:22:52.644571452
ACC_000503,intermediary,Kotak Mahindra Bank,231,Kolkata,West Bengal,none,6,0,1,1,1,intermediary_mule,2024-02-23 07:09:44.074354565,2024-03-22 20:57:51.202469053
ACC_000504,ordinary_recipient,ICICI Bank,35,Thane,Maharashtra,none,0,0,5,2,0,none,2025-02-17 04:37:14.687055744,2026-03-24 09:43:48.845192651
ACC_000505,high_volume,Punjab National Bank,228,Hyderabad,Telangana,none,0,0,2,1,0,none,2024-11-23 13:27:48.316716872,2025-04-02 08:29:25.990761663
ACC_000506,ordinary_recipient,HDFC Bank,34,Jaipur,Rajasthan,none,0,0,3,2,0,none,2025-02-12 23:30:33.974693544,2025-04-20 16:14:52.260213916
ACC_000507,ordinary_recipient,IDFC First Bank,167,Mumbai,Maharashtra,none,0,0,0,1,0,none,2024-02-07 23:40:11.355368803,2026-01-13 13:24:03.480640851
ACC_000508,mule,ICICI Bank,59,Bengaluru,Karnataka,none,0,3,0,1,1,cashout_mule,2024-09-26 07:08:58.168135632,2026-03-21 02:17:30.902117810
ACC_000509,victim,IndusInd Bank,191,Pune,Maharashtra,none,0,1,0,1,0,none,2025-08-09 04:34:38.968576789,2026-04-04 20:07:12.191889039
ACC_000510,ordinary_recipient,Axis Bank,208,Bengaluru,Karnataka,none,0,1,1,1,0,none,2024-04-24 17:02:07.176481269,2024-10-28 12:24:28.137800481
ACC_000511,ordinary_recipient,HDFC Bank,214,Ahmedabad,Gujarat,none,0,1,0,1,0,none,2026-05-23 20:23:40.492421851,2026-06-12 10:15:38.678175489
ACC_000512,victim,Union Bank of India,163,Chennai,Tamil Nadu,none,0,2,2,2,0,none,2026-06-24 10:51:52.705334276,2026-06-29 19:52:53.730411995
ACC_000513,ordinary_recipient,Bank of Baroda,136,Kolkata,West Bengal,none,0,0,1,1,0,none,2024-11-24 08:42:37.626138683,2025-08-29 17:27:07.737162932
ACC_000514,mule,HDFC Bank,216,Pune,Maharashtra,none,5,1,3,2,1,first_hop_mule,2025-09-12 08:24:34.775431544,2026-06-15 08:42:26.509568729
ACC_000515,victim,Punjab National Bank,243,Ahmedabad,Gujarat,none,1,0,3,2,0,none,2025-08-01 19:09:02.822287031,2026-03-14 11:44:02.112282941
ACC_000516,ordinary_recipient,ICICI Bank,74,Hyderabad,Telangana,none,1,0,1,1,0,none,2024-06-01 06:53:29.506516516,2026-03-04 09:30:46.122862073
ACC_000517,victim,Union Bank of India,49,Mumbai,Maharashtra,none,1,0,0,1,0,none,2024-12-19 15:28:33.634330839,2025-04-05 21:07:09.672099934
ACC_000518,victim,Punjab National Bank,46,Jaipur,Rajasthan,prior_flagged,0,0,1,1,0,none,2026-06-12 08:51:01.946647376,2026-06-28 16:59:52.396177565
ACC_000519,ordinary_recipient,HDFC Bank,173,Mumbai,Maharashtra,none,2,0,0,1,0,none,2024-04-26 07:28:12.643155800,2026-03-05 10:54:29.210657901
ACC_000520,victim,SBI,142,Mumbai,Maharashtra,none,0,0,1,1,0,none,2025-06-07 23:39:53.786639675,2026-04-07 19:28:09.065401515
ACC_000521,ordinary_recipient,IndusInd Bank,123,Ahmedabad,Gujarat,none,1,0,1,1,0,none,2025-06-29 20:29:16.042162918,2026-06-08 12:54:28.046978779
ACC_000522,victim,Axis Bank,10,Mumbai,Maharashtra,none,0,0,3,1,0,none,2024-06-01 14:46:33.418999223,2026-01-20 21:20:12.325325556
ACC_000523,intermediary,IDFC First Bank,62,Mumbai,Maharashtra,none,1,0,2,1,1,intermediary_mule,2025-05-02 14:39:55.697971411,2026-01-01 19:11:08.927683211
ACC_000524,intermediary,Bank of Baroda,127,Mumbai,Maharashtra,prior_flagged,2,0,1,1,1,intermediary_mule,2026-04-15 19:23:28.362450182,2026-06-03 14:01:23.720507764
ACC_000525,victim,Union Bank of India,85,Jaipur,Rajasthan,none,0,1,3,3,0,none,2024-04-15 08:42:26.691425005,2026-02-05 16:56:17.856582433
ACC_000526,victim,Kotak Mahindra Bank,249,Mumbai,Maharashtra,none,0,1,1,1,0,none,2024-06-21 20:32:26.993948691,2025-12-26 20:13:02.439331048
ACC_000527,victim,Bank of Baroda,128,Delhi,Delhi,none,0,0,0,1,0,none,2024-08-20 21:03:47.880794831,2025-09-26 04:25:59.423318284
ACC_000528,victim,Canara Bank,169,Pune,Maharashtra,none,0,0,2,1,0,none,2025-11-15 03:25:03.495750763,2026-03-30 19:42:35.547768315
ACC_000529,mule,HDFC Bank,234,Nagpur,Maharashtra,none,3,0,1,1,1,cashout_mule,2025-06-09 21:01:30.001671679,2026-05-14 21:27:02.273991736
ACC_000530,ordinary_recipient,Punjab National Bank,132,Nashik,Maharashtra,none,0,1,1,1,0,none,2025-04-03 17:33:07.938716069,2025-04-08 05:08:14.296658046
ACC_000531,ordinary_recipient,HDFC Bank,20,Jaipur,Rajasthan,none,0,2,0,1,0,none,2025-12-22 13:41:30.813268565,2026-05-07 13:43:48.307028378
ACC_000532,mule,Kotak Mahindra Bank,51,Kolkata,West Bengal,none,3,0,0,1,1,cashout_mule,2026-06-10 04:49:58.284339383,2026-06-21 09:36:58.934313479
ACC_000533,mule,Kotak Mahindra Bank,69,Jaipur,Rajasthan,none,2,5,2,1,1,cashout_mule,2024-06-27 12:25:36.604909716,2026-03-03 13:16:38.702315027
ACC_000534,ordinary_recipient,Yes Bank,119,Chennai,Tamil Nadu,none,0,1,0,1,0,none,2026-01-09 18:40:13.286147252,2026-02-13 22:52:42.813801819
ACC_000535,ordinary_recipient,SBI,5,Nagpur,Maharashtra,none,0,0,2,2,0,none,2024-12-03 03:36:43.694198512,2025-09-30 14:50:50.948983569
ACC_000536,ordinary_recipient,Union Bank of India,143,Navi Mumbai,Maharashtra,none,0,3,5,6,0,none,2024-05-12 23:57:07.618553305,2024-08-20 07:19:58.201391483
ACC_000537,ordinary_recipient,Canara Bank,199,Bengaluru,Karnataka,none,0,1,2,1,0,none,2024-08-21 16:33:19.752067253,2025-11-11 06:59:02.040089510
ACC_000538,victim,Kotak Mahindra Bank,130,Delhi,Delhi,none,0,0,0,1,0,none,2024-12-29 18:13:05.902722783,2026-02-20 17:22:43.063257994
ACC_000539,victim,Yes Bank,204,Hyderabad,Telangana,none,0,0,0,1,0,none,2026-03-30 03:15:13.486606389,2026-05-26 09:59:04.659080938
ACC_000540,victim,IDFC First Bank,142,Mumbai,Maharashtra,none,0,0,3,2,0,none,2025-03-11 19:56:45.564249828,2025-11-30 10:35:15.458852572
ACC_000541,victim,Punjab National Bank,223,Chennai,Tamil Nadu,none,0,0,1,1,0,none,2025-07-13 15:07:19.778531797,2025-11-11 06:47:41.927124365
ACC_000542,ordinary_recipient,Axis Bank,251,Nashik,Maharashtra,prior_flagged,1,0,4,4,0,none,2024-01-31 06:38:18.055404146,2025-08-16 17:59:24.473794010
ACC_000543,mule,Union Bank of India,178,Delhi,Delhi,none,1,4,0,1,1,cashout_mule,2024-02-28 07:26:33.881797682,2026-04-05 07:25:23.685597865
ACC_000544,ordinary_recipient,IndusInd Bank,51,Indore,Madhya Pradesh,none,0,1,2,1,0,none,2026-05-04 19:42:16.951733872,2026-06-14 08:23:22.492593794
ACC_000545,suspicious_hub,Axis Bank,197,Pune,Maharashtra,none,1,2,5,5,1,hub_account,2026-02-02 16:58:50.375680052,2026-02-06 02:07:12.373260386
ACC_000546,victim,Union Bank of India,104,Mumbai,Maharashtra,none,0,3,2,1,0,none,2025-03-22 01:30:11.471263364,2025-11-13 14:04:10.533266394
ACC_000547,high_volume,ICICI Bank,230,Pune,Maharashtra,prior_flagged,0,1,0,1,0,none,2024-07-01 13:30:27.105860166,2025-12-19 23:54:40.378826606
ACC_000548,victim,Union Bank of India,39,Nagpur,Maharashtra,none,0,1,0,1,0,none,2024-02-06 14:23:59.211789383,2025-04-22 10:33:48.707145789
ACC_000549,victim,Axis Bank,151,Bengaluru,Karnataka,none,0,0,1,1,0,none,2026-06-07 13:01:38.270545080,2026-06-20 19:44:55.786585109
ACC_000550,victim,IDFC First Bank,107,Indore,Madhya Pradesh,none,0,1,2,1,0,none,2024-01-06 04:01:08.047986852,2026-04-10 21:50:48.197947109
ACC_000551,victim,Union Bank of India,156,Jaipur,Rajasthan,none,0,1,1,1,0,none,2024-08-04 11:55:52.242348433,2026-04-03 10:59:27.596516750
ACC_000552,victim,SBI,25,Chennai,Tamil Nadu,prior_flagged,0,2,3,1,0,none,2025-09-15 00:51:16.558479652,2025-10-08 10:49:49.067620012
ACC_000553,ordinary_recipient,Union Bank of India,244,Chennai,Tamil Nadu,none,0,0,2,2,0,none,2026-05-04 10:12:26.905597165,2026-06-02 07:25:58.090175301
ACC_000554,victim,HDFC Bank,92,Nashik,Maharashtra,none,0,1,1,1,0,none,2024-04-16 15:23:05.047008704,2025-08-30 04:57:42.425910718
ACC_000555,victim,ICICI Bank,72,Lucknow,Uttar Pradesh,none,0,0,1,1,0,none,2025-12-06 00:21:10.085229017,2026-05-30 12:29:43.123072519
ACC_000556,victim,Kotak Mahindra Bank,101,Bengaluru,Karnataka,none,0,0,0,1,0,none,2024-10-29 05:46:42.281321488,2025-04-08 20:48:04.370218994
ACC_000557,ordinary_recipient,Canara Bank,85,Thane,Maharashtra,none,0,0,2,1,0,none,2025-09-11 05:21:49.235597081,2025-10-22 00:42:35.838527958
ACC_000558,ordinary_recipient,Canara Bank,189,Surat,Gujarat,none,0,0,0,1,0,none,2024-03-29 00:47:20.217925414,2025-08-02 11:18:56.003457086
ACC_000559,victim,Axis Bank,103,Bengaluru,Karnataka,none,0,0,0,1,0,none,2026-02-26 20:21:18.371850431,2026-04-25 10:27:01.815067402
ACC_000560,victim,Yes Bank,237,Thane,Maharashtra,none,1,0,5,5,0,none,2025-10-06 06:44:38.731596708,2025-12-14 00:22:51.726660564
ACC_000561,mule,Canara Bank,71,Kolkata,West Bengal,none,2,2,2,2,1,cashout_mule,2026-05-20 13:16:43.024052337,2026-06-27 16:35:56.855752828
ACC_000562,ordinary_recipient,Kotak Mahindra Bank,132,Pune,Maharashtra,none,0,0,0,1,0,none,2025-04-02 16:53:32.859267615,2025-08-24 15:37:05.237940891
ACC_000563,ordinary_recipient,Union Bank of India,210,Navi Mumbai,Maharashtra,none,0,1,0,1,0,none,2026-03-19 16:28:59.677971497,2026-03-25 08:14:19.574934046
ACC_000564,ordinary_recipient,Axis Bank,202,Pune,Maharashtra,none,0,0,3,3,0,none,2025-05-07 07:16:32.114031456,2025-05-31 22:07:58.239233771
ACC_000565,victim,Bank of Baroda,199,Hyderabad,Telangana,none,1,0,1,1,0,none,2025-04-12 03:37:21.939388171,2025-07-10 09:37:35.958338996
ACC_000566,ordinary_recipient,Bank of Baroda,106,Nashik,Maharashtra,none,1,0,1,1,0,none,2024-03-27 04:33:44.098074712,2024-07-01 11:23:56.414370587
ACC_000567,mule,HDFC Bank,254,Mumbai,Maharashtra,none,3,6,2,1,1,first_hop_mule,2026-01-11 17:00:05.201289088,2026-03-19 12:37:15.929182429
ACC_000568,mule,Axis Bank,74,Delhi,Delhi,none,1,3,1,1,1,first_hop_mule,2025-01-10 12:23:45.138019644,2025-02-22 14:29:47.587425386
ACC_000569,victim,IDFC First Bank,218,Pune,Maharashtra,none,0,1,5,3,0,none,2025-06-30 14:56:51.250041530,2026-01-21 02:22:00.059136106
ACC_000570,ordinary_recipient,Union Bank of India,39,Bengaluru,Karnataka,none,1,0,0,1,0,none,2025-08-15 18:43:18.375470690,2025-12-23 17:43:09.043685430
ACC_000571,ordinary_recipient,IndusInd Bank,138,Delhi,Delhi,none,0,2,0,1,0,none,2025-12-06 20:28:27.518571652,2026-04-08 12:22:27.084912452
ACC_000572,mule,Canara Bank,103,Mumbai,Maharashtra,none,0,4,1,1,1,first_hop_mule,2025-06-08 03:19:41.002662644,2026-06-25 20:03:53.529149216
ACC_000573,ordinary_recipient,SBI,189,Pune,Maharashtra,none,0,0,4,3,0,none,2025-07-18 17:43:27.215480924,2026-06-27 04:42:00.046217441
ACC_000574,mule,ICICI Bank,197,Pune,Maharashtra,none,3,3,2,2,1,first_hop_mule,2025-04-19 09:46:47.952564947,2025-10-18 11:30:07.332882265
ACC_000575,victim,Axis Bank,7,Bengaluru,Karnataka,none,1,2,0,1,0,none,2025-07-13 07:26:25.697744973,2025-11-19 09:34:51.776550117
ACC_000576,victim,Punjab National Bank,156,Ahmedabad,Gujarat,prior_flagged,1,0,0,1,0,none,2025-02-08 16:37:23.331670128,2026-01-19 18:25:44.624118536
ACC_000577,victim,IndusInd Bank,240,Pune,Maharashtra,none,0,0,3,3,0,none,2025-12-08 07:27:40.909582935,2026-02-21 04:52:38.509689351
ACC_000578,ordinary_recipient,Union Bank of India,57,Thane,Maharashtra,none,0,0,0,1,0,none,2026-01-08 08:55:49.689583413,2026-05-22 17:24:18.551038911
ACC_000579,ordinary_recipient,Yes Bank,203,Mumbai,Maharashtra,prior_confirmed_fraud,0,0,1,1,0,none,2025-04-16 02:02:23.970439933,2026-01-05 18:11:39.530538709
ACC_000580,ordinary_recipient,IndusInd Bank,194,Hyderabad,Telangana,none,1,0,0,1,0,none,2024-05-13 13:52:31.625156071,2024-10-15 15:55:58.448846082
ACC_000581,ordinary_recipient,Canara Bank,7,Nagpur,Maharashtra,none,0,0,2,1,0,none,2024-12-06 06:09:34.808101807,2025-07-31 00:29:13.551198402
ACC_000582,ordinary_recipient,Punjab National Bank,23,Chennai,Tamil Nadu,none,1,0,1,1,0,none,2026-02-04 04:25:08.663455419,2026-06-10 02:51:37.107751599
ACC_000583,ordinary_recipient,Kotak Mahindra Bank,96,Chennai,Tamil Nadu,none,0,0,3,2,0,none,2026-04-15 03:48:00.659606099,2026-05-27 03:00:49.420696439
ACC_000584,victim,Union Bank of India,41,Mumbai,Maharashtra,none,0,0,2,1,0,none,2024-08-31 06:50:48.587972168,2025-12-18 07:24:11.295062968
ACC_000585,victim,Union Bank of India,79,Delhi,Delhi,prior_flagged,0,1,6,4,0,none,2026-05-07 08:16:02.107073888,2026-06-14 10:21:54.894956869
ACC_000586,victim,Bank of Baroda,48,Surat,Gujarat,none,0,0,2,2,0,none,2024-09-09 02:03:30.021825012,2025-07-23 18:50:01.260208210
ACC_000587,mule,HDFC Bank,216,Pune,Maharashtra,none,4,1,2,1,1,cashout_mule,2026-04-17 02:19:23.843317196,2026-05-08 22:25:46.070764580
ACC_000588,victim,Punjab National Bank,178,Bengaluru,Karnataka,none,0,0,1,1,0,none,2026-05-02 04:21:44.428622901,2026-06-06 06:10:36.137682551
ACC_000589,victim,Bank of Baroda,48,Bengaluru,Karnataka,prior_confirmed_fraud,0,0,0,1,0,none,2025-04-04 21:38:41.475847766,2025-05-25 21:39:05.740892788
ACC_000590,victim,Canara Bank,74,Pune,Maharashtra,none,0,0,2,2,0,none,2026-05-15 22:52:20.281007230,2026-06-11 20:42:22.407594360
ACC_000591,ordinary_recipient,Canara Bank,180,Kolkata,West Bengal,none,0,2,0,1,0,none,2025-05-15 09:17:27.626112141,2025-06-26 13:45:01.307252933
ACC_000592,intermediary,IndusInd Bank,229,Mumbai,Maharashtra,none,5,0,1,1,1,intermediary_mule,2024-12-11 04:03:26.126803699,2026-05-05 10:25:22.344195043
ACC_000593,intermediary,Union Bank of India,258,Pune,Maharashtra,none,5,0,1,1,1,intermediary_mule,2026-01-08 01:19:38.722241193,2026-05-16 16:53:39.965960301
ACC_000594,victim,Axis Bank,24,Hyderabad,Telangana,none,0,0,2,2,0,none,2024-04-08 20:43:38.018849149,2024-09-03 00:44:25.201645676
ACC_000595,ordinary_recipient,IDFC First Bank,162,Lucknow,Uttar Pradesh,none,0,0,1,1,0,none,2024-07-16 08:56:47.091802798,2026-01-27 07:51:59.567326495
ACC_000596,victim,Bank of Baroda,243,Mumbai,Maharashtra,none,0,1,1,1,0,none,2024-07-13 06:30:01.105978936,2025-12-15 12:15:26.065854250
ACC_000597,mule,Punjab National Bank,232,Hyderabad,Telangana,none,2,4,1,1,1,first_hop_mule,2025-07-20 17:00:56.263765350,2026-03-28 12:08:35.714253674
ACC_000598,victim,SBI,2,Mumbai,Maharashtra,prior_flagged,0,1,2,1,0,none,2025-10-07 18:47:43.617688186,2026-01-04 16:55:57.300143859
ACC_000599,victim,IDFC First Bank,13,Hyderabad,Telangana,none,0,2,2,1,0,none,2026-02-01 21:28:09.268902563,2026-04-20 07:34:04.169060264
ACC_000600,ordinary_recipient,Canara Bank,238,Delhi,Delhi,none,0,4,1,1,0,none,2026-03-30 18:34:55.178161889,2026-05-23 05:05:16.438926484
ACC_000601,ordinary_recipient,SBI,61,Delhi,Delhi,none,0,0,2,1,0,none,2026-03-08 04:02:20.041575924,2026-04-20 01:55:44.088575326
ACC_000602,high_volume,Punjab National Bank,34,Surat,Gujarat,none,0,1,0,1,0,none,2025-09-13 07:07:47.520991369,2026-02-22 15:30:37.812774432
ACC_000603,victim,Bank of Baroda,38,Chennai,Tamil Nadu,none,0,1,1,1,0,none,2026-04-13 09:46:13.713555202,2026-05-02 08:11:06.114148794
ACC_000604,high_volume,HDFC Bank,7,Navi Mumbai,Maharashtra,none,1,0,1,1,0,none,2024-09-08 00:30:21.093135647,2026-04-08 10:14:12.292448783
ACC_000605,victim,IDFC First Bank,110,Indore,Madhya Pradesh,prior_confirmed_fraud,0,1,1,1,0,none,2025-10-22 17:25:58.263719819,2026-06-20 01:45:31.317635749
ACC_000606,victim,Canara Bank,70,Pune,Maharashtra,none,1,0,1,1,0,none,2024-03-10 20:15:24.217239093,2024-12-10 16:15:27.565751398
ACC_000607,mule,ICICI Bank,18,Chennai,Tamil Nadu,none,2,2,2,1,1,first_hop_mule,2024-04-24 01:59:39.402648686,2025-01-21 22:41:32.988585951
ACC_000608,ordinary_recipient,Union Bank of India,88,Chennai,Tamil Nadu,none,0,2,1,1,0,none,2024-07-24 23:56:04.407267131,2024-12-24 10:13:26.357785725
ACC_000609,intermediary,Kotak Mahindra Bank,78,Ahmedabad,Gujarat,none,2,1,2,1,1,intermediary_mule,2024-04-03 12:55:27.463181470,2026-03-11 11:05:43.389712560
ACC_000610,ordinary_recipient,HDFC Bank,191,Delhi,Delhi,none,0,1,1,1,0,none,2026-05-29 17:19:05.052645147,2026-06-03 19:57:02.943220923
ACC_000611,ordinary_recipient,Kotak Mahindra Bank,51,Chennai,Tamil Nadu,none,0,0,0,1,0,none,2025-02-28 17:57:49.799069926,2026-03-24 04:40:31.797429047
ACC_000612,victim,Canara Bank,233,Hyderabad,Telangana,prior_confirmed_fraud,0,1,1,1,0,none,2026-04-06 00:11:02.894951776,2026-06-15 17:58:52.668504285
ACC_000613,high_volume,ICICI Bank,27,Delhi,Delhi,none,0,1,1,1,0,none,2025-03-10 05:04:51.277924344,2025-08-07 23:32:56.253726994
ACC_000614,ordinary_recipient,Yes Bank,100,Lucknow,Uttar Pradesh,none,0,1,1,1,0,none,2025-09-29 09:43:12.698931053,2026-04-29 22:21:04.144496775
ACC_000615,ordinary_recipient,Union Bank of India,251,Pune,Maharashtra,prior_flagged,0,0,0,1,0,none,2024-10-20 01:58:20.274397720,2025-07-26 23:33:34.169084769
ACC_000616,mule,Kotak Mahindra Bank,66,Pune,Maharashtra,none,4,0,2,2,1,cashout_mule,2026-05-16 01:20:58.064276055,2026-05-31 17:12:28.997845206
ACC_000617,victim,Union Bank of India,216,Hyderabad,Telangana,none,0,1,2,2,0,none,2024-02-01 18:55:57.045683552,2026-03-28 06:10:15.137214779
ACC_000618,intermediary,IDFC First Bank,73,Navi Mumbai,Maharashtra,none,2,1,2,2,1,intermediary_mule,2025-09-27 08:03:13.549735174,2026-01-30 08:34:16.493697663
ACC_000619,ordinary_recipient,Kotak Mahindra Bank,19,Ahmedabad,Gujarat,none,0,1,1,1,0,none,2026-05-15 19:06:29.400112778,2026-05-18 07:01:35.061280004
ACC_000620,mule,Bank of Baroda,227,Nagpur,Maharashtra,none,2,4,1,1,1,first_hop_mule,2025-12-19 00:04:53.907889046,2026-04-20 11:07:58.681425570
ACC_000621,ordinary_recipient,Punjab National Bank,207,Delhi,Delhi,none,0,2,0,1,0,none,2026-01-23 22:33:54.161853783,2026-05-07 06:51:43.239719474
ACC_000622,ordinary_recipient,ICICI Bank,14,Chennai,Tamil Nadu,none,0,0,4,2,0,none,2024-09-29 12:54:00.966288451,2025-11-08 17:42:46.652830822
ACC_000623,mule,Kotak Mahindra Bank,130,Jaipur,Rajasthan,none,4,2,5,4,1,first_hop_mule,2025-02-15 15:12:16.041190155,2025-08-14 13:33:07.492727395
ACC_000624,mule,HDFC Bank,113,Chennai,Tamil Nadu,none,3,2,2,1,1,cashout_mule,2024-05-04 01:27:35.503111819,2025-10-20 02:08:45.326408779
ACC_000625,victim,SBI,183,Mumbai,Maharashtra,none,0,1,3,2,0,none,2024-12-08 21:43:52.613102131,2025-05-23 06:35:22.050337958
ACC_000626,ordinary_recipient,ICICI Bank,58,Nagpur,Maharashtra,prior_confirmed_fraud,0,0,0,1,0,none,2024-01-08 16:25:43.328747132,2025-03-03 03:36:05.773106746
ACC_000627,ordinary_recipient,HDFC Bank,82,Kolkata,West Bengal,none,0,0,0,1,0,none,2025-12-10 11:01:07.175248109,2026-01-23 03:13:30.074211629
ACC_000628,mule,Canara Bank,93,Lucknow,Uttar Pradesh,prior_flagged,1,0,3,2,1,first_hop_mule,2026-05-18 04:39:43.057169572,2026-06-13 10:40:46.257231582
ACC_000629,mule,HDFC Bank,214,Hyderabad,Telangana,none,3,3,1,1,1,first_hop_mule,2025-09-30 11:22:12.734149918,2026-05-09 08:33:20.357092051
ACC_000630,victim,Axis Bank,68,Hyderabad,Telangana,none,0,1,3,2,0,none,2026-01-08 04:20:47.715460651,2026-01-25 01:26:01.106658321
ACC_000631,victim,Bank of Baroda,74,Delhi,Delhi,none,1,1,2,1,0,none,2025-04-12 18:30:07.480050705,2025-04-24 17:50:44.952487437
ACC_000632,victim,Kotak Mahindra Bank,203,Bengaluru,Karnataka,none,0,0,6,4,0,none,2024-06-23 14:38:21.964657681,2026-01-05 02:26:31.875169079
ACC_000633,mule,HDFC Bank,48,Delhi,Delhi,none,3,3,2,1,1,first_hop_mule,2025-10-18 15:54:33.309417464,2026-01-08 18:47:49.016465651
ACC_000634,intermediary,IDFC First Bank,66,Mumbai,Maharashtra,none,3,0,4,3,1,intermediary_mule,2024-09-29 15:32:27.996864885,2025-04-24 08:41:45.752740521
ACC_000635,ordinary_recipient,HDFC Bank,107,Mumbai,Maharashtra,none,0,2,0,1,0,none,2025-02-22 15:03:16.934016734,2025-11-27 16:33:03.057493595
ACC_000636,mule,HDFC Bank,234,Hyderabad,Telangana,prior_flagged,3,0,2,1,1,cashout_mule,2026-03-31 12:12:06.323899209,2026-05-14 13:17:51.160691974
ACC_000637,ordinary_recipient,HDFC Bank,91,Bengaluru,Karnataka,prior_flagged,0,2,1,1,0,none,2024-12-05 17:53:50.872828364,2025-02-13 04:29:52.594390953
ACC_000638,ordinary_recipient,HDFC Bank,183,Pune,Maharashtra,none,0,1,0,1,0,none,2024-09-20 14:46:30.482557815,2026-01-25 21:49:36.359605358
ACC_000639,high_volume,HDFC Bank,75,Jaipur,Rajasthan,none,0,0,2,1,0,none,2024-01-29 20:58:07.066899816,2024-07-03 08:49:03.360265555
ACC_000640,victim,Union Bank of India,76,Pune,Maharashtra,none,0,0,0,1,0,none,2025-10-01 00:39:11.088745140,2026-05-13 16:25:33.105359084
ACC_000641,ordinary_recipient,Canara Bank,251,Chennai,Tamil Nadu,none,0,0,0,1,0,none,2024-07-15 01:34:05.905628491,2026-01-12 12:34:30.436786167
ACC_000642,victim,SBI,17,Kolkata,West Bengal,none,0,0,2,2,0,none,2025-08-05 12:12:18.814167194,2025-09-29 10:35:07.662015914
ACC_000643,victim,Canara Bank,36,Ahmedabad,Gujarat,none,0,0,0,1,0,none,2024-11-29 23:26:01.169419419,2026-02-10 11:36:21.513381609
ACC_000644,ordinary_recipient,ICICI Bank,45,Ahmedabad,Gujarat,prior_flagged,0,0,3,2,0,none,2025-12-18 13:44:28.208258852,2026-04-25 09:59:36.720951069
ACC_000645,victim,SBI,42,Kolkata,West Bengal,prior_flagged,0,0,3,1,0,none,2026-03-21 16:39:10.546516865,2026-06-28 04:14:05.013356244
ACC_000646,ordinary_recipient,Bank of Baroda,135,Delhi,Delhi,none,0,0,0,1,0,none,2024-08-02 17:24:56.189483911,2025-12-11 08:29:32.663880931
