src_account_id,dst_account_id,complaint_id,timestamp,amount
ACC_001507,ACC_001647,CASE_000210,2024-07-11 16:25:37.605971155,5471.69
ACC_001142,ACC_000287,CASE_000211,2025-11-27 23:47:34.701634122,494.73
ACC_000287,ACC_000366,CASE_000211,2025-11-28 00:11:56.743388867,494.73
ACC_000054,ACC_001050,CASE_000212,2025-11-02 16:17:11.867173390,702.5
ACC_000054,ACC_001050,CASE_000212,2025-11-02 16:18:15.454526626,428.4
ACC_000054,ACC_001050,CASE_000212,2025-11-02 16:20:34.624370752,1168.02
ACC_000054,ACC_001050,CASE_000212,2025-11-02 16:24:13.042224662,3311.56
ACC_001050,ACC_001267,CASE_000212,2025-11-02 16:53:06.235012519,5610.49
ACC_001160,ACC_000093,CASE_000213,2024-03-27 16:44:43.987573218,4301.61
ACC_000093,ACC_001625,CASE_000213,2024-03-27 17:01:41.461130506,3361.39
ACC_001625,ACC_001288,CASE_000213,2024-03-27 17:11:28.919456069,3361.39
ACC_000584,ACC_000480,CASE_000214,2025-06-26 01:15:40.803512310,6854.5
ACC_000584,ACC_000480,CASE_000214,2025-06-26 01:28:34.539435778,46438.7
ACC_000584,ACC_000480,CASE_000214,2025-06-26 01:30:09.190765639,368.73
ACC_000584,ACC_000480,CASE_000214,2025-06-26 01:35:21.071836951,6728.24
ACC_000480,ACC_000775,CASE_000214,2025-06-26 02:01:31.871795019,54079.81
ACC_000775,ACC_000023,CASE_000214,2025-06-26 02:21:04.587363399,54079.81
ACC_000150,ACC_000880,CASE_000215,2025-08-22 15:00:27.027812963,12359.33
ACC_000150,ACC_000880,CASE_000215,2025-08-22 15:03:23.822792415,80.13
ACC_000150,ACC_000880,CASE_000215,2025-08-22 15:05:49.005561127,149.16
ACC_000150,ACC_000880,CASE_000215,2025-08-22 15:12:13.318816140,1165.11
ACC_000880,ACC_001117,CASE_000215,2025-08-22 15:18:55.511698284,13753.72
ACC_001129,ACC_000267,CASE_000216,2026-01-31 05:28:22.059023360,3872.55
ACC_000267,ACC_000366,CASE_000216,2026-01-31 05:31:27.402678896,3473.27
ACC_000366,ACC_000533,CASE_000216,2026-01-31 05:32:52.083635176,3473.27
ACC_001148,ACC_000659,CASE_000217,2024-07-06 18:25:01.529280014,11719.42
ACC_000659,ACC_000404,CASE_000217,2024-07-06 20:29:17.942098311,11719.42
ACC_001444,ACC_000775,CASE_000218,2026-03-10 12:50:04.538810426,850.45
ACC_001444,ACC_000775,CASE_000218,2026-03-10 12:57:36.307395898,3407.58
ACC_001444,ACC_000775,CASE_000218,2026-03-10 13:02:02.377855027,2345.12
ACC_001444,ACC_000775,CASE_000218,2026-03-10 13:03:46.104523374,2901.72
ACC_000775,ACC_000023,CASE_000218,2026-03-10 13:13:26.920220500,7143.98
ACC_000023,ACC_000775,CASE_000218,2026-03-10 13:22:07.426823733,7143.98
ACC_000143,ACC_001065,CASE_000219,2025-02-24 09:58:49.952721509,27229.86
ACC_000143,ACC_001065,CASE_000219,2025-02-24 10:04:09.310572238,14826.27
ACC_001065,ACC_001133,CASE_000219,2025-02-24 10:08:11.023540883,42056.13
ACC_000661,ACC_000309,CASE_000220,2024-03-28 22:59:12.417774378,2286.98
ACC_000661,ACC_000309,CASE_000220,2024-03-28 23:01:43.800844642,2752.36
ACC_000661,ACC_000309,CASE_000220,2024-03-28 23:09:12.486184011,6192.74
ACC_000309,ACC_000820,CASE_000220,2024-03-28 23:26:26.361922321,6406.0
ACC_000820,ACC_000309,CASE_000220,2024-03-28 23:37:21.432715767,6406.0
ACC_000897,ACC_000267,CASE_000221,2024-04-06 06:18:37.500802428,13261.71
ACC_000267,ACC_000366,CASE_000221,2024-04-06 06:38:55.159904583,7484.6
ACC_000366,ACC_001335,CASE_000221,2024-04-06 07:02:17.056304005,5908.39
ACC_001335,ACC_000267,CASE_000221,2024-04-06 07:50:34.288329283,5908.39
ACC_001196,ACC_000366,CASE_000222,2024-06-29 06:10:47.041744780,2707.12
ACC_000366,ACC_001335,CASE_000222,2024-06-29 06:13:06.148005406,1722.48
ACC_001335,ACC_000267,CASE_000222,2024-06-29 06:34:51.089650238,1722.48
ACC_000389,ACC_001350,CASE_000223,2024-09-14 14:22:09.780048148,1068.95
ACC_000389,ACC_001350,CASE_000223,2024-09-14 14:33:19.155307129,1081.29
ACC_000389,ACC_001350,CASE_000223,2024-09-14 14:36:58.366640532,863.58
ACC_000389,ACC_001350,CASE_000223,2024-09-14 14:38:09.976951580,634.6
ACC_001350,ACC_000052,CASE_000223,2024-09-14 14:42:21.475227702,3648.42
ACC_000454,ACC_000023,CASE_000224,2025-03-28 06:14:52.583226920,11290.43
ACC_000023,ACC_000775,CASE_000224,2025-03-28 07:19:35.507758945,6407.04
ACC_000775,ACC_000023,CASE_000224,2025-03-28 07:31:21.756978459,6407.04
ACC_000462,ACC_000011,CASE_000225,2025-11-13 03:12:35.329739567,40154.64
ACC_000011,ACC_001300,CASE_000225,2025-11-13 03:24:54.416645888,40154.64
ACC_000289,ACC_001335,CASE_000226,2024-06-19 03:21:33.040553815,23770.41
ACC_001335,ACC_000533,CASE_000226,2024-06-19 03:25:40.181925027,15755.52
ACC_000533,ACC_001335,CASE_000226,2024-06-19 04:26:29.829622795,12210.63
ACC_001335,ACC_000366,CASE_000226,2024-06-19 05:08:46.266804185,12210.63
ACC_001258,ACC_000093,CASE_000227,2026-06-23 08:05:03.904385768,82997.5
ACC_000093,ACC_001625,CASE_000227,2026-06-23 08:08:04.879371448,82997.5
ACC_001784,ACC_000819,CASE_000228,2024-05-27 03:36:14.749764102,35855.9
ACC_001784,ACC_000819,CASE_000228,2024-05-27 03:39:29.149671319,63261.04
ACC_000819,ACC_001296,CASE_000228,2024-05-27 04:58:35.707169366,75469.15
ACC_001296,ACC_000819,CASE_000228,2024-05-27 06:27:25.387104093,75469.15
ACC_001502,ACC_000287,CASE_000229,2025-06-30 01:07:31.003215749,1889.22
ACC_001502,ACC_000287,CASE_000229,2025-06-30 01:08:53.977605632,7700.37
ACC_001502,ACC_000287,CASE_000229,2025-06-30 01:10:16.747281465,8143.58
ACC_001502,ACC_000287,CASE_000229,2025-06-30 01:20:48.351086911,4784.08
ACC_000287,ACC_000366,CASE_000229,2025-06-30 01:28:54.499251373,22517.24
ACC_000065,ACC_001029,CASE_000230,2026-04-26 06:40:56.789498680,8360.29
ACC_000065,ACC_001029,CASE_000230,2026-04-26 06:49:11.447304983,2892.83
ACC_000065,ACC_001029,CASE_000230,2026-04-26 06:56:45.991415407,6694.23
ACC_001029,ACC_001393,CASE_000230,2026-04-26 08:03:16.975690149,16306.99
ACC_001393,ACC_001029,CASE_000230,2026-04-26 08:28:34.939110998,16306.99
ACC_000423,ACC_000480,CASE_000231,2026-01-28 10:13:46.858978376,1797.1
ACC_000480,ACC_000023,CASE_000231,2026-01-28 10:18:43.521609546,1106.42
ACC_000023,ACC_000775,CASE_000231,2026-01-28 10:23:07.679583907,1106.42
ACC_001186,ACC_000267,CASE_000232,2025-08-13 06:23:38.369661716,61605.56
ACC_000267,ACC_000287,CASE_000232,2025-08-13 06:31:06.604506229,37547.48
ACC_000287,ACC_001335,CASE_000232,2025-08-13 06:56:03.498201250,37547.48
ACC_000257,ACC_001647,CASE_000233,2025-10-13 19:52:08.465654479,5926.83
ACC_000257,ACC_001647,CASE_000233,2025-10-13 19:55:20.883245874,4451.44
ACC_001647,ACC_001507,CASE_000233,2025-10-13 20:01:06.278469950,10378.27
ACC_001314,ACC_000823,CASE_000234,2024-05-02 06:26:21.677679974,3386.25
ACC_001314,ACC_000823,CASE_000234,2024-05-02 06:30:59.803196902,567.94
ACC_001314,ACC_000823,CASE_000234,2024-05-02 06:36:13.595391248,13646.23
ACC_000823,ACC_001426,CASE_000234,2024-05-02 07:00:45.331037647,17600.41
ACC_001370,ACC_000404,CASE_000235,2024-01-09 20:02:07.236065197,243.64
ACC_001370,ACC_000404,CASE_000235,2024-01-09 20:07:50.752390208,1552.56
ACC_000404,ACC_000659,CASE_000235,2024-01-09 20:09:11.413728625,1796.2
ACC_000540,ACC_001335,CASE_000236,2025-01-30 12:45:31.770347612,2851.67
ACC_000540,ACC_001335,CASE_000236,2025-01-30 12:47:08.760985306,4540.22
ACC_000540,ACC_001335,CASE_000236,2025-01-30 12:50:03.341560334,632.49
ACC_001335,ACC_000267,CASE_000236,2025-01-30 13:05:48.098760064,6843.24
ACC_000267,ACC_001335,CASE_000236,2025-01-30 13:24:38.286252724,6376.26
ACC_001335,ACC_000533,CASE_000236,2025-01-30 13:47:32.346289928,6376.26
ACC_000443,ACC_000404,CASE_000237,2024-03-22 14:04:27.863803482,37730.88
ACC_000404,ACC_000659,CASE_000237,2024-03-22 14:57:29.368290967,37730.88
ACC_000858,ACC_000052,CASE_000238,2024-11-21 22:53:50.654785842,11700.68
ACC_000052,ACC_001350,CASE_000238,2024-11-21 23:20:03.771935038,11700.68
ACC_000625,ACC_000775,CASE_000239,2024-07-22 20:43:22.744717348,3193.33
ACC_000775,ACC_000023,CASE_000239,2024-07-22 20:52:11.547177928,3193.33
ACC_000852,ACC_001762,CASE_000240,2026-04-14 19:18:14.191278523,79324.96
ACC_001762,ACC_000319,CASE_000240,2026-04-14 19:20:44.871093363,79324.96
ACC_001317,ACC_000093,CASE_000241,2026-03-12 17:52:56.683977205,116288.01
ACC_001317,ACC_000093,CASE_000241,2026-03-12 17:57:11.514741181,33689.28
ACC_001317,ACC_000093,CASE_000241,2026-03-12 18:03:15.070311055,4878.46
ACC_000093,ACC_001625,CASE_000241,2026-03-12 18:19:51.884340686,99420.65
ACC_001625,ACC_000093,CASE_000241,2026-03-12 19:40:31.184330491,91260.91
ACC_000093,ACC_000467,CASE_000241,2026-03-12 19:42:20.951730642,91260.91
ACC_001535,ACC_000267,CASE_000242,2026-01-16 02:00:47.928433382,1863.04
ACC_000267,ACC_001335,CASE_000242,2026-01-16 02:04:57.555172312,1226.08
ACC_001335,ACC_000533,CASE_000242,2026-01-16 02:53:02.682444470,851.83
ACC_000533,ACC_000287,CASE_000242,2026-01-16 03:17:45.003887587,851.83
ACC_000399,ACC_000480,CASE_000243,2025-10-12 10:37:33.882517273,19023.59
ACC_000480,ACC_000775,CASE_000243,2025-10-12 10:56:50.151323817,16922.39
ACC_000775,ACC_000480,CASE_000243,2025-10-12 11:12:18.579671039,16922.39
ACC_001719,ACC_001050,CASE_000244,2024-05-20 08:52:44.237396095,50.0
ACC_001719,ACC_001050,CASE_000244,2024-05-20 08:56:37.109499451,249.68
ACC_001719,ACC_001050,CASE_000244,2024-05-20 09:01:21.530186736,137.06
ACC_001719,ACC_001050,CASE_000244,2024-05-20 09:03:11.066329374,50.0
ACC_001050,ACC_001267,CASE_000244,2024-05-20 09:29:15.182008201,424.87
ACC_000235,ACC_000011,CASE_000245,2024-02-14 01:48:07.607010631,18985.68
ACC_000011,ACC_001300,CASE_000245,2024-02-14 01:53:13.762325486,18985.68
ACC_000538,ACC_000052,CASE_000246,2025-08-18 17:13:30.518409161,927.25
ACC_000052,ACC_001350,CASE_000246,2025-08-18 17:22:43.813493477,927.25
ACC_000984,ACC_000267,CASE_000247,2025-08-08 02:52:41.367119851,3283.2
ACC_000267,ACC_000366,CASE_000247,2025-08-08 03:07:30.070206377,3283.2
ACC_000143,ACC_000775,CASE_000248,2024-12-02 13:49:16.338142901,199.46
ACC_000143,ACC_000775,CASE_000248,2024-12-02 13:52:57.506049647,55.06
ACC_000143,ACC_000775,CASE_000248,2024-12-02 13:57:44.045370221,683.74
ACC_000143,ACC_000775,CASE_000248,2024-12-02 14:00:08.145662859,371.44
ACC_000775,ACC_000480,CASE_000248,2024-12-02 14:39:52.245276360,815.64
ACC_000480,ACC_000023,CASE_000248,2024-12-02 14:50:25.932151923,815.64
ACC_000322,ACC_001647,CASE_000249,2025-03-06 15:30:42.920415487,13636.1
ACC_000322,ACC_001647,CASE_000249,2025-03-06 15:31:50.094542881,874.42
ACC_001647,ACC_001507,CASE_000249,2025-03-06 15:36:40.702219640,14510.52
ACC_000901,ACC_000819,CASE_000250,2025-03-21 15:23:50.021045799,13960.18
ACC_000901,ACC_000819,CASE_000250,2025-03-21 15:28:00.942633917,5295.21
ACC_000901,ACC_000819,CASE_000250,2025-03-21 15:33:23.100469574,1240.03
ACC_000819,ACC_001768,CASE_000250,2025-03-21 15:49:25.429772848,20495.42
ACC_000222,ACC_000533,CASE_000251,2024-08-06 14:06:49.120220083,76.5
ACC_000222,ACC_000533,CASE_000251,2024-08-06 14:10:39.905415914,670.98
ACC_000533,ACC_000366,CASE_000251,2024-08-06 14:20:15.190854411,619.33
ACC_000366,ACC_000267,CASE_000251,2024-08-06 14:53:24.800473809,619.33
ACC_000993,ACC_000052,CASE_000252,2024-10-13 05:24:46.323449543,292.42
ACC_000993,ACC_000052,CASE_000252,2024-10-13 05:27:08.668358380,3085.38
ACC_000993,ACC_000052,CASE_000252,2024-10-13 05:31:44.914205510,2578.92
ACC_000052,ACC_001350,CASE_000252,2024-10-13 05:36:09.504606569,5956.72
ACC_000145,ACC_001335,CASE_000253,2025-01-16 04:03:56.752630070,7598.47
ACC_000145,ACC_001335,CASE_000253,2025-01-16 04:11:01.629643062,7227.68
ACC_001335,ACC_000267,CASE_000253,2025-01-16 04:13:45.474902222,12806.89
ACC_000267,ACC_001335,CASE_000253,2025-01-16 04:36:40.716604507,12806.89
ACC_001767,ACC_001690,CASE_000254,2025-07-03 12:27:35.237430074,41735.26
ACC_001690,ACC_000753,CASE_000254,2025-07-03 13:07:44.693501797,28022.91
ACC_000753,ACC_001690,CASE_000254,2025-07-03 14:54:12.549168226,28022.91
ACC_001619,ACC_001150,CASE_000255,2026-05-20 18:51:24.080936334,12437.19
ACC_001150,ACC_001133,CASE_000255,2026-05-20 19:14:57.675493837,9170.25
ACC_001133,ACC_000342,CASE_000255,2026-05-20 19:26:46.088352276,9170.25
ACC_001186,ACC_001625,CASE_000256,2025-05-05 13:56:59.585583700,2129.36
ACC_001625,ACC_000467,CASE_000256,2025-05-05 14:23:22.655871465,1667.81
ACC_000467,ACC_000093,CASE_000256,2025-05-05 14:59:59.144574341,1667.81
ACC_000048,ACC_001350,CASE_000257,2025-10-28 02:58:00.621269235,1844.31
ACC_000048,ACC_001350,CASE_000257,2025-10-28 03:08:46.065857722,50.0
ACC_000048,ACC_001350,CASE_000257,2025-10-28 03:11:58.302674923,6771.49
ACC_000048,ACC_001350,CASE_000257,2025-10-28 03:17:13.169160730,701.91
ACC_001350,ACC_000052,CASE_000257,2025-10-28 03:21:19.255471914,9364.89
ACC_001667,ACC_000309,CASE_000258,2026-01-05 04:27:32.006143901,8204.31
ACC_001667,ACC_000309,CASE_000258,2026-01-05 04:34:31.506972046,28267.23
ACC_000309,ACC_001788,CASE_000258,2026-01-05 05:00:02.204618490,28052.23
ACC_001788,ACC_000309,CASE_000258,2026-01-05 05:09:49.130431745,22628.55
ACC_000309,ACC_001788,CASE_000258,2026-01-05 05:56:31.791017148,22628.55
ACC_000760,ACC_000480,CASE_000259,2024-04-13 09:56:40.774248507,44240.71
ACC_000760,ACC_000480,CASE_000259,2024-04-13 09:58:14.310522559,17276.2
ACC_000760,ACC_000480,CASE_000259,2024-04-13 10:08:45.955018522,7451.05
ACC_000760,ACC_000480,CASE_000259,2024-04-13 10:10:46.271106999,942.33
ACC_000480,ACC_000775,CASE_000259,2024-04-13 10:11:56.247746681,55909.64
ACC_000775,ACC_000480,CASE_000259,2024-04-13 10:21:05.554954857,55909.64
ACC_000550,ACC_001350,CASE_000260,2025-08-18 00:10:27.090544770,2230.53
ACC_001350,ACC_000052,CASE_000260,2025-08-18 01:04:15.063247577,2230.53
ACC_001548,ACC_001592,CASE_000261,2025-03-15 05:40:13.422391480,6471.82
ACC_001592,ACC_001788,CASE_000261,2025-03-15 05:46:19.879621950,4601.58
ACC_001788,ACC_000820,CASE_000261,2025-03-15 06:02:11.922449740,4106.49
ACC_000820,ACC_001592,CASE_000261,2025-03-15 06:39:45.821061900,4106.49
ACC_000345,ACC_000404,CASE_000262,2025-06-05 12:06:07.645317132,7047.27
ACC_000404,ACC_000659,CASE_000262,2025-06-05 12:15:02.198575854,7047.27
ACC_001663,ACC_001507,CASE_000263,2024-02-05 00:25:17.617992477,5139.25
ACC_001507,ACC_001647,CASE_000263,2024-02-05 00:57:47.259581047,5139.25
ACC_000596,ACC_001365,CASE_000264,2026-04-05 13:45:06.089190907,1978.79
ACC_001365,ACC_001629,CASE_000264,2026-04-05 14:22:23.706621592,1792.93
ACC_001629,ACC_001349,CASE_000264,2026-04-05 14:52:31.711749269,1514.06
ACC_001349,ACC_001238,CASE_000264,2026-04-05 14:54:54.981381982,1514.06
ACC_001603,ACC_001178,CASE_000265,2026-05-18 00:13:10.276373225,5791.33
ACC_001603,ACC_001178,CASE_000265,2026-05-18 00:18:00.402306850,4313.83
ACC_001178,ACC_001558,CASE_000265,2026-05-18 01:03:01.653457542,8135.95
ACC_001558,ACC_001178,CASE_000265,2026-05-18 01:11:17.221094473,6152.73
ACC_001178,ACC_000378,CASE_000265,2026-05-18 01:45:32.669360955,6152.73
ACC_000244,ACC_001625,CASE_000266,2024-01-04 04:16:35.722884689,28309.03
ACC_001625,ACC_000093,CASE_000266,2024-01-04 04:27:52.189785986,28309.03
ACC_001332,ACC_000659,CASE_000267,2024-07-12 21:06:20.908315365,957.37
ACC_001332,ACC_000659,CASE_000267,2024-07-12 21:08:19.193505189,2298.72
ACC_001332,ACC_000659,CASE_000267,2024-07-12 21:09:29.135287563,2771.62
ACC_000659,ACC_000404,CASE_000267,2024-07-12 21:17:06.393905830,6027.72
ACC_001274,ACC_000023,CASE_000268,2024-06-13 03:52:13.530585083,2745.99
ACC_001274,ACC_000023,CASE_000268,2024-06-13 03:53:22.348951433,1132.18
ACC_001274,ACC_000023,CASE_000268,2024-06-13 03:57:00.600396904,1589.09
ACC_001274,ACC_000023,CASE_000268,2024-06-13 04:05:45.317033114,123.55
ACC_000023,ACC_000480,CASE_000268,2024-06-13 04:25:37.176546799,3803.76
ACC_000480,ACC_000023,CASE_000268,2024-06-13 04:42:29.475317872,3803.76
ACC_001205,ACC_000287,CASE_000269,2025-12-12 18:49:27.943949860,6970.1
ACC_000287,ACC_000267,CASE_000269,2025-12-12 20:05:55.679832131,6970.1
ACC_001171,ACC_000480,CASE_000270,2025-06-28 21:02:47.324305065,38672.57
ACC_001171,ACC_000480,CASE_000270,2025-06-28 21:10:42.529938551,9727.82
ACC_001171,ACC_000480,CASE_000270,2025-06-28 21:23:33.436972947,22503.74
ACC_001171,ACC_000480,CASE_000270,2025-06-28 21:26:27.707321313,12345.79
ACC_000480,ACC_000775,CASE_000270,2025-06-28 22:00:43.314978470,56170.19
ACC_000775,ACC_000023,CASE_000270,2025-06-28 22:09:35.030328606,56170.19
ACC_001163,ACC_001085,CASE_000271,2024-06-10 13:45:05.640724588,341.24
ACC_001163,ACC_001085,CASE_000271,2024-06-10 13:59:50.673222296,14706.48
ACC_001163,ACC_001085,CASE_000271,2024-06-10 14:01:25.227469213,9197.46
ACC_001085,ACC_001558,CASE_000271,2024-06-10 14:03:19.376938634,24245.18
ACC_001320,ACC_000052,CASE_000272,2026-01-11 13:16:04.146361640,24792.96
ACC_000052,ACC_001350,CASE_000272,2026-01-11 13:19:16.379581975,24792.96
ACC_001599,ACC_000052,CASE_000273,2024-11-18 01:07:45.462966606,10858.07
ACC_000052,ACC_001350,CASE_000273,2024-11-18 01:56:54.200493977,10858.07
ACC_001787,ACC_000404,CASE_000274,2025-02-23 21:20:40.321462772,5207.0
ACC_000404,ACC_000659,CASE_000274,2025-02-23 22:35:50.400307666,5207.0
ACC_001317,ACC_001350,CASE_000275,2024-12-18 20:19:22.996856986,3752.67
ACC_001317,ACC_001350,CASE_000275,2024-12-18 20:24:41.281896072,3612.13
ACC_001317,ACC_001350,CASE_000275,2024-12-18 20:28:27.947115391,485.88
ACC_001350,ACC_000052,CASE_000275,2024-12-18 20:36:15.124555117,7850.68
ACC_000212,ACC_001117,CASE_000276,2025-04-19 23:43:30.239698744,1581.64
ACC_000212,ACC_001117,CASE_000276,2025-04-19 23:44:33.417729374,1809.4
ACC_000212,ACC_001117,CASE_000276,2025-04-19 23:50:21.834447859,611.71
ACC_001117,ACC_000694,CASE_000276,2025-04-20 00:49:25.947942344,4002.75
ACC_000794,ACC_001350,CASE_000277,2025-03-13 10:31:01.467008847,6751.42
ACC_001350,ACC_000052,CASE_000277,2025-03-13 11:06:57.083646862,6751.42
ACC_001632,ACC_000659,CASE_000278,2024-09-07 03:54:37.703431268,38352.13
ACC_000659,ACC_000404,CASE_000278,2024-09-07 04:12:55.986916156,38352.13
ACC_001516,ACC_000287,CASE_000279,2025-01-21 18:49:42.417923919,1155.63
ACC_001516,ACC_000287,CASE_000279,2025-01-21 19:08:08.718107258,1575.13
ACC_001516,ACC_000287,CASE_000279,2025-01-21 19:15:23.664631541,50.0
ACC_001516,ACC_000287,CASE_000279,2025-01-21 19:29:55.033049414,2018.94
ACC_000287,ACC_000267,CASE_000279,2025-01-21 20:42:47.004848484,2963.85
ACC_000267,ACC_001335,CASE_000279,2025-01-21 20:47:14.516241454,2963.85
ACC_000560,ACC_001308,CASE_000280,2026-04-07 12:19:43.329404885,4031.11
ACC_000560,ACC_001308,CASE_000280,2026-04-07 12:25:39.115791851,273.63
ACC_000560,ACC_001308,CASE_000280,2026-04-07 12:28:43.541428042,2108.79
ACC_001308,ACC_000767,CASE_000280,2026-04-07 12:58:44.999966373,4038.44
ACC_000767,ACC_001308,CASE_000280,2026-04-07 13:01:05.271466806,4038.44
ACC_000242,ACC_000659,CASE_000281,2025-04-03 03:22:22.404301591,516.73
ACC_000242,ACC_000659,CASE_000281,2025-04-03 03:23:34.056043745,21954.23
ACC_000659,ACC_000404,CASE_000281,2025-04-03 03:27:30.113363976,22470.96
ACC_000962,ACC_001365,CASE_000282,2026-04-14 20:46:48.747529550,2877.01
ACC_001365,ACC_001238,CASE_000282,2026-04-14 21:15:31.449333803,2877.01
ACC_000085,ACC_001349,CASE_000283,2025-05-16 04:45:32.286801735,28911.24
ACC_001349,ACC_001293,CASE_000283,2025-05-16 04:54:25.188709771,19463.8
ACC_001293,ACC_001365,CASE_000283,2025-05-16 05:50:59.535048142,12368.67
ACC_001365,ACC_001349,CASE_000283,2025-05-16 06:14:59.654302842,12368.67
ACC_001185,ACC_001350,CASE_000284,2025-12-01 09:45:54.092880522,6221.85
ACC_001350,ACC_000052,CASE_000284,2025-12-01 10:15:17.308699264,6221.85
ACC_000717,ACC_001647,CASE_000285,2024-09-24 11:47:49.630796260,4929.39
ACC_001647,ACC_001507,CASE_000285,2024-09-24 12:10:59.352723241,4929.39
ACC_001576,ACC_001300,CASE_000286,2025-12-21 03:19:31.183803417,2661.42
ACC_001300,ACC_000011,CASE_000286,2025-12-21 03:40:14.717956849,2661.42
ACC_000344,ACC_000820,CASE_000287,2024-08-28 19:23:39.089764279,1418.23
ACC_000344,ACC_000820,CASE_000287,2024-08-28 19:32:20.387349324,2745.88
ACC_000344,ACC_000820,CASE_000287,2024-08-28 19:41:50.335665045,15441.03
ACC_000344,ACC_000820,CASE_000287,2024-08-28 19:44:42.798990881,474.65
ACC_000820,ACC_001046,CASE_000287,2024-08-28 19:51:55.389347852,20079.78
ACC_000929,ACC_001350,CASE_000288,2024-01-18 20:20:44.412907479,5935.0
ACC_001350,ACC_000052,CASE_000288,2024-01-18 21:04:23.458777946,5935.0
ACC_001258,ACC_001050,CASE_000289,2024-05-26 10:48:52.251695678,62123.42
ACC_001050,ACC_001267,CASE_000289,2024-05-26 11:00:43.162262518,62123.42
ACC_000898,ACC_000524,CASE_000290,2024-01-20 18:10:04.512980030,16058.98
ACC_000524,ACC_000068,CASE_000290,2024-01-20 18:18:37.590579787,13463.39
ACC_000068,ACC_000524,CASE_000290,2024-01-20 18:31:08.433381527,13463.39
ACC_000727,ACC_001061,CASE_000291,2026-05-12 18:39:03.889648680,6256.24
ACC_000727,ACC_001061,CASE_000291,2026-05-12 18:41:19.197031566,3318.32
ACC_000727,ACC_001061,CASE_000291,2026-05-12 18:45:52.343797515,19730.51
ACC_001061,ACC_001327,CASE_000291,2026-05-12 18:55:02.739796089,23035.13
ACC_001327,ACC_001061,CASE_000291,2026-05-12 19:07:01.112122094,21320.32
ACC_001061,ACC_000092,CASE_000291,2026-05-12 19:08:24.187319765,21320.32
ACC_000755,ACC_001293,CASE_000292,2026-06-29 23:59:11.898864585,1696.96
ACC_001293,ACC_001238,CASE_000292,2026-06-30 00:25:12.149957774,1696.96
ACC_000680,ACC_000287,CASE_000293,2025-11-25 10:19:09.815515684,7009.31
ACC_000287,ACC_001335,CASE_000293,2025-11-25 11:34:35.607719411,4561.86
ACC_001335,ACC_000267,CASE_000293,2025-11-25 11:48:46.884687779,4561.86
ACC_000245,ACC_001300,CASE_000294,2024-04-08 13:34:33.115494768,66294.04
ACC_001300,ACC_000011,CASE_000294,2024-04-08 14:34:11.599135810,66294.04
ACC_000741,ACC_001507,CASE_000295,2026-03-29 22:58:04.822293476,2256.2
ACC_001507,ACC_001647,CASE_000295,2026-03-29 23:06:46.913458038,2256.2
ACC_001215,ACC_000480,CASE_000296,2025-11-08 17:08:53.746436713,20229.54
ACC_000480,ACC_000023,CASE_000296,2025-11-08 17:13:54.780488983,12809.19
ACC_000023,ACC_000775,CASE_000296,2025-11-08 17:19:12.212129830,12809.19
ACC_000937,ACC_000775,CASE_000297,2024-10-29 16:54:52.161058941,13420.51
ACC_000775,ACC_000023,CASE_000297,2024-10-29 17:25:50.502362336,13420.51
ACC_001658,ACC_001308,CASE_000298,2025-04-02 14:13:19.244233135,18566.77
ACC_001308,ACC_000139,CASE_000298,2025-04-02 14:44:51.333415956,18566.77
ACC_000800,ACC_000775,CASE_000299,2025-08-25 21:15:13.801326963,5995.8
ACC_000775,ACC_000480,CASE_000299,2025-08-25 22:23:25.235707252,5995.8
ACC_001118,ACC_000489,CASE_000300,2024-01-22 22:36:16.745711270,1550.97
ACC_000489,ACC_000335,CASE_000300,2024-01-22 22:55:02.255033770,1311.75
ACC_000335,ACC_000118,CASE_000300,2024-01-22 23:25:02.075407180,881.87
ACC_000118,ACC_000332,CASE_000300,2024-01-22 23:45:51.405224468,881.87
ACC_001384,ACC_000659,CASE_000301,2025-04-01 22:22:19.972918739,25670.54
ACC_001384,ACC_000659,CASE_000301,2025-04-01 22:29:35.163671269,17117.13
ACC_000659,ACC_000404,CASE_000301,2025-04-01 22:47:26.590269163,42787.67
ACC_000589,ACC_000819,CASE_000302,2025-10-29 05:48:56.061800409,6038.83
ACC_000589,ACC_000819,CASE_000302,2025-10-29 05:54:51.456285201,35873.29
ACC_000589,ACC_000819,CASE_000302,2025-10-29 05:58:13.112195326,17803.55
ACC_000819,ACC_001768,CASE_000302,2025-10-29 06:49:18.567459335,59715.67
ACC_000721,ACC_000023,CASE_000303,2024-06-20 12:13:01.652070184,33648.55
ACC_000023,ACC_000480,CASE_000303,2024-06-20 12:32:06.878105252,33648.55
ACC_000937,ACC_001647,CASE_000304,2025-02-08 07:40:20.225494178,1449.35
ACC_000937,ACC_001647,CASE_000304,2025-02-08 07:42:09.272607669,3474.01
ACC_001647,ACC_001507,CASE_000304,2025-02-08 07:50:43.900420628,4923.36
ACC_001536,ACC_000961,CASE_000305,2025-04-30 04:10:44.061587586,10538.87
ACC_000961,ACC_000190,CASE_000305,2025-04-30 04:42:14.574581248,10538.87
ACC_001419,ACC_000753,CASE_000306,2025-11-01 02:51:16.236353725,9694.44
ACC_000753,ACC_001690,CASE_000306,2025-11-01 03:16:09.713662552,8367.19
ACC_001690,ACC_000753,CASE_000306,2025-11-01 04:27:53.055641238,8367.19
